file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\javatests\com\google\devtools\moe\client\tools\FileDifferenceTest.java,com.google.devtools.moe.client.tools.FileDifferenceTest$Component,context/0,false,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\java\com\google\devtools\moe\client\dvcs\git\GitClonedRepository.java,com.google.devtools.moe.client.dvcs.git.GitClonedRepository,getConfig/0,false,64,1,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\java\com\google\devtools\moe\client\dvcs\git\GitClonedRepository.java,com.google.devtools.moe.client.dvcs.git.GitClonedRepository,"GitClonedRepository/3[java.lang.String,com.google.devtools.moe.client.project.RepositoryConfig,java.lang.String]",true,51,1,1,1,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,false
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\java\com\google\devtools\moe\client\dvcs\git\GitClonedRepository.java,com.google.devtools.moe.client.dvcs.git.GitClonedRepository,archiveAtRevision/1[java.lang.String],false,119,9,11,0,11,4,12,20,1,2,1,12,1,2,0,0,1,0,15,0,3,3,1,0,0,0,30,1,0,false
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\java\com\google\devtools\moe\client\dvcs\git\GitClonedRepository.java,com.google.devtools.moe.client.dvcs.git.GitClonedRepository,getRepositoryName/0,false,59,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\java\com\google\devtools\moe\client\dvcs\git\GitClonedRepository.java,com.google.devtools.moe.client.dvcs.git.GitClonedRepository,runGitCommand/1[java.lang.String[]],false,178,4,16,12,4,1,5,3,1,0,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,true
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\java\com\google\devtools\moe\client\dvcs\git\GitClonedRepository.java,com.google.devtools.moe.client.dvcs.git.GitClonedRepository,updateToRevision/1[java.lang.String],false,100,3,6,3,3,3,4,14,0,1,1,4,1,2,0,0,1,0,7,0,2,2,2,0,0,0,24,1,0,false
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\java\com\google\devtools\moe\client\dvcs\git\GitClonedRepository.java,com.google.devtools.moe.client.dvcs.git.GitClonedRepository,cloneLocallyAtHead/1[com.google.devtools.moe.client.FileSystem.Lifetime],false,76,10,17,6,11,3,12,19,0,3,1,12,0,0,0,0,1,0,7,0,6,1,2,0,0,0,28,1,0,false
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\java\com\google\devtools\moe\client\dvcs\git\GitClonedRepository.java,com.google.devtools.moe.client.dvcs.git.GitClonedRepository,"GitClonedRepository/2[java.lang.String,com.google.devtools.moe.client.project.RepositoryConfig]",true,46,1,6,5,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\opt\GraphEvoPRV4\projects\MOE\moe-2-9\google-MOE-7edd121\java\com\google\devtools\moe\client\dvcs\git\GitClonedRepository.java,com.google.devtools.moe.client.dvcs.git.GitClonedRepository,getLocalTempDir/0,false,69,1,6,4,2,1,2,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
