file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\activities\ClassesListActivity.java,com.google.classysharkandroid.activities.ClassesListActivity$StartDexLoaderThread$Anonymous2,run/0,false,195,1,3,0,3,1,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\utils\UriUtils.java,com.google.classysharkandroid.utils.UriUtils,"getStreamFromUri/2[com.google.classysharkandroid.utils.Context,com.google.classysharkandroid.utils.Uri]",false,27,2,1,1,0,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\utils\UriUtils.java,com.google.classysharkandroid.utils.UriUtils,isAttach/1[com.google.classysharkandroid.utils.Uri],false,31,1,0,0,0,2,2,3,1,0,1,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,7,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\activities\ClassesListActivity.java,com.google.classysharkandroid.activities.ClassesListActivity$FillClassesNamesThread$Anonymous1,run/0,false,158,2,3,0,3,3,9,12,0,3,0,9,0,0,1,0,0,0,1,1,3,0,1,0,0,0,8,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\cli\CliMode.java,com.google.classyshark.cli.CliMode,CliMode/0,true,48,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\cli\CliMode.java,com.google.classyshark.cli.CliMode,exportClassFromApk/1[java.util.List<java.lang.String>],false,95,4,7,1,6,3,7,20,1,4,1,7,0,0,0,0,2,0,4,2,4,2,1,0,0,0,32,10,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\cli\CliMode.java,com.google.classyshark.cli.CliMode,inspectApk/1[java.util.List<java.lang.String>],false,120,2,3,1,2,2,6,9,1,1,1,6,0,0,0,0,0,0,5,2,1,1,1,0,0,0,18,10,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\cli\CliMode.java,com.google.classyshark.cli.CliMode,with/1[java.util.List<java.lang.String>],false,51,1,5,1,4,7,9,30,2,2,1,9,4,1,0,1,0,0,9,4,2,3,2,0,0,0,24,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\cli\CliMode.java,com.google.classyshark.cli.CliMode,exportArchive/1[java.util.List<java.lang.String>],false,83,2,5,1,4,2,5,11,0,2,1,5,0,0,0,0,1,0,2,1,2,1,1,0,0,0,20,10,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\cli\CliMode.java,com.google.classyshark.cli.CliMode,inspectPackages/1[java.util.List<java.lang.String>],false,132,5,6,1,5,5,7,19,1,6,1,7,0,0,1,0,0,0,2,3,7,0,3,0,0,0,22,10,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\contentreader\ContentReader.java,com.google.classyshark.silverghost.contentreader.ContentReader,load/0,false,71,1,9,7,2,3,3,11,0,0,0,3,0,0,0,0,1,0,0,0,2,0,2,0,0,0,6,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\contentreader\ContentReader.java,com.google.classyshark.silverghost.contentreader.ContentReader,getAllComponents/0,false,87,2,3,2,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\contentreader\ContentReader.java,com.google.classyshark.silverghost.contentreader.ContentReader,ContentReader/1[java.io.File],true,55,5,12,7,5,5,3,18,0,0,1,3,0,0,0,0,0,0,4,0,6,0,1,0,0,0,14,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\contentreader\ContentReader.java,com.google.classyshark.silverghost.contentreader.ContentReader,getAllClassNames/0,false,82,0,7,7,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\gui\panel\ArchiveDisplayer.java,com.google.classyshark.gui.panel.ArchiveDisplayer,displayArchive/1[java.io.File],false,22,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,"fromBytes/2[com.google.classysharkandroid.dex.Context,byte[]]",false,51,4,3,2,1,3,8,14,1,4,2,8,1,1,0,1,0,0,3,0,4,0,1,0,0,0,20,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,DexLoaderBuilder/0,true,38,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,"prepareDex/2[byte[],java.io.File]",false,76,1,1,1,0,7,4,35,2,4,2,4,0,0,1,2,3,1,0,3,6,0,3,0,0,0,27,10,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,"fromFile/2[com.google.classysharkandroid.dex.Context,java.io.File]",false,42,5,2,0,2,1,2,5,1,2,2,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,13,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getInterfaces/0,false,92,2,2,0,2,3,7,14,1,4,0,7,1,1,1,1,0,0,0,1,6,0,2,0,0,0,12,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getFieldGenericsString/1[java.lang.reflect.Type[]],false,226,1,4,3,1,4,4,11,2,1,1,4,0,0,1,2,0,0,4,3,3,3,1,0,0,0,10,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getDeclaredConstructors/0,false,136,2,3,0,3,2,10,13,1,4,0,10,2,2,1,0,0,0,0,0,7,0,1,0,0,0,13,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getSuperclass/0,false,54,0,0,0,0,2,2,6,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getName/0,false,62,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,"convertParameters/2[java.lang.Class<?>[],java.lang.reflect.Type[]]",false,205,2,4,2,2,5,6,19,1,8,2,6,1,1,1,1,0,0,0,1,10,0,3,0,0,0,22,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getDeclaredMethods/0,false,154,2,5,0,5,3,18,22,1,7,0,18,4,2,1,0,0,0,1,0,14,1,2,0,0,0,22,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getClassGenerics/1[java.lang.String],false,67,1,1,0,1,2,2,10,2,2,1,2,1,1,0,1,0,0,1,1,2,0,1,0,0,0,7,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,convertAnnotations/1[java.lang.annotation.Annotation[]],false,193,1,5,4,1,2,5,10,1,3,1,5,0,0,1,0,0,0,0,0,4,0,1,0,0,0,9,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getModifiers/0,false,49,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getAnnotations/0,false,44,2,2,1,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getSuperclassGenerics/0,false,78,1,1,0,1,3,3,13,3,2,0,3,1,1,0,2,0,0,2,1,2,0,2,0,0,0,8,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getClassGenericsString/1[java.lang.reflect.TypeVariable[]],false,182,0,3,3,0,2,3,8,1,1,1,3,0,0,1,0,0,0,3,2,3,3,1,0,0,0,9,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,MetaObjectClass/1[java.lang.Class],true,38,0,7,7,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,getDeclaredFields/0,false,111,2,3,0,3,3,13,19,1,6,0,13,2,1,1,0,0,0,0,0,11,0,2,0,0,0,18,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,convertExceptions/1[java.lang.Class<?>[]],false,240,1,2,1,1,2,4,10,1,3,1,4,0,0,1,0,0,0,0,0,4,0,1,0,0,0,11,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,main/1[java.lang.String[]],false,252,2,2,0,2,1,2,4,0,1,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,7,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\elf\ElfTranslator.java,com.google.classyshark.silverghost.translator.elf.ElfTranslator,getClassName/0,false,51,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\elf\ElfTranslator.java,com.google.classyshark.silverghost.translator.elf.ElfTranslator,"ElfTranslator/2[java.lang.String,java.io.File]",true,44,0,1,1,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\elf\ElfTranslator.java,com.google.classyshark.silverghost.translator.elf.ElfTranslator,getElementsList/0,false,78,2,2,0,2,1,4,10,1,1,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,13,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\elf\ElfTranslator.java,com.google.classyshark.silverghost.translator.elf.ElfTranslator,apply/0,false,56,3,5,0,5,4,5,17,0,3,0,5,1,1,2,0,1,0,5,0,6,2,2,0,0,0,15,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\elf\ElfTranslator.java,com.google.classyshark.silverghost.translator.elf.ElfTranslator,"extractElf/2[java.lang.String,java.io.File]",false,100,1,1,1,0,6,10,31,1,6,2,10,0,0,2,1,1,1,2,3,7,0,4,0,0,0,20,10,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\elf\ElfTranslator.java,com.google.classyshark.silverghost.translator.elf.ElfTranslator,getDependencies/0,false,93,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\TranslatorFactory.java,com.google.classyshark.silverghost.translator.TranslatorFactory,"createTranslator/2[java.lang.String,java.io.File]",false,34,2,9,8,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\silverghost\translator\TranslatorFactory.java,com.google.classyshark.silverghost.translator.TranslatorFactory,"createTranslator/3[java.lang.String,java.io.File,java.util.List<java.lang.String>]",false,39,7,10,4,6,6,1,18,6,0,3,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,15,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\gui\panel\toolbar\KeyUtils.java,com.google.classyshark.gui.panel.toolbar.KeyUtils,isDeletePressed/1[java.awt.event.KeyEvent],false,29,0,1,1,0,2,1,3,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\gui\panel\toolbar\KeyUtils.java,com.google.classyshark.gui.panel.toolbar.KeyUtils,isLetterOrDigit/1[java.awt.event.KeyEvent],false,45,0,1,1,0,1,2,4,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-44-78\google-android-classyshark-2ba4e21\ClassySharkWS\src\com\google\classyshark\gui\panel\toolbar\KeyUtils.java,com.google.classyshark.gui.panel.toolbar.KeyUtils,KeyUtils/0,true,26,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
