class_name,new,portrait
addCorsMappings,0,0.0762
build,1,
buildAppAuthDO,1,
buildAppAuthVO,1,
buildDashboardUserDO,1,
buildDashboardUserVO,1,
buildGetHttpHeaders,1,
buildMonitorData,0,0.1587
buildParamsMap,0,0.0681
buildPluginDO,1,
buildPluginVO,0,0.0613
buildRealData,0,0.0538
buildReferenceConfig,0,0.0583
buildRuleConditionDO,1,
buildRuleConditionVO,1,
buildRuleDO,1,
buildRuleVO,1,
buildSelectorConditionDO,1,
buildSelectorConditionVO,1,
buildSelectorDO,1,
buildSelectorVO,1,
checkData,0,0.0511
connectionFactory,0,0.0703
countByQuery,1,
createAppAuth,1,
createDashboardUser,1,
createOrUpdate,1,
createPlugin,1,
createResponse,0,0.0681
createRule,1,
createSelector,1,
debug,0,0.1518
defaultTemplate,0,0.0534
deleteByQuery,1,
doDenyResponse,1,
doExecute,0,0.0511
doFilter,1,
doNext,0,0.0887
error,0,0.0521
execute,0,0.0775
filter,1,
filterRule,0,0.071
filterSelector,0,0.0887
fromJson,0,0.0498
genericInvoker,0,0.1163
get,0,0.0565
getCorsConfiguration,0,0.1592
getHandler,0,0.071
getHandlerInternal,0,0.0511
handle,0,0.1587
handleDataChange,0,0.0521
handleDataDeleted,0,0.1518
httpServer,0,0.1587
influxDBTemplate,0,0.0538
info,0,0.1587
insert,0,0.1587
insert3,1,
insertSelective,0,0.07
judge,0,0.0762
listByPage,0,0.0583
match,1,
monoRouterFunction,0,0.0565
omsHttpGet,0,0.0498
onApplicationEvent,0,0.0762
onEvent,0,0.0522
org.dromara.soul.admin.controller.AppAuthController,1,
org.dromara.soul.admin.controller.DashboardUserController,1,
org.dromara.soul.admin.controller.PlatformController,1,
org.dromara.soul.admin.controller.PluginController,0,0.1267
org.dromara.soul.admin.controller.RuleController,1,
org.dromara.soul.admin.controller.SelectorController,1,
org.dromara.soul.admin.exception.ExceptionHandlers,1,
org.dromara.soul.admin.mapper.AppAuthMapper,0,0.1895
org.dromara.soul.admin.mapper.DashboardUserMapper,0,0.0613
org.dromara.soul.admin.mapper.PluginMapper,0,0.0519
org.dromara.soul.admin.mapper.RuleConditionMapper,0,0.0722
org.dromara.soul.admin.mapper.RuleMapper,0,0.0762
org.dromara.soul.admin.mapper.SelectorConditionMapper,0,0.1048
org.dromara.soul.admin.mapper.SelectorMapper,0,0.0887
org.dromara.soul.admin.service.AppAuthService,0,0.0746
org.dromara.soul.admin.service.DashboardUserService,0,0.0511
org.dromara.soul.admin.service.EnumService,1,
org.dromara.soul.admin.service.impl.AppAuthServiceImpl,0,0.0511
org.dromara.soul.admin.service.impl.DashboardUserServiceImpl,0,0.0533
org.dromara.soul.admin.service.impl.EnumServiceImpl,1,
org.dromara.soul.admin.service.impl.PluginServiceImpl,0,0.1535
org.dromara.soul.admin.service.impl.RuleServiceImpl,0,0.0867
org.dromara.soul.admin.service.impl.SelectorServiceImpl,0,0.07
org.dromara.soul.admin.service.PluginService,0,0.0637
org.dromara.soul.admin.service.RuleService,0,0.0511
org.dromara.soul.admin.service.SelectorService,0,0.0578
org.dromara.soul.admin.SoulAdminApplication,0,0.1482
org.dromara.soul.bootstrap.dubbo.DubboTest,1,
org.dromara.soul.bootstrap.http.HttpTest,1,
org.dromara.soul.bootstrap.influxdb.service.InfluxDbServiceTest,1,
org.dromara.soul.bootstrap.plugin.dubbo.DubboServiceProxyTest,1,
org.dromara.soul.bootstrap.redis.RedisRateLimiterTests,1,
org.dromara.soul.bootstrap.SoulBootstrapApplication,0,0.0613
org.dromara.soul.bootstrap.springcloud.LoadBalancerClientTest,1,
org.dromara.soul.bootstrap.zookeeper.ZookeeperClientTest,1,
org.dromara.soul.common.constant.RedisKeyConstants,0,0.0522
org.dromara.soul.common.constant.ZkPathConstants,0,0.0498
org.dromara.soul.common.enums.HttpMethodEnum,0,0.0565
org.dromara.soul.common.enums.MatchModeEnum,1,
org.dromara.soul.common.enums.OperatorEnum,0,0.0498
org.dromara.soul.common.enums.ParamTypeEnum,0,0.0681
org.dromara.soul.common.enums.PluginEnum,1,
org.dromara.soul.common.enums.RpcTypeEnum,0,0.0543
org.dromara.soul.common.enums.SelectorTypeEnum,1,
org.dromara.soul.common.enums.SerializeEnum,0,0.0538
org.dromara.soul.common.exception.CommonErrorCode,0,0.0511
org.dromara.soul.common.result.SoulResult,0,0.0606
org.dromara.soul.common.utils.ByteBuffUtils,1,
org.dromara.soul.common.utils.DateUtils,1,
org.dromara.soul.common.utils.GSONUtils,0,0.2441
org.dromara.soul.common.utils.JSONUtils,0,0.0589
org.dromara.soul.common.utils.LogUtils,0,0.07
org.dromara.soul.common.utils.SignUtils,0,0.2442
org.dromara.soul.common.utils.SpiLoadFactory,0,0.0531
org.dromara.soul.common.utils.UrlUtils,1,
org.dromara.soul.common.utils.UUIDUtils,1,
org.dromara.soul.common.utils.VersionUtils,0,0.1587
org.dromara.soul.configuration.zookeeper.serializer.HessianSerializer,0,0.1664
org.dromara.soul.configuration.zookeeper.serializer.JavaSerializer,0,0.0683
org.dromara.soul.configuration.zookeeper.serializer.KryoSerializer,0,0.0913
org.dromara.soul.configuration.zookeeper.serializer.ProtostuffSerializer,0,0.07
org.dromara.soul.configuration.zookeeper.serializer.SchemaCache,0,0.1518
org.dromara.soul.configuration.zookeeper.serializer.ZkSerializerFactory,0,0.0522
org.dromara.soul.configuration.zookeeper.SerializerName,0,0.0498
org.dromara.soul.configuration.zookeeper.ZookeeperConfiguration,0,0.0703
org.dromara.soul.extend.demo.config.CustomConfiguration,0,0.0681
org.dromara.soul.extend.demo.extend.CustomBeforePlugin,0,0.0598
org.dromara.soul.extend.demo.extend.CustomFunctionPlugin,0,0.07
org.dromara.soul.extend.demo.extend.CustomLastPlugin,0,0.0522
org.dromara.soul.extend.demo.extend.FunctionPlugin,0,0.0887
org.dromara.soul.extend.demo.SoulExtendApplication,0,0.0538
org.dromara.soul.test.dubbo.api.service.DubboTestService,1,
org.dromara.soul.test.dubbo.service.service.DubboTestServiceImpl,1,
org.dromara.soul.test.dubbo.service.TestDubboApplication,1,
org.dromara.soul.test.http.config.HttpServerConfig,0,0.0488
org.dromara.soul.test.http.router.SoulTestHttpRouter,0,0.1652
org.dromara.soul.test.http.SoulTestHttpApplication,0,0.0511
org.dromara.soul.test.springcloud.controller.TestController,1,
org.dromara.soul.test.springcloud.dto.UserDTO,1,
org.dromara.soul.test.springcloud.SoulTestSpringCloudApplication,1,
org.dromara.soul.web.balance.factory.LoadBalanceFactory,0,0.0538
org.dromara.soul.web.balance.LoadBalance,0,0.071
org.dromara.soul.web.balance.spi.HashLoadBalance,1,
org.dromara.soul.web.balance.spi.RandomLoadBalance,0,0.071
org.dromara.soul.web.balance.spi.RoundRobinLoadBalance,0,0.0511
org.dromara.soul.web.cache.UpstreamCacheManager,1,
org.dromara.soul.web.cache.UpstreamCacheManager.Worker,1,
org.dromara.soul.web.cache.ZookeeperCacheManager,0,0.0873
org.dromara.soul.web.concurrent.SoulThreadFactory,0,0.07
org.dromara.soul.web.condition.strategy.MatchStrategyFactory,1,
org.dromara.soul.web.config.DubboConfiguration,0,0.0762
org.dromara.soul.web.config.RedisConfiguration,0,0.0613
org.dromara.soul.web.config.SoulConfiguration,0,0.1789
