file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-admin\src\main\java\org\dromara\soul\admin\dto\AppAuthDTO.java,org.dromara.soul.admin.dto.AppAuthDTO,class,1,5,4,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-web\src\main\java\org\dromara\soul\web\balance\spi\RandomLoadBalance.java,org.dromara.soul.web.balance.spi.RandomLoadBalance,class,2,3,1,2,10,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,28,3,2,1,0,0,0,6,10,1,7,3,0,0,0,31,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-web\src\main\java\org\dromara\soul\web\filter\DefaultServerRequest.java,org.dromara.soul.web.filter.DefaultServerRequest$DefaultHeaders,innerclass,6,6,0,6,13,1,0,17,55,0.0,0.0,0.0,11,0,10,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,37,11,0,2,0,2,0,1,2,0,2,0,0,0,0,26,2,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-web\src\main\java\org\dromara\soul\web\plugin\SoulPluginChain.java,org.dromara.soul.web.plugin.SoulPluginChain,interface,2,23,21,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-admin\src\main\java\org\dromara\soul\admin\dto\RuleConditionDTO.java,org.dromara.soul.admin.dto.RuleConditionDTO,class,1,4,3,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-bootstrap\src\test\java\org\dromara\soul\bootstrap\zookeeper\ZookeeperClientTest.java,org.dromara.soul.bootstrap.zookeeper.ZookeeperClientTest,class,27,28,1,27,50,2,0,88,385,0.82857144,0.0,0.0,35,8,20,15,0,0,20,0,0,0,5,4,0,5,0,0,3,0,25,297,12,2,0,0,0,44,16,46,4,51,2,2,0,3,108,1,6
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\extend\CustomLastPlugin.java,org.dromara.soul.extend.demo.extend.CustomLastPlugin,class,8,9,1,8,4,1,0,3,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,16,4,0,0,0,0,2,1,1,0,1,0,0,0,0,58,1,1
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-bootstrap\src\main\java\org\dromara\soul\bootstrap\configuration\SoulExtConfiguration.java,org.dromara.soul.bootstrap.configuration.SoulExtConfiguration,class,5,5,0,5,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,26,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\config\CustomConfiguration.java,org.dromara.soul.extend.demo.config.CustomConfiguration,class,11,11,0,11,4,1,0,0,4,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,15,3,0,0,0,0,0,1,1,0,1,0,0,0,0,45,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-admin\src\main\java\org\dromara\soul\admin\mapper\PluginMapper.java,org.dromara.soul.admin.mapper.PluginMapper,interface,3,6,3,3,10,1,0,0,45,0.0,0.0,0.0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-web\src\main\java\org\dromara\soul\web\disruptor\event\SoulDataEvent.java,org.dromara.soul.web.disruptor.event.SoulDataEvent,class,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-admin\src\main\java\org\dromara\soul\admin\SoulAdminApplication.java,org.dromara.soul.admin.SoulAdminApplication,class,5,6,1,5,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-common\src\main\java\org\dromara\soul\common\dto\zk\RuleZkDTO.java,org.dromara.soul.common.dto.zk.RuleZkDTO,class,4,20,16,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,29,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-admin\src\main\java\org\dromara\soul\admin\controller\RuleController.java,org.dromara.soul.admin.controller.RuleController,class,17,17,0,17,11,1,0,9,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,1,53,10,0,0,5,0,18,0,6,0,16,1,0,0,10,40,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-7-80\apache-incubator-shenyu-e93ccb4\soul-common\src\main\java\org\dromara\soul\common\dto\convert\selector\SpringCloudSelectorHandle.java,org.dromara.soul.common.dto.convert.selector.SpringCloudSelectorHandle,class,1,2,1,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,0
