file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-7-46\google-open-location-code-d219a82\java\com\google\openlocationcode\tests\ValidityTest.java,com.google.openlocationcode.tests.ValidityTest,class,4,4,0,4,9,1,0,8,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,4,45,0,4,1,0,1,8,0,4,3,4,2,0,1,0,27,1,0
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-7-46\google-open-location-code-d219a82\java\com\google\openlocationcode\tests\ShorteningTest.java,com.google.openlocationcode.tests.ShorteningTest,class,4,4,0,4,7,1,0,8,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,44,0,3,1,0,1,3,0,8,1,8,2,0,1,0,27,1,0
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-7-46\google-open-location-code-d219a82\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,class,3,8,5,3,97,1,0,45,53,0.8974358,0.0,0.0,26,12,22,4,0,0,23,0,0,0,15,14,0,15,0,0,15,0,20,342,43,6,23,2,6,11,91,82,45,49,3,0,1,0,187,17,0
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-7-46\google-open-location-code-d219a82\java\com\google\openlocationcode\tests\PrecisionTest.java,com.google.openlocationcode.tests.PrecisionTest,class,3,3,0,3,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,12,24,0,0,0,0,0,0,0,20,1,0
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-7-46\google-open-location-code-d219a82\java\com\google\openlocationcode\tests\ShorteningTest.java,com.google.openlocationcode.tests.ShorteningTest$TestData,innerclass,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,4,0,2,16,0,0,1,0,0,2,5,5,0,5,1,0,0,0,16,2,0
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-7-46\google-open-location-code-d219a82\java\com\google\openlocationcode\tests\EncodingTest.java,com.google.openlocationcode.tests.EncodingTest,class,5,5,0,5,11,1,0,22,0,0.5,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,1,1,1,0,0,2,0,13,73,0,4,1,0,1,19,22,10,10,9,2,0,1,0,64,1,0
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-7-46\google-open-location-code-d219a82\java\com\google\openlocationcode\tests\ValidityTest.java,com.google.openlocationcode.tests.ValidityTest$TestData,innerclass,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,4,0,3,16,0,0,1,0,0,2,5,5,0,5,1,0,0,0,15,2,0
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-7-46\google-open-location-code-d219a82\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode$CodeArea,innerclass,0,0,0,0,9,1,0,3,0,0.5555556,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,4,0,0,36,8,0,0,0,0,0,2,4,2,4,0,0,0,0,27,1,0
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-7-46\google-open-location-code-d219a82\java\com\google\openlocationcode\tests\EncodingTest.java,com.google.openlocationcode.tests.EncodingTest$TestData,innerclass,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,7,0,0,7,0,0,7,0,6,22,0,0,1,0,0,2,8,8,0,8,1,0,0,0,18,2,0
