class_name,new,portrait
accept,0,0.0002
addArgumentToSequence,0,0.0004
addChild,0,0.001
addExpectedResult,0,0.0002
addItem,0,0.0003
addNodeToTuple,0,0.0009
addNodeToTupleAppender,0,0.0002
adjustDateTimeToTimezone,0,0.0004
afce,0,0.0013
appendArgument,0,0.0004
appendArguments,0,0.0003
appendFunction,0,0.0004
arithmeticOperation,0,0.0003
assembleResult,0,0.0002
assignFunctionExpressions,1,
atomize,0,0.0013
atomizeNode,0,0.0002
bindVariable,0,0.0005
buildConcatenationRec,0,0.0013
buildStringConcatenation,0,0.0003
canBeNull,0,0.001
cast,0,0.0013
castable,0,0.0013
ce,0,0.0002
checkAllFunctionExpressions,1,
checkSubString,0,0.0002
close,0,0.0004
compare,0,0.0004
compareTaggedValues,0,0.0003
compareTo,0,0.0004
compile,0,0.0003
compute,0,0.0013
computeFDs,0,0.001
computePropertiesVector,0,0.0002
constructNode,0,0.0002
convertAlgebricksExpression,1,
convertAnyURI,0,0.0003
convertBase64Binary,0,0.0002
convertBoolean,0,0.0005
convertByte,0,0.0004
convertDate,0,0.0003
convertDatetime,0,0.0004
convertDecimal,0,0.0005
convertDouble,0,0.0004
convertDoubleCanonical,0,0.0013
convertDTDuration,0,0.0002
convertDuration,0,0.001
convertEntity,0,0.0002
convertFloat,0,0.0004
convertFloatCanonical,0,0.001
convertFunctionToAlgebricksExpression,1,
convertGDay,0,0.0004
convertGMonth,0,0.0002
convertGMonthDay,0,0.0006
convertGYear,0,0.0005
convertGYearMonth,0,0.0002
convertHexBinary,0,0.0005
convertID,0,0.0004
convertIDREF,0,0.0012
convertInt,0,0.0003
convertInteger,0,0.0006
convertLanguage,0,0.0003
convertLong,0,0.0018
convertName,0,0.001
convertNCName,0,0.0003
convertNegativeInteger,0,0.0013
convertNMToken,0,0.0005
convertNonNegativeInteger,0,0.0013
convertNonPositiveInteger,0,0.001
convertNormalizedString,0,0.0018
convertNotation,0,0.0005
convertPositiveInteger,0,0.0013
convertQName,0,0.0003
convertShort,0,0.0004
convertString,0,0.0018
convertStringExtra,0,0.0003
convertTime,0,0.0003
convertToken,0,0.0004
convertToText,1,
convertUnsignedByte,0,0.0002
convertUnsignedInt,0,0.0006
convertUnsignedLong,0,0.0003
convertUnsignedShort,0,0.0013
convertUntypedAtomic,0,0.0003
convertYMDuration,0,0.0018
copyAttribute,0,0.0005
copyComment,1,
copyDocument,0,0.0004
copyElement,0,0.0009
copyPI,1,
copyText,1,
create,0,0.0003
createAggregateEvaluator,0,0.0013
createAggregateEvaluatorFactory,0,0.0003
createAggregateFunctionFactory,0,0.0004
createArgumentEvaluatorFactories,0,0.0013
createAssignment,0,0.0006
createBinaryBooleanInspector,0,0.001
createBinaryIntegerInspector,0,0.0005
createBuiltinEntry,0,0.0002
createConcatenation,0,0.0002
createDynamicContext,0,0.0006
createEvaluator,0,0.0006
createEvaluatorFactory,0,0.0002
createException,0,0.0003
createFunctionCall,0,0.0005
createGlobalJobData,0,0.0003
createInstance,0,0.0006
createItemType,0,0.0004
createOptimizationContext,0,0.0013
createPointable,0,0.0018
createPushRuntime,0,0.0012
createQName,0,0.0005
createRunner,0,0.0003
createRunningAggregateFunctionFactory,0,0.0002
createScalarEvaluator,0,0.0005
createScalarEvaluatorFactory,0,0.0008
createSequenceType,0,0.0013
createSerializableAggregateFunctionFactory,0,0.0002
createUnnestingEvaluator,0,0.0013
createUnnestingEvaluatorFactory,0,0.0003
createUnnestingFunctionFactory,0,0.0006
data,1,
decimalToScientificNotn,1,
encodeSequenceType,0,0.0002
endAttribute,0,0.0013
endChild,0,0.0013
endChildInParent,0,0.0012
evaluate,0,0.0004
evaluateTaggedValueArgument2,0,0.0003
fail,0,0.0002
findAllFunctionExpressions,0,0.0004
findFirstFunctionExpression,0,0.0002
findLastFunctionExpression,0,0.0002
findLastSubplanOperator,0,0.0003
findProducerOf,0,0.0004
findSequenceAggregateOperator,0,0.0013
findVariableExpression,0,0.0002
findVariableExpressions,0,0.001
finish,0,0.0006
finishPartial,0,0.0002
freeENB,0,0.0005
getAggregateFunction,0,0.0002
getAggregateOperator,0,0.001
getAssignOperator,0,0.0006
getAttributeChunkOffset,0,0.0004
getAttributeChunkSize,0,0.001
getAttributeSequence,0,0.0002
getBaseTypeForArithmetics,0,0.0003
getBooleanValue,0,0.0002
getBuiltIn,0,0.0012
getBuiltinBaseType,0,0.001
getBytes,0,0.0003
getCardinalityOperatorMap,0,0.0004
getCastToOperator,0,0.0003
