file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerListener,isRunning/0,false,516,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,33,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerListener,run/0,false,501,3,3,0,3,6,9,14,0,2,0,9,1,1,1,2,0,0,1,5,4,1,3,0,0,0,13,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerListener,stop/0,false,524,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,33,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerListener,isStopped/0,false,520,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,33,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiFragment.java,org.chromium.latency.walt.MidiFragment$Anonymous1,"onReceive/2[org.chromium.latency.walt.Context,org.chromium.latency.walt.Intent]",false,88,2,9,0,9,1,2,4,0,1,2,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,5,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous1,onReceive/1[org.chromium.latency.walt.ClockManager.TriggerMessage],false,134,3,4,0,4,1,6,10,0,3,1,6,0,0,0,0,0,2,1,3,3,4,0,0,0,0,19,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous2,run/0,false,157,3,24,0,24,5,9,25,3,2,0,9,0,0,0,1,1,1,4,4,3,3,1,0,0,0,28,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\SimpleLogger.java,org.chromium.latency.walt.SimpleLogger,log/1[java.lang.String],false,53,1,48,48,0,2,5,10,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,15,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\SimpleLogger.java,org.chromium.latency.walt.SimpleLogger,getInstance/1[org.chromium.latency.walt.Context],false,40,2,13,12,1,2,1,8,1,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,9,9,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\SimpleLogger.java,org.chromium.latency.walt.SimpleLogger,clear/0,false,76,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\SimpleLogger.java,org.chromium.latency.walt.SimpleLogger,SimpleLogger/1[org.chromium.latency.walt.Context],true,49,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\SimpleLogger.java,org.chromium.latency.walt.SimpleLogger,registerReceiver/1[org.chromium.latency.walt.BroadcastReceiver],false,64,2,7,7,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\SimpleLogger.java,org.chromium.latency.walt.SimpleLogger,unregisterReceiver/1[org.chromium.latency.walt.BroadcastReceiver],false,68,1,7,7,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\SimpleLogger.java,org.chromium.latency.walt.SimpleLogger,getLogText/0,false,72,0,9,9,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\TapLatencyFragment.java,org.chromium.latency.walt.TapLatencyFragment$Anonymous1,"onReceive/2[org.chromium.latency.walt.Context,org.chromium.latency.walt.Intent]",false,57,3,9,0,9,1,2,4,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioFragment.java,org.chromium.latency.walt.AudioFragment,onClick/1[org.chromium.latency.walt.View],false,92,3,2,0,2,3,3,10,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
