file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerListener,innerclass,5,5,0,5,11,1,0,9,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,3,3,1,1,1,0,1,1,0,0,28,2,1,4,0,0,1,7,8,2,5,3,0,0,0,27,2,0
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiFragment.java,org.chromium.latency.walt.MidiFragment$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,1,1,0,0,0,0,6,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous1,anonymous,3,3,0,3,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,2,1,3,3,4,3,0,0,0,0,19,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous2,anonymous,3,3,0,3,5,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,27,3,0,1,1,1,4,4,3,3,2,1,0,0,0,28,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\SimpleLogger.java,org.chromium.latency.walt.SimpleLogger,class,6,35,29,6,9,1,0,10,3,0.7142858,0.0,0.0,7,1,6,1,0,0,6,0,0,0,6,4,1,5,0,0,3,0,0,41,2,0,2,0,0,3,0,8,0,7,2,0,0,0,65,0,0
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\TapLatencyFragment.java,org.chromium.latency.walt.TapLatencyFragment$Anonymous1,anonymous,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioFragment.java,org.chromium.latency.walt.AudioFragment,class,13,15,2,13,14,2,0,21,0,0.6875,0.0,0.0,8,0,7,1,0,0,7,0,0,0,6,1,0,6,0,0,1,0,1,69,2,0,2,0,0,1,3,7,0,7,2,1,0,0,64,1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\AutoRunFragment.java,org.chromium.latency.walt.AutoRunFragment$Anonymous2,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\AutoRunFragment.java,org.chromium.latency.walt.AutoRunFragment$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-12-35\google-walt-56cd259\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerHandler$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
