file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\rejoiner\src\test\java\com\google\api\graphql\rejoiner\GqlInputConverterTest.java,com.google.api.graphql.rejoiner.GqlInputConverterTest,inputConverterShouldCreateArgumentForMessagesInSameFile/0,false,68,4,3,0,3,1,10,6,0,2,0,10,0,0,0,0,0,0,3,0,2,0,0,0,0,0,16,1,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\rejoiner\src\test\java\com\google\api\graphql\rejoiner\GqlInputConverterTest.java,com.google.api.graphql.rejoiner.GqlInputConverterTest,unknownProtoShouldPass/0,false,33,3,3,0,3,1,6,4,0,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\rejoiner\src\test\java\com\google\api\graphql\rejoiner\GqlInputConverterTest.java,com.google.api.graphql.rejoiner.GqlInputConverterTest,inputConverterShouldCreateArgument/0,false,58,4,3,0,3,1,10,6,0,2,0,10,0,0,0,0,0,0,3,0,2,0,0,0,0,0,11,1,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\rejoiner\src\test\java\com\google\api\graphql\rejoiner\GqlInputConverterTest.java,com.google.api.graphql.rejoiner.GqlInputConverterTest,inputConverterShouldFillProtoBuf/0,false,39,4,3,0,3,1,14,5,0,2,0,14,0,0,0,0,0,0,8,2,2,0,0,0,0,0,10,1,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\examples\src\main\java\com\google\api\graphql\examples\library\graphqlserver\schema\ShelfSchemaModule.java,com.google.api.graphql.examples.library.graphqlserver.schema.ShelfSchemaModule,"createShelf/2[com.google.api.graphql.examples.library.graphqlserver.schema.CreateShelfRequest,ShelfServiceGrpc.ShelfServiceFutureStub]",false,29,5,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\examples\src\main\java\com\google\api\graphql\examples\library\graphqlserver\schema\ShelfSchemaModule.java,com.google.api.graphql.examples.library.graphqlserver.schema.ShelfSchemaModule,"getShelf/2[com.google.api.graphql.examples.library.graphqlserver.schema.GetShelfRequest,ShelfServiceGrpc.ShelfServiceFutureStub]",false,36,6,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\examples\src\main\java\com\google\api\graphql\examples\library\graphqlserver\schema\ShelfSchemaModule.java,com.google.api.graphql.examples.library.graphqlserver.schema.ShelfSchemaModule,"listShelves/2[com.google.api.graphql.examples.library.graphqlserver.schema.ListShelvesRequest,ShelfServiceGrpc.ShelfServiceFutureStub]",false,42,5,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\examples\src\main\java\com\google\api\graphql\examples\library\graphqlserver\schema\ShelfSchemaModule.java,com.google.api.graphql.examples.library.graphqlserver.schema.ShelfSchemaModule,"mergeShelves/2[com.google.api.graphql.examples.library.graphqlserver.schema.MergeShelvesRequest,ShelfServiceGrpc.ShelfServiceFutureStub]",false,48,5,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\examples\src\main\java\com\google\api\graphql\examples\library\graphqlserver\schema\LibrarySchemaModule.java,com.google.api.graphql.examples.library.graphqlserver.schema.LibrarySchemaModule,"createBookAndAddToShelf/4[com.google.api.graphql.examples.library.graphqlserver.schema.CreateBookRequest,com.google.api.graphql.examples.library.graphqlserver.schema.GetShelfRequest,ShelfServiceGrpc.ShelfServiceBlockingStub,BookServiceGrpc.BookServiceBlockingStub]",false,42,8,0,0,0,1,2,5,1,2,4,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,13,0,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\examples\src\main\java\com\google\api\graphql\examples\library\graphqlserver\schema\LibrarySchemaModule.java,com.google.api.graphql.examples.library.graphqlserver.schema.LibrarySchemaModule,"shelfToBooks/2[com.google.api.graphql.examples.library.graphqlserver.schema.Shelf,com.google.api.graphql.examples.library.graphqlserver.schema.DataFetchingEnvironment]",false,51,5,0,0,0,1,5,3,1,0,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\examples\src\main\java\com\google\api\graphql\examples\helloworld\graphqlserver\HelloWorldClientModule.java,com.google.api.graphql.examples.helloworld.graphqlserver.HelloWorldClientModule,configure/0,false,29,2,0,0,0,1,6,4,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\rejoiner\src\main\java\com\google\api\graphql\grpc\RejoinerStreamingContext.java,com.google.api.graphql.grpc.RejoinerStreamingContext,completeStream/0,false,34,0,1,1,0,2,2,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\rejoiner\src\main\java\com\google\api\graphql\grpc\RejoinerStreamingContext.java,com.google.api.graphql.grpc.RejoinerStreamingContext,responseStreamObserver/0,false,28,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1024,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\rejoiner\src\main\java\com\google\api\graphql\grpc\RejoinerStreamingContext.java,com.google.api.graphql.grpc.RejoinerStreamingContext,create/1[com.google.api.graphql.grpc.StreamObserver<T>],false,44,3,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,false
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-4-24\google-rejoiner-993c661\rejoiner\src\main\java\com\google\api\graphql\grpc\RejoinerStreamingContext.java,com.google.api.graphql.grpc.RejoinerStreamingContext,startStream/0,false,30,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,false
