class_name,new,portrait
add,0,0.003
addAll,0,0.0013
addField,0,0.0013
addFields,0,0.001
apply,0,0.0056
buildMessage,0,0.0009
buildValue,0,0.0009
com.google.api.graphql.examples.helloworld.backend.HelloWorldServer.Anonymous-01f82087-5df5-4fb4-93ca-f2ac5915325e,1,
com.google.api.graphql.examples.helloworld.backend.HelloWorldServer,0,0.0056
com.google.api.graphql.examples.helloworld.graphqlserver.GraphQlHandler,0,0.0
com.google.api.graphql.examples.helloworld.graphqlserver.GraphQlServer,0,0.0016
com.google.api.graphql.examples.helloworld.graphqlserver.HelloWorldClientModule,0,0.0011
com.google.api.graphql.examples.library.bookbackend.BookServer,0,0.0
com.google.api.graphql.examples.library.bookbackend.BookService,0,0.001
com.google.api.graphql.examples.library.graphqlserver.client.BookClientModule,1,
com.google.api.graphql.examples.library.graphqlserver.client.ClientModule,1,
com.google.api.graphql.examples.library.graphqlserver.client.ShelfClientModule,1,
com.google.api.graphql.examples.library.graphqlserver.GraphQlServer,0,0.2685
com.google.api.graphql.examples.library.graphqlserver.GraphQlServlet,1,
com.google.api.graphql.examples.library.graphqlserver.schema.SchemaModule,1,
com.google.api.graphql.examples.library.shelfbackend.ShelfServer,0,0.001
com.google.api.graphql.examples.library.shelfbackend.ShelfService,0,0.003
com.google.api.graphql.examples.streaming.backend.HelloWorldServer.Anonymous-4341411e-a902-4bde-9708-8cfc9a794e60,1,
com.google.api.graphql.examples.streaming.backend.HelloWorldServer,0,0.0069
com.google.api.graphql.examples.streaming.graphqlclient.GraphQlGrpcClient,0,0.0009
com.google.api.graphql.examples.streaming.graphqlserver.GraphQlGrpcServer.Anonymous-356f1663-f2ad-4c81-8414-6a7ebbaf82d9,1,
com.google.api.graphql.examples.streaming.graphqlserver.GraphQlGrpcServer,0,0.0
com.google.api.graphql.examples.streaming.graphqlserver.HelloWorldClientModule,0,0.0009
com.google.api.graphql.execution.GuavaListenableFutureSupport,0,0.0009
com.google.api.graphql.grpc.GraphQlStreamObserver,0,0.0011
com.google.api.graphql.grpc.QueryResponseToProto,0,0.0009
com.google.api.graphql.grpc.QueryResponseToProtoJson,0,0.0011
com.google.api.graphql.grpc.QueryResponseToProtoTest,0,0.001
com.google.api.graphql.grpc.RejoinerStreamingContext,0,0.0011
com.google.api.graphql.grpc.SchemaToProtoTest,0,0.003
com.google.api.graphql.rejoiner.GqlInputConverter.Builder,0,0.001
com.google.api.graphql.rejoiner.GqlInputConverter,0,0.0013
com.google.api.graphql.rejoiner.GqlInputConverterTest,0,0.003
com.google.api.graphql.rejoiner.NodeDataFetcher,0,0.0009
com.google.api.graphql.rejoiner.ProtoRegistry.Builder,0,0.001
com.google.api.graphql.rejoiner.ProtoRegistry,0,0.0056
com.google.api.graphql.rejoiner.ProtoRegistryTest,0,0.0011
com.google.api.graphql.rejoiner.ProtoToGql.FieldConverter.ProtoDataFetcher,0,0.0011
com.google.api.graphql.rejoiner.ProtoToGqlTest,0,0.003
com.google.api.graphql.rejoiner.RejoinerIntegrationTest.GreetingsSchemaModule,0,0.0016
com.google.api.graphql.rejoiner.RejoinerIntegrationTest,0,0.0011
com.google.api.graphql.rejoiner.SchemaModule.MethodMetadata,0,0.0013
com.google.api.graphql.rejoiner.SchemaModule,0,0.0014
com.google.api.graphql.rejoiner.SchemaModuleTest,0,0.003
com.google.api.graphql.rejoiner.SchemaProviderModule.SchemaImpl,0,0.0011
com.google.api.graphql.rejoiner.SchemaProviderModule,0,0.0011
com.google.api.graphql.rejoiner.SchemaProviderModuleTest,0,0.003
com.google.api.graphql.rejoiner.Type.AbstractTypeModification,0,0.001
com.google.api.graphql.rejoiner.Type.ModifiableType,0,0.0056
com.google.api.graphql.rejoiner.Type,0,0.0009
com.google.api.graphql.rejoiner.TypeModification,0,0.001
com.google.api.graphql.rejoiner.TypeTest,0,0.0011
configureServlets,1,
convert,0,0.006
convertType,0,0.0009
create,0,0.0013
createArgument,0,0.0009
createBook,0,0.003
createBookAndAddToShelf,0,0.0009
createProtoBuf,0,0.0011
createShelf,0,0.0011
dataLoaderRegistry,1,
deleteBook,0,0.0011
deleteShelf,0,0.001
doPost,1,
execute,0,0.0009
extractDependencies,0,0.001
find,0,0.0016
get,0,0.0009
getAllTypes,0,0.001
getBook,0,0.0329
getData,0,0.0056
getEnumMap,0,0.0009
getField,0,0.0011
getFieldMaskForProto,0,0.0013
getFieldType,0,0.0011
getInjector,1,
getInputType,0,0.0
getInputTypeReference,0,0.0011
getJspb,0,0.0
getMap,0,0.0011
getMethodMetadata,0,0.0009
getParameterValue,0,0.001
getPathsForProto,0,0.0056
getReference,0,0.0009
getReferenceName,0,0.0011
getShelf,0,0.0016
getTypeReference,0,0.0009
getValueForField,0,0.0009
greetings,0,0.001
greetingsResponseToExtraProto,0,0.003
greetingXl,0,0.0009
handle,0,0.001
instrumentDataFetcher,0,0.0011
listBooks,0,0.0016
listShelves,0,0.0009
mergeShelves,0,0.0011
methodToFieldDefinition,0,0.0016
methodToTypeModification,0,0.0009
modifyTypes,0,0.0009
onCompleted,0,0.0009
onError,0,0.001
onNext,0,0.0009
querySnippets,0,0.0
readJson,0,0.0
replaceField,0,0.0
sayHello,0,0.003
sayHelloStreaming,0,0.0009
seed,0,0.003
shelfToBooks,0,0.0329
streamBooks,0,0.003
toBuilder,0,0.0011
toEnum,0,0.0013
toField,0,0.0056
toMessage,0,0.0
toProto,0,0.0009
toTs,0,0.001
toType,0,0.0009
updateBook,0,0.0011
validateSchema,0,0.001
