class_name,new,portrait
afterTextChanged,0,0.0015
com.google.openlocationcode.DecodingTest,0,0.0103
com.google.openlocationcode.EncodingTest,0,0.0058
com.google.openlocationcode.OpenLocationCode.CodeArea,0,0.0035
com.google.openlocationcode.OpenLocationCode,0,0.0046
com.google.openlocationcode.PrecisionTest,0,0.0058
com.google.openlocationcode.RecoverTest,0,0.0015
com.google.openlocationcode.ShorteningTest,0,0.0015
com.google.openlocationcode.TestUtils,1,
com.google.openlocationcode.UtilsTest,0,0.0103
com.google.openlocationcode.ValidityTest,0,0.0699
com.openlocationcode.android.code.CodeContract.ActionsListener,0,0.0046
com.openlocationcode.android.code.CodePresenter,0,0.0035
com.openlocationcode.android.code.CodeView,0,0.0103
com.openlocationcode.android.code.OpenLocationCodeUtil,0,0.0058
com.openlocationcode.android.current.GoogleApiModule,0,0.0046
com.openlocationcode.android.current.LocationProvider.LocationCallback,0,0.015
com.openlocationcode.android.current.LocationProvider,0,0.0015
com.openlocationcode.android.current.LocationProviderFactoryComponent,0,0.0103
com.openlocationcode.android.current.LocationUtil,0,0.0058
com.openlocationcode.android.direction.Direction,0,0.0103
com.openlocationcode.android.direction.DirectionContract.View,0,0.0015
com.openlocationcode.android.direction.DirectionView,0,0.0035
com.openlocationcode.android.localities.Locality,0,0.0058
com.openlocationcode.android.main.MainActivity.Anonymous-832a773a-00e8-4499-b5f2-453a59ad0298,1,
com.openlocationcode.android.main.MainActivity,0,0.0035
com.openlocationcode.android.main.MainPresenter,0,0.0035
com.openlocationcode.android.map.MapContract.ActionsListener,0,0.0103
com.openlocationcode.android.map.MapContract.View,0,0.0058
com.openlocationcode.android.map.MapPresenter,0,0.0046
com.openlocationcode.android.map.MyMapView.Anonymous-03534c19-c242-4114-872f-300cd8344aac,1,
com.openlocationcode.android.map.MyMapView,0,0.0046
com.openlocationcode.android.search.SearchContract.ActionsListener,0,0.0015
com.openlocationcode.android.search.SearchContract.SourceView,0,0.0035
com.openlocationcode.android.search.SearchPresenter,0,0.0103
com.openlocationcode.android.search.SearchView,0,0.0035
currentLocationUpdated,0,0.0058
directionUpdated,0,0.0015
displayCode,0,0.0058
drawCodeArea,0,0.0058
getAllLocalitiesForSearchDisplay,0,0.0046
getDirection,0,0.0015
getNearestLocality,0,0.0058
getStatusBarHeight,0,0.0035
handleGeoIntent,0,0.0015
handleNewLocation,0,0.0035
isBetterLocation,0,0.0058
moveMapToLocation,0,0.0103
onAccuracyChanged,0,0.0035
onCameraChange,0,0.0015
onClick,0,0.0058
onConnected,0,0.0015
onConnectionFailed,0,0.0058
onCreate,0,0.0058
onCreateView,0,0.0103
onDismiss,0,0.0103
onEditorAction,0,0.0103
onFocusChange,0,0.0103
onItemClick,0,0.0046
onKeyPreIme,0,0.0015
onLocationChanged,0,0.0015
onMapReady,0,0.0035
onMenuItemClick,0,0.0058
onProviderDisabled,0,0.0058
onProviderEnabled,0,0.0058
onRestoreInstanceState,0,0.0058
onSaveInstanceState,0,0.0015
onSensorChanged,0,0.0015
onStatusChanged,0,0.0103
onTouch,0,0.0015
setActionsListener,0,0.0015
setImeBackListener,0,0.0046
setListener,0,0.0035
showSearchCode,0,0.0103
