file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\OpenLocationCode.java,codes.plus.OpenLocationCode$CodeArea,getCenterLongitude/0,false,69,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\OpenLocationCode.java,codes.plus.OpenLocationCode$CodeArea,getWestLongitude/0,false,53,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\OpenLocationCode.java,codes.plus.OpenLocationCode$CodeArea,"CodeArea/4[double,double,double,double]",true,42,0,1,1,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\OpenLocationCode.java,codes.plus.OpenLocationCode$CodeArea,getSouthLatitude/0,false,49,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\OpenLocationCode.java,codes.plus.OpenLocationCode$CodeArea,getNorthLatitude/0,false,73,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\OpenLocationCode.java,codes.plus.OpenLocationCode$CodeArea,getEastLongitude/0,false,77,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\OpenLocationCode.java,codes.plus.OpenLocationCode$CodeArea,getLatitudeHeight/0,false,57,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\OpenLocationCode.java,codes.plus.OpenLocationCode$CodeArea,getCenterLatitude/0,false,65,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\OpenLocationCode.java,codes.plus.OpenLocationCode$CodeArea,getLongitudeWidth/0,false,61,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\tests\ValidityTest.java,codes.plus.tests.ValidityTest,testIsShort/0,false,60,2,1,0,1,2,2,5,0,0,0,2,0,0,1,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\tests\ValidityTest.java,codes.plus.tests.ValidityTest,testIsValid/0,false,51,2,1,0,1,2,2,5,0,0,0,2,0,0,1,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\tests\ValidityTest.java,codes.plus.tests.ValidityTest,testIsFull/0,false,69,2,1,0,1,2,2,5,0,0,0,2,0,0,1,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-1-11\google-open-location-code-3684f4a\java\codes\plus\tests\ValidityTest.java,codes.plus.tests.ValidityTest,setUp/0,false,40,2,1,0,1,3,4,9,0,3,0,4,0,0,1,1,0,1,2,0,3,0,2,0,0,0,13,1,0,false
