file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\schema\src\main\java\com\google\GraphQlServer.java,com.google.GraphQlServer,class,7,8,1,7,1,1,0,12,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,2,25,0,0,0,0,0,5,1,4,1,4,0,1,0,0,28,1,1
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\rejoiner\src\test\java\com\google\api\graphql\rejoiner\GqlInputConverterTest.java,com.google.api.graphql.rejoiner.GqlInputConverterTest,class,7,7,0,7,4,1,0,19,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0,0,15,2,7,0,7,0,0,0,0,26,17,0
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\examples\src\main\java\com\google\api\graphql\examples\library\graphqlserver\schema\ShelfSchemaModule.java,com.google.api.graphql.examples.library.graphqlserver.schema.ShelfSchemaModule,class,11,12,1,11,3,4,0,5,3,0.0,0.0,0.0,3,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,4,0,0,0,0,0,0,0,0,29,16,0
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\examples\src\main\java\com\google\api\graphql\examples\library\graphqlserver\schema\LibrarySchemaModule.java,com.google.api.graphql.examples.library.graphqlserver.schema.LibrarySchemaModule,class,12,13,1,12,2,3,0,7,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,4,0,2,0,2,0,0,0,0,37,16,0
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\examples\src\main\java\com\google\api\graphql\examples\helloworld\graphqlserver\HelloWorldClientModule.java,com.google.api.graphql.examples.helloworld.graphqlserver.HelloWorldClientModule,class,3,4,1,3,1,2,0,6,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,2,2,0,2,0,0,2,0,0,8,0,0,0,0,0,1,1,3,0,3,0,0,0,0,23,16,0
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\rejoiner\src\main\java\com\google\api\graphql\grpc\RejoinerStreamingContext.java,com.google.api.graphql.grpc.RejoinerStreamingContext,class,5,8,3,5,6,1,0,4,6,0.6,0.0,0.0,5,1,4,0,0,1,5,1,0,0,2,0,0,2,0,0,2,0,0,19,1,0,0,0,0,0,4,2,0,2,1,0,0,0,24,1025,0
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\rejoiner\src\test\java\com\google\api\graphql\rejoiner\SchemaModuleTest.java,com.google.api.graphql.rejoiner.SchemaModuleTest$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\schema\src\main\java\com\google\api\graphql\schema\FuturesConverter.java,com.google.api.graphql.schema.FuturesConverter$Anonymous2,anonymous,4,4,0,4,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,1,0,2,2,0,0,1,17,-1,0
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\rejoiner\src\test\java\com\google\api\graphql\rejoiner\SchemaModuleTest.java,com.google.api.graphql.rejoiner.SchemaModuleTest$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\opt\GraphEvoPRV2\projects\rejoiner\rejoiner-11-38\google-rejoiner-eee2d18\schema\src\main\java\com\google\api\graphql\schema\FuturesConverter.java,com.google.api.graphql.schema.FuturesConverter$Anonymous1,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
