file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\main\java\dagger\internal\codegen\DependencyRequestMapper.java,dagger.internal.codegen.DependencyRequestMapper,class,8,18,10,8,4,3,4,7,1,0.5,0.0,0.0,2,0,0,0,0,2,2,1,0,0,2,2,0,0,0,2,2,0,0,56,2,0,1,0,0,1,1,3,1,3,1,1,2,0,62,1024,0
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\it\producers-functional-tests\src\test\java\producerstest\monitoring\MonitoringTest.java,producerstest.monitoring.MonitoringTest$FakeProductionComponentMonitor,innerclass,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,8,1,0,0,0,0,0,0,2,0,2,0,0,0,0,12,26,0
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\main\java\dagger\internal\codegen\BindingGraphValidator.java,dagger.internal.codegen.BindingGraphValidator$ResolvedRequest,innerclass,7,7,0,7,4,1,0,5,3,0.0,0.0,0.0,3,1,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,2,0,2,0,0,0,0,17,1032,0
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\it\functional-tests\src\main\java\test\subcomponent\StaticChildModule.java,test.subcomponent.StaticChildModule,class,2,4,2,2,2,1,0,0,1,0.0,NaN,NaN,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,16,0
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\it\producers-functional-tests\src\main\java\producerstest\DependedProductionComponent.java,producerstest.DependedProductionComponent,interface,3,5,2,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\main\java\dagger\internal\codegen\writer\JavaWriter.java,dagger.internal.codegen.writer.JavaWriter$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\main\java\dagger\internal\codegen\writer\JavaWriter.java,dagger.internal.codegen.writer.JavaWriter$Anonymous2,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\main\java\dagger\internal\codegen\writer\JavaWriter.java,dagger.internal.codegen.writer.JavaWriter$Anonymous3,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\main\java\dagger\internal\codegen\DependencyRequest.java,dagger.internal.codegen.DependencyRequest$Factory$KindAndType,innerclass,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1032,0
C:\opt\GraphEvoPRV5\projects\dagger\dagger-50-229\google-dagger-91f7d8b\compiler\src\main\java\dagger\internal\codegen\MembersInjectionBinding.java,dagger.internal.codegen.MembersInjectionBinding$Strategy,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
