class_name,new,portrait
changeProgram,0,0.0196
chooseFixedPreviewFps,0,0.0196
choosePreviewSize,0,0.0196
clearSurface,0,0.0196
clickAbout,0,0.0196
clickBounce,0,0.0076
clickCapture,0,0.0205
clickGc,0,0.0019
clickHalt,0,0.0196
clickPlayStop,0,0.0196
clickRegenerateContent,0,0.0008
clickRunGfxTest,0,0.0204
clickRunTest,0,0.0196
clickSave,0,0.0196
clickStart,0,0.0196
clickToggleRecording,0,0.0196
clickToggleRelease,0,0.0205
com.android.grafika.AspectFrameLayout,0,0.0019
com.android.grafika.CameraCaptureActivity.Anonymous-7392e265-3e31-4def-ae7d-8789668e4917,1,
com.android.grafika.CameraCaptureActivity.Anonymous-a17e14eb-d3c6-4638-a5ef-386887ce9e59,1,
com.android.grafika.CameraCaptureActivity.Anonymous-aa14c2b9-a848-43a1-9d9d-71a110d1f8ef,1,
com.android.grafika.CameraCaptureActivity.Anonymous-b8c96c3c-1a2b-4078-9708-b3570ce90a10,1,
com.android.grafika.CameraCaptureActivity.CameraHandler,0,0.0196
com.android.grafika.CameraCaptureActivity,0,0.0075
com.android.grafika.CameraSurfaceRenderer,0,0.1575
com.android.grafika.ChorTestActivity.ChorRenderThread,0,0.0076
com.android.grafika.ChorTestActivity,0,0.0205
com.android.grafika.CircularEncoder.Callback,0,0.0093
com.android.grafika.CircularEncoder.EncoderThread,0,0.0008
com.android.grafika.CircularEncoder,0,0.0008
com.android.grafika.CircularEncoderBuffer,0,0.0019
com.android.grafika.CodecOpenActivity,0,0.0004
com.android.grafika.ContentManager.GenerateTask,0,0.0196
com.android.grafika.ContentManager.ProgressUpdater,0,0.0005
com.android.grafika.ContentManager,0,0.0004
com.android.grafika.ContinuousCaptureActivity.MainHandler,0,0.0196
com.android.grafika.ContinuousCaptureActivity,0,0.0075
com.android.grafika.DoubleDecodeActivity.PlayMovieThread,0,0.0196
com.android.grafika.DoubleDecodeActivity,0,0.0196
com.android.grafika.DoubleDecodeActivity.VideoBlob,0,0.0196
com.android.grafika.GeneratedMovie,0,0.0008
com.android.grafika.gles.Drawable2d,0,0.0019
com.android.grafika.gles.EglCore,0,0.0076
com.android.grafika.gles.EglSurfaceBase,0,0.001
com.android.grafika.gles.FlatShadedProgram,0,0.0196
com.android.grafika.gles.FullFrameRect,0,0.0196
com.android.grafika.gles.GeneratedTexture,0,0.0075
com.android.grafika.gles.GlUtil,0,0.0196
com.android.grafika.gles.OffscreenSurface,0,0.0196
com.android.grafika.gles.Sprite2d,0,0.0021
com.android.grafika.gles.Texture2dProgram,0,0.0205
com.android.grafika.gles.WindowSurface,0,0.0196
com.android.grafika.GlesInfoActivity,0,0.0201
com.android.grafika.HardwareScalerActivity.RenderHandler,0,0.0206
com.android.grafika.HardwareScalerActivity.RenderThread,0,0.0005
com.android.grafika.HardwareScalerActivity,0,0.0093
com.android.grafika.LiveCameraActivity,0,0.0021
com.android.grafika.MainActivity.Anonymous-f1f15274-dc8a-4b53-94ea-b2265dfa4e4c,1,
com.android.grafika.MainActivity,0,0.0074
com.android.grafika.MiscUtils.Anonymous-a5624e3a-1936-45a9-83ee-3aa495c73b3a,1,
com.android.grafika.MiscUtils,0,0.0075
com.android.grafika.MovieEightRects,0,0.0025
com.android.grafika.MoviePlayer.FrameCallback,0,0.0196
com.android.grafika.MoviePlayer.PlayerFeedback,0,0.0196
com.android.grafika.MoviePlayer.PlayTask,0,0.0077
com.android.grafika.MoviePlayer,0,0.003
com.android.grafika.MovieSliders,0,0.0025
com.android.grafika.MultiSurfaceActivity.Anonymous-77c272f6-329b-42ed-b506-931675f337c1,1,
com.android.grafika.MultiSurfaceActivity,0,0.0076
com.android.grafika.PlayMovieActivity,0,0.0011
com.android.grafika.PlayMovieSurfaceActivity,0,0.0008
com.android.grafika.ReadPixelsActivity.ReadPixelsTask,0,0.0005
com.android.grafika.ReadPixelsActivity,0,0.0005
com.android.grafika.RecordFBOActivity.ActivityHandler,0,0.0204
com.android.grafika.RecordFBOActivity.RenderHandler,0,0.001
com.android.grafika.RecordFBOActivity.RenderThread,0,0.0021
com.android.grafika.RecordFBOActivity,0,0.0202
com.android.grafika.ScaledDrawable2d,0,0.0196
com.android.grafika.ScheduledSwapActivity.RenderHandler,0,0.0029
com.android.grafika.ScheduledSwapActivity.RenderThread.Anonymous-2da28ee7-4a19-4b43-a443-4469fcdb9523,1,
com.android.grafika.ScheduledSwapActivity.RenderThread,0,0.0031
com.android.grafika.ScheduledSwapActivity,0,0.0212
com.android.grafika.ScreenRecordActivity,1,
com.android.grafika.SoftInputSurfaceActivity,0,0.0019
com.android.grafika.SpeedControlCallback,0,0.0072
com.android.grafika.TextureFromCameraActivity.MainHandler,0,0.0006
com.android.grafika.TextureFromCameraActivity.RenderHandler,0,0.0072
com.android.grafika.TextureFromCameraActivity.RenderThread,0,0.0005
com.android.grafika.TextureFromCameraActivity,0,0.0008
com.android.grafika.TextureMovieEncoder.EncoderConfig,0,0.0196
com.android.grafika.TextureMovieEncoder,0,0.0019
com.android.grafika.TextureMovieEncoder2,0,0.0204
com.android.grafika.TextureUploadActivity.TextureUploadTask,0,0.0006
com.android.grafika.TextureUploadActivity,0,0.0077
com.android.grafika.TextureViewCanvasActivity.Renderer,0,0.0196
com.android.grafika.TextureViewCanvasActivity,0,0.0196
com.android.grafika.TextureViewGLActivity.Renderer,0,0.0196
com.android.grafika.TextureViewGLActivity,0,0.0077
com.android.grafika.VideoEncoderCore,0,0.0205
create,0,0.0025
createAll,0,0.0196
display,0,0.0196
doAnimation,0,0.0196
doExtract,0,0.0196
draw,0,0.0075
drawBouncingCircle,0,0.0196
drawCircleSurface,0,0.0196
drawColorBars,0,0.0072
drawOutlineText,0,0.0204
drawRectSurface,0,0.0196
frameAvailable,0,0.0196
getChunk,0,0.0196
getDisplayRefreshNsec,0,0.0205
getSurfaceId,0,0.0196
getVersionString,0,0.0196
handleMessage,0,0.0196
handleSetSurfaceTexture,0,0.0075
handleUpdateSharedContext,0,0.0072
hasCameraPermission,0,0.0196
hasWriteStoragePermission,1,
initialize,0,0.0006
isContentCreated,0,0.0196
isCurrent,0,0.0196
isSoftwareCodec,0,0.0196
launchPermissionSettings,0,0.0072
makeCurrent,0,0.0019
onActivityResult,1,
onClick,0,0.0196
onCreate,0,0.0201
onCreateOptionsMenu,0,0.0075
onDrawFrame,0,0.0019
onError,1,
onFlatShadingClicked,0,0.0196
onFrameAvailable,0,0.0196
onInputBufferAvailable,1,
onItemSelected,0,0.0018
onListItemClick,0,0.0075
onNothingSelected,0,0.0196
onOutputBufferAvailable,1,
onOutputFormatChanged,1,
onProgressChanged,0,0.0196
onRadioButtonClicked,0,0.0205
onStartTrackingTouch,0,0.0204
onStopTrackingTouch,0,0.0196
onSurfaceChanged,0,0.0196
onSurfaceCreated,0,0.0196
onSurfaceTextureAvailable,0,0.0008
onSurfaceTextureDestroyed,0,0.0076
onSurfaceTextureSizeChanged,0,0.0196
onSurfaceTextureUpdated,0,0.0196
onTouchEvent,0,0.0025
prepareContent,0,0.0196
prepareEncoder,0,0.0196
prepareGl,0,0.0196
querySurface,0,0.0196
recreate,0,0.0031
recreateView,0,0.0196
releaseSurface,0,0.0196
requestCameraPermission,0,0.1361
requestWriteStoragePermission,1,
runGfxTest,0,0.0006
runTextureTest,0,0.0196
selectTrack,0,0.0196
sendSurfaceAvailable,0,0.0196
setPresentationTime,0,0.0196
showFailureDialog,0,0.0196
surfaceAvailable,0,0.0196
surfaceChanged,0,0.0196
surfaceCreated,0,0.0196
surfaceDestroyed,0,0.0196
swapBuffers,0,0.0196
updateSharedContext,0,0.0196
