class_name,new,portrait
accept,0,0.0005
addArgumentToSequence,0,0.0007
addChild,0,0.0005
addExpectedResult,0,0.001
addItem,0,0.0007
addKeyValue,0,0.001
addNodeToTuple,0,0.0007
addPair,0,0.0007
addPairs,0,0.0005
addValues,0,0.0005
adjustDateTimeToTimezone,0,0.0007
afce,0,0.0005
appendArgument,0,0.0007
appendArguments,0,0.0005
appendFunction,0,0.0005
appendItems,0,0.0007
appendPrettyPlan,1,
arithmeticOperation,0,0.0005
arraysEqual,0,0.0005
assembleResult,0,0.0005
assignFunctionExpressions,0,0.0005
atomicValues,0,0.0005
atomize,0,0.0005
atomizeNode,0,0.001
bindVariable,0,0.001
buildConcatenationRec,0,0.0005
buildElement,0,0.0005
buildQueryResultURI,1,
buildQueryURI,1,
buildStringConcatenation,0,0.0005
callParser,0,0.0005
canBeMissing,0,0.0007
canPushThrough,0,0.0005
cast,0,0.0005
castable,0,0.0005
ce,0,0.001
charArrayToGrowableArray,0,0.0005
charSequenceToGrowableArray,0,0.0005
checkAllFunctionExpressions,0,0.0005
checkMetrics,1,
checkResults,1,
checkSubString,0,0.001
close,0,0.0005
collectOneVarPerAggFromGroupOp,0,0.0005
collectVarsBottomUp,0,0.0005
compare,0,0.0007
compareKeys,0,0.001
compareTaggedValues,0,0.0006
compareTo,0,0.0007
compile,0,0.0097
compute,0,0.0005
computeFDs,0,0.0005
computePropertiesVector,0,0.0005
constructNode,0,0.0005
convertAlgebricksExpression,0,0.0012
convertAnyURI,0,0.0019
convertArray,0,0.0007
convertBase64Binary,0,0.0005
convertBoolean,0,0.001
convertByte,0,0.0005
convertDate,0,0.0005
convertDatetime,0,0.0005
convertDecimal,0,0.0012
convertDouble,0,0.0005
convertDoubleCanonical,0,0.0005
convertDTDuration,0,0.0005
convertDuration,0,0.0005
convertEntity,0,0.001
convertFloat,0,0.0007
convertFloatCanonical,0,0.0005
convertFunctionToAlgebricksExpression,0,0.0006
convertGDay,0,0.0007
convertGMonth,0,0.001
convertGMonthDay,0,0.001
convertGYear,0,0.0012
convertGYearMonth,0,0.001
convertHexBinary,0,0.001
convertID,0,0.0008
convertIDREF,0,0.0007
convertInt,0,0.0005
convertInteger,0,0.0005
convertLanguage,0,0.0006
convertLong,0,0.0007
convertName,0,0.0005
convertNCName,0,0.0009
convertNegativeInteger,0,0.0005
convertNMToken,0,0.001
convertNonNegativeInteger,0,0.0005
convertNonPositiveInteger,0,0.0005
convertNormalizedString,0,0.0015
convertNotation,0,0.0012
convertNull,0,0.0019
convertPositiveInteger,0,0.0005
convertQName,0,0.0005
convertShort,0,0.0007
convertString,0,0.0007
convertStringExtra,0,0.0005
convertTime,0,0.0005
convertToken,0,0.0005
convertToText,0,0.0005
