class_name,new,portrait
aboutIsValid,0,0.0075
acceptNode,0,0.0078
acceptURI,0,0.0075
acquireProperty,0,0.0
add,0,0.0069
addAdditionalName,1,
addAdr,1,
addAffiliations,0,0.0078
addAnniversary,1,
addAttendees,1,
addAuthors,0,0.0084
addAverage,0,0.0077
addBday,1,
addBest,0,0.0
addBNodeProperty,0,0.0071
addBrand,1,
addCategories,1,
addCategory,0,0.0075
addChild,0,0.0
addClass,0,0.0
addClasses,0,0.0
addClassesName,0,0.0
addComponents,0,0.0
addContact,0,0.0
addContacts,1,
addContent,1,
addCount,0,0.0071
addDateTimes,0,0.0071
addDescription,0,0.0071
addDomainTriplesPerResourceRoots,0,0.0077
addDuration,0,0.061
addDurations,0,0.0075
addEducations,0,0.0069
addEmail,0,0.0
addEmails,1,
addEnd,1,
addExperience,0,0.0
addExperiences,0,0.0071
addExtractionTimeSizeMetaTriples,0,0.0078
addFamilyName,1,
addFieldTriple,0,0.0071
addFn,0,0.0
addGenderIdentity,1,
addGeo,1,
addGeoAsUrlResource,1,
addGivenName,1,
addHonorificPrefix,1,
addHonorificSuffix,1,
addIdentifiers,1,
addImpp,1,
addIngredient,0,0.0
addIngredients,0,0.0071
addInReplyTo,1,
addInstructions,0,0.0075
addItem,0,0.0
addItemAddresses,0,0.0075
addItemName,0,0.0
addItemPhoto,0,0.0075
addItemUrl,0,0.0075
addJobTitle,1,
addKey,1,
addListener,0,0.0
addListerEmail,0,0.0
addListerFn,0,0.0
addListerLogo,0,0.0
addListerOrg,0,0.0077
addListerTel,0,0.0077
addListerUrl,0,0.0075
addLocations,1,
addLogo,0,0.1522
addName,1,
addNames,0,0.0071
addNestingRelationship,0,0.0069
addNickname,1,
addNotes,1,
addNutrition,0,0.0
addNutritions,0,0.0075
addOrg,1,
addOrganizationName,0,0.0
addOrganizer,0,0.0
addPermalink,0,0.0077
addPhoto,0,0.0071
addPhotos,1,
addPrice,0,0.1525
addPropertyPath,0,0.0
addPublished,0,0.0
addRating,0,0.0069
addResourceRoot,0,0.0071
addReviewer,0,0.0
addRole,1,
addRRule,0,0.0
addRule,0,0.0071
addSex,1,
addSkills,0,0.0069
addSortString,1,
addStart,1,
addStringMultiProperty,0,0.0071
addStringProperty,0,0.0069
addSubMicroformat,0,0.0078
addSummary,0,0.0069
addSyndications,1,
addTableMetadataStatements,0,0.0
addTags,0,0.007
addTel,0,0.0
addTelephones,0,0.0078
addTextExtractor,0,0.0
addTextProps,0,0.0
addTime,0,0.0
addType,0,0.0
addUid,0,0.0362
addUpdated,1,
addURIProperty,0,0.0075
addUrl,0,0.0075
addUrls,1,
addValue,0,0.0
addVotes,0,0.0071
addWorst,0,0.0075
addYield,0,0.0
applyOn,0,0.0075
applyTo,0,0.0071
assertContains,0,0.0
assertContainsModel,0,0.0077
assertContent,0,0.0
assertExtractorActivation,0,0.0
assertIssue,0,0.0
assertNotContains,0,0.0078
assertNotFound,0,0.0077
assertOutputString,0,0.0
assertStatementsSize,0,0.0077
assertTriple,0,0.0077
assertTripleCount,0,0.0077
blockContext,0,0.0075
checkTemplateVariablesDeclared,0,0.0
checkTriple,0,0.0071
closeContext,0,0.0075
conditionallyAddLiteralProperty,0,0.0026
conditionallyAddResourceProperty,0,0.0
conditionallyAddStringProperty,0,0.0
configureExtractors,0,0.0
configureParser,0,0.0078
consolidateResources,0,0.0069
contains,0,0.0069
createElementLocation,0,0.0
createElementNode,0,0.0078
createHTTPDocumentSource,0,0.0071
createLiteral,0,0.0078
createLocalCopy,0,0.0075
createNestingRelationship,0,0.0
createStatement,0,0.0
createWorkbook,0,0.0051
createWriter,0,0.0075
depthFirstChildren,0,0.0
depthFirstNode,0,0.0078
disownProperty,0,0.0078
documentToInputStream,0,0.0051
doGet,0,0.0069
doPost,0,0.0026
endDocument,0,0.0075
establishNewSubject,0,0.0
establishNewSubjectCurrentObjectResource,0,0.0071
evaluateDefaultVariant,0,0.0078
evaluateVariant,0,0.0
evaluateVariantAlias,0,0.0
execute,0,0.0
expectCloseContext,0,0.0077
expectEndDocument,0,0.0051
expectNamespace,0,0.0052
expectOpenContext,0,0.0071
expectStartDocument,0,0.0
expectTriple,0,0.0075
extract,0,0.0077
extractCalendar,0,0.0
extractComponent,0,0.0
extractDocumentLanguage,0,0.0
extractEntity,0,0.0
extractEntityAsEmbeddedProperty,1,
extractJSONLDScript,0,0.0
extractLink,0,0.0071
extractLinkDefinedPrefixes,0,0.0077
extractMetaElement,0,0.0
