[301, 85]
[142, 94]
[197, 151]
[60, 74]
[91, 19]
[257, 258]
[113, 102]
[182, 133]
[265, 191]
[284, 8]
[0, 6]
[65, 94]
[72, 73]
[22, 27]
[77, 24]
[2, 3, 145]
[210, 202]
[28, 195]
[133, 292]
[318, 175]
[25, 44]
[89, 90]
[145, 198]
[278, 279]
[16, 99]
[227, 32]
[297, 195]
[72, 74]
[278, 51]
[9, 10]
[34, 296]
[112, 56]
[127, 5]
[70, 71]
[1, 319]
[12, 143]
[205, 5]
[173, 101]
[70, 193]
[223, 224]
[63, 202]
[79, 80]
[67, 13]
[243, 175]
[14, 85]
[144, 130]
[28, 185]
[129, 164]
[186, 88]
[25, 305]
[251, 38]
[170, 156]
[78, 32]
[9, 92]
[59, 60]
[232, 233]
[0, 48]
[147, 25]
[252, 253]
[72, 221]
[82, 95]
[68, 69]
[118, 119]
[52, 10]
[288, 289, 89]
[192, 239]
[134, 135]
[20, 229]
[268, 162]
[118, 162]
[65, 219]
[149, 32]
[309, 69]
[24, 17]
[240, 33]
[71, 40]
[203, 164]
[39, 41]
[293, 89]
[67, 143]
[216, 217]
[143, 99]
[173, 19]
[20, 18]
[0, 211]
[20, 74]
[98, 99]
[159, 88]
[299, 188]
[209, 18]
[110, 111]
[0, 70]
[264, 31]
[12, 13]
[54, 99]
[39, 40]
[124, 74]
[63, 123]
[7, 8]
[87, 88]
[55, 102]
[154, 133]
[248, 116]
[100, 19]
[67, 58]
[125, 126]
[0, 193]
[38, 255]
[220, 8]
[39, 6]
[93, 94]
[172, 88]
[0, 249]
[71, 42]
[122, 195]
[43, 0]
[76, 140]
[266, 267]
[262, 258]
[98, 17]
[100, 101]
[183, 82]
[79, 60]
[256, 5]
[63, 18]
[63, 210]
[109, 32]
[163, 60]
[238, 121]
[225, 36]
[43, 53]
[129, 130]
[15, 99]
[39, 42]
[290, 291]
[34, 19]
[54, 17]
[114, 77]
[22, 90]
[25, 197]
[234, 180]
[113, 206]
[310, 19]
[40, 192]
[303, 304]
[32, 33]
[257, 62]
[83, 84]
[16, 17]
[141, 33]
[106, 29]
[132, 133]
[57, 58]
[65, 66]
[276, 277]
[234, 99]
[272, 273]
[189, 56]
[170, 171]
[210, 242]
[20, 139]
[81, 82]
[244, 96]
[72, 45]
[12, 57]
[306, 307]
[61, 62]
[122, 106]
[187, 188]
[39, 192]
[213, 214]
[55, 56]
[93, 128]
[245, 43]
[315, 273]
[37, 260]
[181, 18]
[115, 116]
[46, 19]
[197, 308]
[254, 80]
[65, 128]
[114, 15]
[58, 17]
[14, 24]
[37, 38]
[88, 33]
[25, 104]
[145, 146]
[294, 200]
[194, 33]
[203, 130]
[285, 214]
[89, 151]
[234, 17]
[103, 104]
[0, 53]
[63, 242]
[1, 105]
[35, 36]
[43, 44]
[163, 80]
[46, 74]
[18, 5]
[280, 281]
[282, 96]
[29, 99]
[176, 226]
[166, 167]
[114, 85]
[54, 180]
[25, 26]
[245, 283]
[20, 221]
[70, 53]
[0, 1]
[41, 42]
[72, 229]
[142, 128]
[131, 94]
[204, 175]
[210, 231]
[174, 175]
[112, 113]
[47, 17]
[271, 33]
[185, 17]
[57, 143]
[259, 260]
[39, 49]
[152, 153]
[152, 250]
[236, 188]
[80, 191]
[14, 15]
[190, 119]
[278, 317]
[18, 19]
[131, 128]
[30, 31]
[55, 206]
[190, 162]
[218, 200]
[20, 45]
[316, 167]
[8, 88]
[6, 90]
[41, 40]
[106, 185]
[152, 314]
[254, 60]
[20, 21]
[110, 215]
[52, 92]
[40, 239]
[96, 97]
[206, 17]
[1, 302]
[43, 196]
[150, 76]
[212, 153]
[246, 247]
[28, 29]
[50, 51]
[47, 99]
[0, 241]
[313, 133]
[43, 48]
[160, 161]
[120, 121]
[112, 102]
[176, 177]
[39, 211]
[147, 148, 39]
[138, 96]
[59, 80]
[40, 41]
[133, 311]
[18, 4, 5]
[11, 8]
[300, 13]
[263, 188]
[192, 235]
[102, 99]
[178, 312]
[75, 76]
[77, 15]
[298, 233]
[122, 29]
[86, 60]
