class_name,new,portrait
checkTapSanity,0,0.0024
connect,0,0.0024
doTest,0,0.0024
getEventTimeMicro,0,0.0023
getHistoricalEventTimeMicro,0,0.0024
getInstance,0,0.0024
onBindDialogView,0,0.0024
onClick,0,0.0024
onClickAudio,0,0.0116
onClickCheckDrift,0,0.0024
onClickClockSync,0,0.0116
onClickDragLatency,0,0.012
onClickMIDI,0,0.0024
onClickOpenLog,0,0.0024
onClickPing,0,0.0024
onClickReconnect,0,0.0024
onClickScreenResponse,0,0.0024
onClickStartListener,0,0.0116
onClickSync,0,0.0024
onClickTapLatency,0,0.0024
onCreate,0,0.036
onCreateOptionsMenu,0,0.0024
onCreatePreferences,0,0.0023
onCreateView,0,0.0024
onDeviceOpened,0,0.0024
onDisplayPreferenceDialog,0,0.0031
onGetDefaultValue,0,0.0024
onNewIntent,0,0.0024
onOptionsItemSelected,0,0.0024
onPreferenceChange,0,0.0024
onReceive,0,0.0024
onSaveInstanceState,0,0.0116
onTouch,0,0.0304
org.chromium.latency.walt.AudioFragment,0,0.0115
org.chromium.latency.walt.AudioTest.Anonymous-34115c29-36ad-497c-bf47-69f7f540ca73,1,
org.chromium.latency.walt.AudioTest.Anonymous-770673c5-72da-4fd1-a336-33aea8ac8810,1,
org.chromium.latency.walt.AudioTest.Anonymous-84a90b47-29cf-483b-bf4c-0c15bc663201,1,
org.chromium.latency.walt.AudioTest,0,0.0229
org.chromium.latency.walt.AutoRunFragment.Anonymous-0f2ff031-9fea-4954-9f95-a015ec14c4b3,1,
org.chromium.latency.walt.AutoRunFragment.Anonymous-73ea1940-c7fc-45b6-b7b8-42e26c4afefb,1,
org.chromium.latency.walt.AutoRunFragment.Anonymous-9cca54b6-e85d-4d7e-9266-3bb3adcb70b4,1,
org.chromium.latency.walt.AutoRunFragment.Anonymous-f957c673-03a2-4e06-9ab3-298a5095e539,1,
org.chromium.latency.walt.AutoRunFragment.AudioResultHandler,0,0.0024
org.chromium.latency.walt.AutoRunFragment.ResultHandler,0,0.2098
org.chromium.latency.walt.AutoRunFragment,0,0.0027
org.chromium.latency.walt.ClockManager.TriggerHandler.Anonymous-ce77f4fc-fb09-4ec3-87cb-656e2cc4b380,1,
org.chromium.latency.walt.ClockManager.TriggerHandler,0,0.012
org.chromium.latency.walt.ClockManager.TriggerListener,0,0.0118
org.chromium.latency.walt.ClockManager,0,0.0116
org.chromium.latency.walt.DiagnosticsFragment,0,0.0304
org.chromium.latency.walt.DragLatencyFragment,0,0.0024
org.chromium.latency.walt.LogFragment,0,0.0031
org.chromium.latency.walt.MainActivity.Anonymous-cc624c8e-a032-45d1-a68b-39b1a2f361bd,1,
org.chromium.latency.walt.MainActivity.LoggingExceptionHandler,0,0.0024
org.chromium.latency.walt.MainActivity,0,0.0029
org.chromium.latency.walt.MidiFragment,0,0.0024
org.chromium.latency.walt.MidiTest.Anonymous-0bd66587-765c-4c79-8548-b5283caf778c,1,
org.chromium.latency.walt.MidiTest.Anonymous-3451b606-979e-40ed-a05d-fa8146cf779d,1,
org.chromium.latency.walt.MidiTest.Anonymous-44be7132-8979-4dcc-b928-455931307558,1,
org.chromium.latency.walt.MidiTest.Anonymous-50419fc3-a151-4504-bb50-be78e8c55886,1,
org.chromium.latency.walt.MidiTest.Anonymous-7c5bbf35-78cb-4c9a-940e-0cd751c2029a,1,
org.chromium.latency.walt.MidiTest,0,0.2075
org.chromium.latency.walt.MidiTest.WaltReceiver,0,0.0024
org.chromium.latency.walt.NumberPickerPreference.NumberPickerPreferenceDialogFragmentCompat,0,0.0328
org.chromium.latency.walt.NumberPickerPreference,0,0.0345
org.chromium.latency.walt.ScreenResponseFragment.Anonymous-34d0b920-6afb-42d1-b6d0-56e029bc3026,1,
org.chromium.latency.walt.ScreenResponseFragment.Anonymous-5632bd52-79f1-4901-adae-d12f8595aab5,1,
org.chromium.latency.walt.ScreenResponseFragment,0,0.012
org.chromium.latency.walt.SimpleLogger,0,0.0304
org.chromium.latency.walt.TapLatencyFragment,0,0.0023
org.chromium.latency.walt.UsMotionEvent,0,0.0274
org.chromium.latency.walt.Utils,0,0.0027
registerReceiver,0,0.0024
switchScreen,0,0.0024
unregisterReceiver,0,0.0031
