class_name,new,portrait
checkTapSanity,0,0.0
connect,0,0.0288
doTest,0,0.0
getEventTimeMicro,0,0.068
getHistoricalEventTimeMicro,0,0.0
getInstance,0,0.0
onBindDialogView,0,0.0869
onClick,0,0.0288
onClickAudio,0,0.0789
onClickCheckDrift,0,0.0
onClickClockSync,0,0.0034
onClickDragLatency,0,0.0421
onClickMIDI,0,0.0
onClickOpenLog,0,0.0219
onClickPing,0,0.0288
onClickReconnect,0,0.0288
onClickScreenResponse,0,0.0
onClickStartListener,0,0.0789
onClickSync,0,0.0
onClickTapLatency,0,0.0288
onCreate,0,0.3036
onCreateOptionsMenu,0,0.0288
onCreatePreferences,0,0.045
onCreateView,0,0.0288
onDeviceOpened,0,0.0
onDisplayPreferenceDialog,0,0.0753
onDraw,1,
onGetDefaultValue,0,0.0288
onNewIntent,0,0.0
onOptionsItemSelected,0,0.0288
onPreferenceChange,0,0.0
onReceive,0,0.0
onReceiveRaw,0,0.0
onSaveInstanceState,0,0.095
onTouch,0,0.293
org.chromium.latency.walt.AudioFragment,0,0.0472
org.chromium.latency.walt.AudioTest.Anonymous-075d5277-4b9d-49b9-9bd1-e617d1aa1fcc,1,
org.chromium.latency.walt.AudioTest.Anonymous-788cd6e2-8271-4523-a4c3-a92aa8ffe7fa,1,
org.chromium.latency.walt.AudioTest.Anonymous-988e2f27-5dd6-4a22-818a-31d6733d5d0e,1,
org.chromium.latency.walt.AudioTest,0,0.0156
org.chromium.latency.walt.AutoRunFragment.Anonymous-02f3a22b-30a2-4f3b-85b6-f252781b7a23,1,
org.chromium.latency.walt.AutoRunFragment.Anonymous-2edf62b9-934a-40aa-918e-b52a676b809c,1,
org.chromium.latency.walt.AutoRunFragment.Anonymous-8e5a262d-7801-438f-b865-1b2f154e9976,1,
org.chromium.latency.walt.AutoRunFragment.Anonymous-befc7c20-47a9-48e5-bf19-89a2fe36bce6,1,
org.chromium.latency.walt.AutoRunFragment.AudioResultHandler,0,0.0
org.chromium.latency.walt.AutoRunFragment.ResultHandler,0,0.3629
org.chromium.latency.walt.AutoRunFragment,0,0.0559
org.chromium.latency.walt.ClockManager.TriggerHandler.Anonymous-552895ff-3b53-4997-833e-4f80b7e7d84d,1,
org.chromium.latency.walt.ClockManager.TriggerHandler,0,0.0753
org.chromium.latency.walt.ClockManager.TriggerListener,0,0.0345
org.chromium.latency.walt.ClockManager.TriggerMessage,0,0.0034
org.chromium.latency.walt.ClockManager,0,0.003
org.chromium.latency.walt.DiagnosticsFragment,0,0.1194
org.chromium.latency.walt.DragLatencyFragment,0,0.0893
org.chromium.latency.walt.LogFragment,0,0.0421
org.chromium.latency.walt.MainActivity.Anonymous-28f5f9c8-0ba1-44d6-a5aa-6454474d756d,1,
org.chromium.latency.walt.MainActivity.LoggingExceptionHandler,0,0.0
org.chromium.latency.walt.MainActivity,0,0.0472
org.chromium.latency.walt.MidiFragment,0,0.0288
org.chromium.latency.walt.MidiTest.Anonymous-828a5763-ee4e-4b33-9d24-37a31d7844b2,1,
org.chromium.latency.walt.MidiTest.Anonymous-942a4aa7-626c-4467-bc43-f0e4b4c57f21,1,
org.chromium.latency.walt.MidiTest.Anonymous-95f5bf4e-5448-4510-a0d1-5dad23f05831,1,
org.chromium.latency.walt.MidiTest.Anonymous-ae209d7b-1c8a-4f59-a764-23321a9aa865,1,
org.chromium.latency.walt.MidiTest.Anonymous-f830512a-ba4a-4daa-904e-58c7895e2609,1,
org.chromium.latency.walt.MidiTest,0,0.026
org.chromium.latency.walt.MidiTest.WaltReceiver,0,0.0288
org.chromium.latency.walt.NumberPickerPreference.NumberPickerPreferenceDialogFragmentCompat,0,0.2337
org.chromium.latency.walt.NumberPickerPreference,0,0.28
org.chromium.latency.walt.ScreenResponseFragment.Anonymous-19ca77c9-35af-4492-8a14-c254d5dc35bb,1,
org.chromium.latency.walt.ScreenResponseFragment.Anonymous-20d3e923-b501-4adf-94c9-b50eb0309145,1,
org.chromium.latency.walt.ScreenResponseFragment.Anonymous-b040c6af-4fbc-4c33-baeb-b02cb05990ec,1,
org.chromium.latency.walt.ScreenResponseFragment.Anonymous-dc6f9e40-16c3-4802-bd10-79a3f1c1fbef,1,
org.chromium.latency.walt.ScreenResponseFragment,0,0.0267
org.chromium.latency.walt.SimpleLogger,0,0.0031
org.chromium.latency.walt.TapLatencyFragment,0,0.0467
org.chromium.latency.walt.TouchCatcherView,1,
org.chromium.latency.walt.UsMotionEvent,0,0.3381
org.chromium.latency.walt.Utils,0,0.0476
registerReceiver,0,0.0219
switchScreen,0,0.0
unregisterReceiver,0,0.0421
