class_name,new,portrait
afterTextChanged,1,
com.google.openlocationcode.OpenLocationCode.CodeArea,0,0.1224
com.google.openlocationcode.OpenLocationCode,0,0.1284
com.google.openlocationcode.tests.EncodingTest,0,0.4573
com.google.openlocationcode.tests.PrecisionTest,0,0.11
com.google.openlocationcode.tests.ShorteningTest,0,0.11
com.google.openlocationcode.tests.ValidityTest,0,0.1284
com.openlocationcode.android.code.CodeContract.ActionsListener,1,
com.openlocationcode.android.code.CodePresenter,1,
com.openlocationcode.android.code.CodeView,1,
com.openlocationcode.android.code.OpenLocationCodeUtil,1,
com.openlocationcode.android.current.GoogleApiModule,1,
com.openlocationcode.android.current.LocationProvider.LocationCallback,1,
com.openlocationcode.android.current.LocationProvider,1,
com.openlocationcode.android.current.LocationProviderFactoryComponent,1,
com.openlocationcode.android.current.LocationUtil,1,
com.openlocationcode.android.direction.Direction,1,
com.openlocationcode.android.direction.DirectionContract.View,1,
com.openlocationcode.android.direction.DirectionView,1,
com.openlocationcode.android.localities.Locality,1,
com.openlocationcode.android.main.MainActivity.Anonymous-be2b58b1-2c0c-4044-a645-960d87970c2c,1,
com.openlocationcode.android.main.MainActivity,1,
com.openlocationcode.android.main.MainPresenter,1,
com.openlocationcode.android.map.MapContract.ActionsListener,1,
com.openlocationcode.android.map.MapContract.View,1,
com.openlocationcode.android.map.MapPresenter,1,
com.openlocationcode.android.map.MyMapView.Anonymous-06e0ff7f-e470-4f91-b6e6-5f00868b4ccb,1,
com.openlocationcode.android.map.MyMapView,1,
com.openlocationcode.android.search.SearchContract.ActionsListener,1,
com.openlocationcode.android.search.SearchContract.SourceView,1,
com.openlocationcode.android.search.SearchPresenter,1,
com.openlocationcode.android.search.SearchView,1,
currentLocationUpdated,1,
directionUpdated,1,
displayCode,1,
drawCodeArea,1,
getAllLocalitiesForSearchDisplay,1,
getDirection,1,
getNearestLocality,1,
getStatusBarHeight,1,
handleGeoIntent,1,
handleNewLocation,1,
isBetterLocation,1,
moveMapToLocation,1,
onAccuracyChanged,1,
onCameraChange,1,
onClick,1,
onConnected,1,
onConnectionFailed,1,
onCreate,1,
onCreateView,1,
onDismiss,1,
onEditorAction,1,
onFocusChange,1,
onItemClick,1,
onKeyPreIme,1,
onLocationChanged,1,
onMapReady,1,
onMenuItemClick,1,
onProviderDisabled,1,
onProviderEnabled,1,
onRestoreInstanceState,1,
onSaveInstanceState,1,
onSensorChanged,1,
onStatusChanged,1,
onTouch,1,
setActionsListener,1,
setImeBackListener,1,
setListener,1,
showSearchCode,1,
