file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,class,7,10,3,7,16,2,0,12,24,0.8125,0.0,0.0,8,1,6,1,1,0,7,0,0,0,4,4,0,4,0,0,3,0,1,54,5,1,3,1,3,2,11,8,0,7,2,0,0,0,48,0,0
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\NumberPickerPreference.java,org.chromium.latency.walt.NumberPickerPreference,class,6,9,3,6,6,3,0,15,2,0.71428573,0.0,0.0,5,0,3,0,2,0,5,0,0,0,7,3,0,7,0,0,4,0,1,83,2,0,0,1,0,0,3,8,0,8,1,0,1,0,46,1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous1,anonymous,5,5,0,5,3,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,2,0,3,7,4,3,13,3,1,0,0,0,35,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous2,anonymous,5,5,0,5,9,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,41,4,0,3,2,2,6,7,3,12,2,2,0,0,0,48,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\HistogramChart.java,org.chromium.latency.walt.HistogramChart$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,10,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\BaseTest.java,org.chromium.latency.walt.BaseTest,class,7,11,4,7,3,1,2,4,1,0.5833333,0.0,0.0,2,0,0,0,0,2,2,0,0,0,6,0,0,0,0,6,0,0,4,24,0,0,0,0,0,0,0,8,0,6,1,0,1,0,23,1024,0
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\DragLatencyFragment.java,org.chromium.latency.walt.DragLatencyFragment,class,24,29,5,24,42,2,0,54,0,0.7647059,0.0,0.0,14,0,7,1,0,6,13,0,0,0,17,0,0,14,0,3,0,0,14,279,11,12,6,4,4,26,38,59,18,50,2,3,0,0,150,1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\AutoRunFragment.java,org.chromium.latency.walt.AutoRunFragment$AudioResultHandler,innerclass,2,2,0,2,9,1,0,8,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,38,1,3,1,2,0,6,3,4,3,3,4,0,0,0,23,2,0
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\MainActivity.java,org.chromium.latency.walt.MainActivity,class,36,37,1,36,51,2,0,84,288,0.90476197,0.0,0.0,28,0,22,3,3,0,25,0,0,0,9,3,2,6,0,1,3,0,8,307,8,0,5,5,0,41,6,41,14,38,2,4,1,0,187,1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-45-98\google-walt-8af5af9\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous3,anonymous,2,2,0,2,2,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,1,1,2,3,2,6,1,1,0,0,0,13,-1,0
