class_name,new,portrait
add,0,0.0088
addNodes,0,0.0088
com.apisolutions.classysharkandroid.activities.classysharkandroid.ExampleUnitTest,0,0.009
com.google.classyshark.cli.CliMode,0,0.0106
com.google.classyshark.gui.GuiMode.Anonymous-ac7acc04-b621-4849-9dda-c0ffb902f203,1,
com.google.classyshark.gui.GuiMode,0,0.009
com.google.classyshark.gui.panel.chart.RingChart,0,0.0273
com.google.classyshark.gui.panel.chart.RingChartPanel.Anonymous-19f38e5c-c518-4e45-92cf-fd2d9a39bcda,1,
com.google.classyshark.gui.panel.chart.RingChartPanel.Anonymous-28b570c3-c237-4eea-adb7-3db030ed237a,1,
com.google.classyshark.gui.panel.chart.RingChartPanel.Anonymous-39f2a584-22ba-4eeb-a0b7-1af8a338c4bb,1,
com.google.classyshark.gui.panel.chart.RingChartPanel.Anonymous-5bb96d37-fbd5-4e9e-87f5-d642e38101dd,1,
com.google.classyshark.gui.panel.chart.RingChartPanel.Anonymous-8bb571b2-4dc4-4d2f-9cc7-d3ca27724dcc,1,
com.google.classyshark.gui.panel.chart.RingChartPanel.Anonymous-b136823e-d0db-4c40-9bed-e9c390550f25,1,
com.google.classyshark.gui.panel.chart.RingChartPanel.Anonymous-d83df123-e594-4d91-81fb-3be283293520,1,
com.google.classyshark.gui.panel.chart.RingChartPanel,0,0.0083
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-1e56c835-1f8a-4d8c-8f54-0fbc7149bb11,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-238b502f-6650-49c9-8722-4b79d5a30ce4,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-3fff637a-bb24-4389-adbe-e9860f5cbb52,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-4367d9ab-cbad-478a-838c-48fa90c5b77a,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-59fce143-0b86-466d-9c85-031a9ec54af2,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-63c5967d-5548-45c4-998a-e92be18ca5d0,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-63d16119-9691-4c45-a5b5-875139aa9d56,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-7a43a542-9788-4886-b1b9-acc296fee18b,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-9e446358-86b6-4adb-98fd-d8b76436ff31,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-a74c9c61-7215-42ae-a5e6-7e7806b25633,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-c553910d-83c8-4d0b-9f99-347a877ff6af,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-d080bbc6-11c0-4175-9c9d-4ce8817c1b01,1,
com.google.classyshark.gui.panel.ClassySharkPanel.Anonymous-f3bd5203-054a-4196-b24d-5db9f8b9bbdb,1,
com.google.classyshark.gui.panel.ClassySharkPanel,0,0.0092
com.google.classyshark.gui.panel.displayarea.BatchDocument,0,0.0149
com.google.classyshark.gui.panel.displayarea.DisplayArea.Anonymous-272d1487-b5ce-4081-8cc0-4b9aa6daff23,1,
com.google.classyshark.gui.panel.displayarea.DisplayArea.Anonymous-893826b5-cb9b-4381-ad7b-67e5dec447b1,1,
com.google.classyshark.gui.panel.displayarea.DisplayArea.Anonymous-ac72a550-daf1-44de-a0fe-6271affdc25c,1,
