class_name,new,portrait
accounts,0,0.0896
add,0,0.0843
addAll,0,0.0896
addExtraType,0,0.0815
addField,0,0.0896
addFields,0,0.0815
addMutation,0,0.0896
addMutationList,0,0.0815
addQuery,0,0.0946
addQueryList,0,0.0815
apiFutureToListenableFuture,0,0.0815
append,0,0.0815
appendEnum,0,0.0815
appendMessage,0,0.0845
apply,0,0.0896
buildMessage,0,0.0815
buildValue,0,0.0815
com.google.api.graphql.examples.helloworld.backend.HelloWorldServer.Anonymous-3904ab5c-e25b-4715-af3c-ec1c52dd9618,1,
com.google.api.graphql.examples.helloworld.backend.HelloWorldServer,0,0.1508
com.google.api.graphql.examples.helloworld.graphqlserver.GraphQlHandler,0,0.0904
com.google.api.graphql.examples.helloworld.graphqlserver.GraphQlServer,0,0.0896
com.google.api.graphql.examples.helloworld.graphqlserver.HelloWorldClientModule,0,0.0815
com.google.api.graphql.examples.library.bookbackend.BookServer,0,0.0845
com.google.api.graphql.examples.library.bookbackend.BookService,0,0.0815
com.google.api.graphql.examples.library.graphqlserver.client.BookClientModule,0,0.0815
com.google.api.graphql.examples.library.graphqlserver.client.ClientModule,0,0.0815
com.google.api.graphql.examples.library.graphqlserver.client.ShelfClientModule,0,0.0896
com.google.api.graphql.examples.library.graphqlserver.GraphQlServer,0,0.0815
com.google.api.graphql.examples.library.graphqlserver.GraphQlServlet,0,0.0845
com.google.api.graphql.examples.library.graphqlserver.schema.SchemaModule,0,0.0896
com.google.api.graphql.examples.library.graphqlserver.schema.ShelfSchemaModule,0,0.0815
com.google.api.graphql.examples.library.shelfbackend.ShelfServer,0,0.0815
com.google.api.graphql.examples.library.shelfbackend.ShelfService,0,0.0843
com.google.api.graphql.examples.streaming.backend.HelloWorldServer.Anonymous-d3f06e35-3ec2-4780-a25c-410a2f8350e4,1,
com.google.api.graphql.examples.streaming.backend.HelloWorldServer,0,0.0896
com.google.api.graphql.examples.streaming.graphqlclient.GraphQlGrpcClient,0,0.0815
com.google.api.graphql.examples.streaming.graphqlserver.GraphQlGrpcServer.Anonymous-47e87d44-27e9-43ec-92a3-f1138c0a969f,1,
com.google.api.graphql.examples.streaming.graphqlserver.GraphQlGrpcServer,0,0.0852
com.google.api.graphql.examples.streaming.graphqlserver.HelloWorldClientModule,0,0.0815
com.google.api.graphql.execution.ExecutionResultToProtoAsyncTest,0,0.0843
com.google.api.graphql.execution.GuavaListenableFutureSupport,0,0.0815
com.google.api.graphql.execution.ProtoExecutionResult,0,0.0946
com.google.api.graphql.grpc.GraphQlStreamObserver,0,0.0815
com.google.api.graphql.grpc.QueryResponseToProto,0,0.0815
com.google.api.graphql.grpc.QueryResponseToProtoJson,0,0.0815
com.google.api.graphql.grpc.QueryResponseToProtoTest,0,0.0815
com.google.api.graphql.grpc.RejoinerStreamingContext,0,0.0815
com.google.api.graphql.grpc.SchemaToProtoTest,0,0.0843
com.google.api.graphql.grpc.SelectorToFieldMaskTest,1,
com.google.api.graphql.rejoiner.DescriptorSet,0,0.0815
com.google.api.graphql.rejoiner.FieldDefinition,0,0.0844
