file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\activities\ClassesListActivity.java,com.google.classysharkandroid.activities.ClassesListActivity$StartDexLoaderThread$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\utils\UriUtils.java,com.google.classysharkandroid.utils.UriUtils,class,2,3,1,2,3,1,0,4,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,2,1,0,0,0,0,0,0,0,0,16,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\activities\ClassesListActivity.java,com.google.classysharkandroid.activities.ClassesListActivity$FillClassesNamesThread$Anonymous1,anonymous,2,2,0,2,3,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,1,1,3,0,3,1,0,0,0,8,-1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkWS\src\com\google\classyshark\cli\CliMode.java,com.google.classyshark.cli.CliMode,class,1,2,1,1,8,1,0,9,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,4,35,2,0,1,0,0,17,4,3,4,3,2,0,0,0,52,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkWS\src\com\google\classyshark\silverghost\contentreader\ContentReader.java,com.google.classyshark.silverghost.contentreader.ContentReader,class,7,11,4,7,10,1,0,8,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,1,48,2,0,0,1,0,4,0,8,0,2,2,0,2,0,49,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkWS\src\com\google\classyshark\gui\panel\ArchiveDisplayer.java,com.google.classyshark.gui.panel.ArchiveDisplayer,interface,0,4,4,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkWS\src\com\google\classyshark\silverghost\translator\xml\XmlHighlighter.java,com.google.classyshark.silverghost.translator.xml.XmlHighlighter$TagType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,class,5,7,2,5,12,1,0,14,6,0.75,0.0,0.0,4,3,2,2,0,0,2,0,0,0,1,1,0,1,0,0,1,0,3,59,4,1,3,3,1,3,5,13,1,11,3,0,0,0,46,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkWS\src\com\google\classyshark\silverghost\translator\java\clazz\reflect\MetaObjectClass.java,com.google.classyshark.silverghost.translator.java.clazz.reflect.MetaObjectClass,class,11,14,3,11,38,1,0,61,26,0.3529412,0.0,0.0,17,1,12,5,0,0,12,0,0,0,1,0,0,1,0,0,0,0,1,175,20,9,8,0,0,11,9,68,7,43,3,0,0,0,69,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-54-92\google-android-classyshark-0281128\ClassySharkWS\src\com\google\classyshark\silverghost\translator\elf\ElfTranslator.java,com.google.classyshark.silverghost.translator.elf.ElfTranslator,class,8,10,2,8,14,1,0,16,7,0.6285714,0.0,0.0,7,1,6,1,0,0,6,0,0,0,5,0,0,5,0,0,0,0,3,72,4,3,1,2,0,10,0,16,2,14,3,0,0,0,56,1,0
