class_name,new,portrait
afterTextChanged,0,0.0008
com.google.openlocationcode.EncodingTest,1,
com.google.openlocationcode.OpenLocationCode.CodeArea,0,0.0008
com.google.openlocationcode.OpenLocationCode,0,0.0028
com.google.openlocationcode.PrecisionTest,1,
com.google.openlocationcode.RecoverTest,1,
com.google.openlocationcode.ShorteningTest,1,
com.google.openlocationcode.ValidityTest,1,
com.openlocationcode.android.code.CodeContract.ActionsListener,0,0.0028
com.openlocationcode.android.code.CodePresenter,0,0.0008
com.openlocationcode.android.code.CodeView,0,0.0052
com.openlocationcode.android.code.OpenLocationCodeUtil,0,0.0052
com.openlocationcode.android.current.GoogleApiModule,0,0.0028
com.openlocationcode.android.current.LocationProvider.LocationCallback,0,0.0052
com.openlocationcode.android.current.LocationProvider,0,0.0008
com.openlocationcode.android.current.LocationProviderFactoryComponent,0,0.0052
com.openlocationcode.android.current.LocationUtil,0,0.0052
com.openlocationcode.android.direction.Direction,0,0.0052
com.openlocationcode.android.direction.DirectionContract.View,0,0.0008
com.openlocationcode.android.direction.DirectionView,0,0.0008
com.openlocationcode.android.localities.Locality,0,0.0052
com.openlocationcode.android.main.MainActivity.Anonymous-e0794e20-f8e6-4918-9bfd-52538a492f47,1,
com.openlocationcode.android.main.MainActivity,0,0.0018
com.openlocationcode.android.main.MainPresenter,0,0.0018
com.openlocationcode.android.map.MapContract.ActionsListener,0,0.0052
com.openlocationcode.android.map.MapContract.View,0,0.0052
com.openlocationcode.android.map.MapPresenter,0,0.0028
com.openlocationcode.android.map.MyMapView.Anonymous-9ab8eaa7-a3fc-42b7-a497-fbaee0040413,1,
com.openlocationcode.android.map.MyMapView,0,0.001
com.openlocationcode.android.search.SearchContract.ActionsListener,0,0.0008
com.openlocationcode.android.search.SearchContract.SourceView,0,0.0008
com.openlocationcode.android.search.SearchPresenter,0,0.0052
com.openlocationcode.android.search.SearchView,0,0.0008
currentLocationUpdated,0,0.0052
directionUpdated,0,0.0008
displayCode,0,0.0052
drawCodeArea,0,0.0052
getAllLocalitiesForSearchDisplay,0,0.0028
getDirection,0,0.0008
getNearestLocality,0,0.0052
getStatusBarHeight,0,0.0018
handleGeoIntent,0,0.0008
handleNewLocation,0,0.0018
isBetterLocation,0,0.0052
moveMapToLocation,0,0.0052
onAccuracyChanged,0,0.0008
onCameraChange,0,0.0008
onClick,0,0.0052
onConnected,0,0.0008
onConnectionFailed,0,0.0052
onCreate,0,0.0052
onCreateView,0,0.0052
onDismiss,0,0.0052
onEditorAction,0,0.0052
onFocusChange,0,0.0052
onItemClick,0,0.0028
onKeyPreIme,0,0.0008
onLocationChanged,0,0.0008
onMapReady,0,0.0008
onMenuItemClick,0,0.0052
onProviderDisabled,0,0.0052
onProviderEnabled,0,0.0052
onRestoreInstanceState,0,0.0052
onSaveInstanceState,0,0.0008
onSensorChanged,0,0.0008
onStatusChanged,0,0.0052
onTouch,0,0.0008
setActionsListener,0,0.0008
setImeBackListener,0,0.0028
setListener,0,0.0018
showSearchCode,0,0.0052
