file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-admin\src\main\java\org\dromara\soul\admin\dto\AppAuthDTO.java,org.dromara.soul.admin.dto.AppAuthDTO,class,1,5,4,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-web\src\main\java\org\dromara\soul\web\balance\spi\RandomLoadBalance.java,org.dromara.soul.web.balance.spi.RandomLoadBalance,class,2,2,0,2,10,2,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,28,3,2,1,0,0,0,6,10,1,7,3,0,0,0,33,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-web\src\main\java\org\dromara\soul\web\filter\DefaultServerRequest.java,org.dromara.soul.web.filter.DefaultServerRequest$DefaultHeaders,innerclass,6,6,0,6,13,1,0,17,55,0.0,0.0,0.0,11,0,10,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,37,11,0,2,0,2,0,1,2,0,2,0,0,0,0,26,2,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-web\src\main\java\org\dromara\soul\web\plugin\SoulPluginChain.java,org.dromara.soul.web.plugin.SoulPluginChain,interface,2,23,21,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-admin\src\main\java\org\dromara\soul\admin\dto\RuleConditionDTO.java,org.dromara.soul.admin.dto.RuleConditionDTO,class,1,5,4,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-bootstrap\src\test\java\org\dromara\soul\bootstrap\zookeeper\ZookeeperClientTest.java,org.dromara.soul.bootstrap.zookeeper.ZookeeperClientTest,class,26,27,1,26,50,2,0,89,385,0.82857144,0.0,0.0,35,8,20,15,0,0,20,0,0,0,5,4,0,5,0,0,3,0,25,297,12,2,0,0,0,51,16,46,4,51,2,2,0,3,108,1,6
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\extend\CustomLastPlugin.java,org.dromara.soul.extend.demo.extend.CustomLastPlugin,class,8,9,1,8,4,1,0,3,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,16,4,0,0,0,0,2,1,1,0,1,0,0,0,0,58,1,1
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-bootstrap\src\main\java\org\dromara\soul\bootstrap\configuration\SoulExtConfiguration.java,org.dromara.soul.bootstrap.configuration.SoulExtConfiguration,class,5,5,0,5,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,26,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\config\CustomConfiguration.java,org.dromara.soul.extend.demo.config.CustomConfiguration,class,11,11,0,11,4,1,0,0,4,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,15,3,0,0,0,0,0,1,1,0,1,0,0,0,0,41,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-common\src\main\java\org\dromara\soul\common\enums\DataSyncEnum.java,org.dromara.soul.common.enums.DataSyncEnum,enum,3,4,1,3,1,1,0,7,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,8,1,0,0,0,0,3,0,0,0,2,0,0,0,1,32,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-admin\src\main\java\org\dromara\soul\admin\mapper\PluginMapper.java,org.dromara.soul.admin.mapper.PluginMapper,interface,3,6,3,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-11-117\apache-incubator-shenyu-ff64dd4\soul-web\src\main\java\org\dromara\soul\web\disruptor\event\SoulDataEvent.java,org.dromara.soul.web.disruptor.event.SoulDataEvent,class,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1,0
