file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MainActivity.java,org.chromium.latency.walt.MainActivity$Anonymous1,run/0,false,103,1,17,0,17,2,2,8,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest$WaltReceiver,"onSend/4[byte[],int,int,long]",false,219,3,2,0,2,3,3,9,0,0,4,3,0,0,0,1,0,0,1,3,2,2,1,0,0,0,15,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\DragLatencyFragment.java,org.chromium.latency.walt.DragLatencyFragment$Anonymous1,"onReceive/2[org.chromium.latency.walt.Context,org.chromium.latency.walt.Intent]",false,58,3,12,0,12,1,2,4,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,MidiTest/1[org.chromium.latency.walt.Context],true,60,5,4,1,3,1,5,7,0,0,1,5,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,teardownMidiIn/0,false,236,1,2,1,1,2,3,8,0,0,0,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,11,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,scheduleNote/0,false,138,2,3,1,2,3,5,16,2,1,0,5,0,0,0,1,1,0,2,4,2,4,1,0,0,0,18,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,teardownMidiOut/0,false,169,2,5,2,3,2,6,11,0,0,0,6,0,0,0,0,1,0,1,0,0,1,1,0,0,0,14,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,setupMidiOut/0,false,87,2,3,1,2,1,4,6,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,findMidiDevice/0,false,97,3,2,1,1,3,6,23,0,2,0,6,0,0,1,0,0,0,2,0,2,1,2,1,0,0,21,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,testMidiOut/0,false,68,2,4,1,3,2,4,9,1,0,0,4,2,1,0,1,0,0,1,0,0,1,1,0,0,0,14,0,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,testMidiIn/0,false,78,2,3,1,2,2,3,8,1,0,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,11,0,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-9-32\google-walt-d0007e7\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,finishMidiOut/0,false,154,2,3,1,2,1,3,5,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,false
