class_name,new,portrait
aclProvider,0,0.0
acquire,0,0.0
add,0,0.0025
addCreateToTransaction,0,0.0
addDeleteToTransaction,0,0.0
addInstance,0,0.0006
additionalFilter,0,0.0
addListener,0,0.0006
addParentWatcher,0,0.0
addStateChange,0,0.0
addToTakenItems,0,0.0
allocateQueue,0,0.0
allow,0,0.0
allowRetry,0,0.0
answer,0,0.0
apply,0,0.0
applyNewData,0,0.0025
assertNodeDoesNotExist,0,0.0
assertNodeExists,0,0.0
assertOrdering,0,0.0
asTransactionCreateBuilder,0,0.0024
asTransactionDeleteBuilder,0,0.0
asTransactionSetDataBuilder,0,0.0
attemptRevoke,0,0.0
backgroundCreateParentsThenNode,0,0.0
backgroundDeleteChildrenThenNode,0,0.0
bar,0,0.0
beforeSuite,0,0.0006
build,0,0.0003
builder,0,0.0
cache.PathCacheExample,0,0.0
cacheChanged,0,0.0006
cacheClosed,0,0.0
cacheOpened,0,0.0003
call,0,0.0002
callListeners,0,0.0
callPerformBackgroundOperation,0,0.0
callWithRetry,0,0.0
checkBackgroundRetry,0,0.0
checkPart,0,0.0
checkState,0,0.0
childEvent,0,0.0
clearWatcherReferences,1,
client,0,0.0
close,0,0.0
closeAll,0,0.0006
codeToState,0,0.0
commitTransaction,0,0.0003
compare,0,0.0
compareAndSet,0,0.0006
compress,0,0.0
compressionProvider,0,0.0003
consumeMessage,0,0.0006
countHasChanged,0,0.0
create,0,0.0
createEphemeral,0,0.0
createEphemeralSequential,0,0.0
createWithOptions,0,0.0004
creatingParentsIfNeeded,0,0.0
decompress,0,0.0
decrement,0,0.0
delete,0,0.0
deleteChildren,0,0.0
deleteInstance,0,0.0
deserialize,0,0.0006
discovery.DiscoveryExample,0,0.0006
discovery.ExampleServer,0,0.0
discovery.InstanceDetails,0,0.0006
doLocking,0,0.0
doPutInBackground,0,0.0
doPutInForeground,0,0.0
doSimulation,0,0.0
downInstancePolicy,0,0.0006
doWork,0,0.0233
ensembleProvider,0,0.0
ensure,0,0.0
eventReceived,0,0.0
executeAfterConnectionEstablishedInBackground,1,
findConnectionInstance,0,0.0
fixForSorting,0,0.0
fixMethods,0,0.0
foo,0,0.0006
forceSet,0,0.0
forEach,0,0.0
forPath,0,0.0
framework.CreateClientExamples,0,0.0
get,0,0.0006
getBackupConnectionString,0,0.0005
getChildrenForEntering,0,0.0
getChildrenWatched,0,0.0
getClasses,0,0.0003
getConnectionString,0,0.0
getContextFromProvider,0,0.0016
getCreateMode,0,0.0
getCurrentValue,0,0.0
getData,0,0.0
getDataAndStat,0,0.0025
getDelay,0,0.0
getInitialData,0,0.0
getInstance,0,0.0
getInstances,0,0.0
getInteger,0,0.0
getLeader,0,0.0
getLeaders,0,0.0
getLockNodeBytes,0,0.0
getNamespaceWatcher,0,0.0006
getParticipantNodes,0,0.0
getParticipants,0,0.0
getRaw,0,0.0
getSingletons,0,0.0
getSize,0,0.0
getSortedChildren,0,0.0006
getsTheLock,0,0.0006
getThreadFactory,0,0.0
getZooKeeperServer,0,0.0
guaranteedDelete,0,0.0
handleBackgroundOperationException,0,0.0
handleStateChange,0,0.0006
hasUninitialized,0,0.0
inBackground,0,0.0
increment,0,0.0
instanceIdFromData,0,0.0
internalAcquire1Lease,0,0.0
internalCreateNode,0,0.0
internalElement,0,0.0
internalPut,0,0.0
internalRegisterService,0,0.0006
internalTestMode,0,0.0025
isAcquiredInThisProcess,0,0.0
isConnected,1,
isLeader,0,0.0
isProtected,0,0.0
isReadable,0,0.0
isWriteable,0,0.0
kill,0,0.0006
killServer,0,0.0
killSession,0,0.0
leader.ExampleClient,0,0.0
leader.LeaderSelectorExample,0,0.0
list,0,0.0
listen,0,0.0
listInstances,0,0.0006
listRandomInstance,0,0.0
listToMap,0,0.0
load,0,0.0
locking.ExampleClientThatLocks,0,0.0
locking.FakeLimitedResource,0,0.0
locking.LockingExample.Anonymous-612a2733-cfec-4ff9-a003-44f5fcce0493,1,
locking.LockingExample,0,0.0
makeAllocator,0,0.0
makeClient,0,0.0025
makeCuratorResult,0,0.0
makeFactory,0,0.0006
makeFrom,0,0.0
makeLeaderLatch,0,0.0
makeLock,0,0.0
makeLocks,0,0.0
makeRevocable,0,0.0006
makeZookeeperFactory,0,0.0
marshallJson,0,0.0
maybeOfferInitializedEvent,0,0.0
mkdirs,0,0.0
newClient,0,0.0025
newSessionFailRetryLoop,0,0.0
newZooKeeper,0,0.0
nextItem,0,0.0
nodeChanged,0,0.0006
noteError,0,0.0
notifyListenerOfStateChanged,0,0.0024
notLeader,0,0.0003
offerOperation,0,0.0
ofTypeAndPath,0,0.0
org.apache.curator.BasicTests.Anonymous-ab0e5406-5082-4230-a528-f9fb04c5286d,1,
org.apache.curator.BasicTests,0,0.0
org.apache.curator.ConnectionState,0,0.0
org.apache.curator.CuratorZookeeperClient,0,0.0
org.apache.curator.drivers.TracerDriver,0,0.0
org.apache.curator.ensemble.EnsembleProvider,0,0.0
org.apache.curator.ensemble.exhibitor.DefaultExhibitorRestClient,0,0.0
org.apache.curator.ensemble.exhibitor.ExhibitorEnsembleProvider.Anonymous-58195412-4ab2-412e-ab54-7716f0ee3b95,1,
org.apache.curator.ensemble.exhibitor.ExhibitorEnsembleProvider,0,0.0
org.apache.curator.ensemble.exhibitor.ExhibitorRestClient,0,0.0
org.apache.curator.ensemble.exhibitor.Exhibitors.BackupConnectionStringProvider,0,0.0006
org.apache.curator.ensemble.exhibitor.Exhibitors,0,0.0006
org.apache.curator.ensemble.exhibitor.TestExhibitorEnsembleProvider.Anonymous-526276b1-0a51-4576-abbf-de30ac17ab69,1,
org.apache.curator.ensemble.exhibitor.TestExhibitorEnsembleProvider.Anonymous-a210fd29-46d4-49ce-9283-bfc124f80944,1,
org.apache.curator.ensemble.exhibitor.TestExhibitorEnsembleProvider,0,0.0
org.apache.curator.ensemble.fixed.FixedEnsembleProvider,0,0.0
org.apache.curator.framework.api.ACLProvider,0,0.0025
org.apache.curator.framework.api.Backgroundable,0,0.0024
org.apache.curator.framework.api.ChildrenDeletable,0,0.0003
org.apache.curator.framework.api.Compressible,0,0.0
org.apache.curator.framework.api.CompressionProvider,0,0.0
org.apache.curator.framework.api.CreateBackgroundModeACLable,0,0.0006
org.apache.curator.framework.api.CreateBuilder,0,0.0
org.apache.curator.framework.api.CuratorEvent,0,0.0
org.apache.curator.framework.api.Decompressible,0,0.0
org.apache.curator.framework.api.Guaranteeable,0,0.0
org.apache.curator.framework.api.Pathable,0,0.0
org.apache.curator.framework.api.PathAndBytesable,0,0.0
org.apache.curator.framework.api.ProtectACLCreateModePathAndBytesable,0,0.0
org.apache.curator.framework.api.transaction.CuratorTransaction,0,0.0006
org.apache.curator.framework.api.transaction.CuratorTransactionBridge,0,0.0006
org.apache.curator.framework.api.transaction.CuratorTransactionFinal,0,0.0
org.apache.curator.framework.api.transaction.CuratorTransactionResult,0,0.0002
org.apache.curator.framework.api.UnhandledErrorListener,0,0.0
org.apache.curator.framework.api.Versionable,0,0.0
org.apache.curator.framework.api.Watchable,0,0.0
org.apache.curator.framework.client.TestBackgroundStates,0,0.0024
org.apache.curator.framework.client.TestResetConnectionWithBackgroundFailure,0,0.0006
org.apache.curator.framework.CuratorFramework,0,0.0
org.apache.curator.framework.CuratorFrameworkFactory.Builder,0,0.0002
org.apache.curator.framework.CuratorFrameworkFactory,0,0.0
org.apache.curator.framework.CuratorTempFramework,0,0.0
org.apache.curator.framework.imps.ACLing,0,0.0004
org.apache.curator.framework.imps.Backgrounding,0,0.0
org.apache.curator.framework.imps.CreateBuilderImpl.Anonymous-3338b4c8-ba77-4f48-a8fb-eeeb4830ec24,1,
org.apache.curator.framework.imps.CreateBuilderImpl.Anonymous-659046a0-e015-40de-a83e-7fc97be78c21,1,
org.apache.curator.framework.imps.CreateBuilderImpl,0,0.0
org.apache.curator.framework.imps.CuratorEventImpl,0,0.0006
org.apache.curator.framework.imps.CuratorFrameworkImpl.Anonymous-d3ac5169-26fa-4696-ab97-64fb0d590af2,1,
org.apache.curator.framework.imps.CuratorFrameworkImpl.AuthInfo,0,0.0
org.apache.curator.framework.imps.CuratorFrameworkImpl,0,0.0
org.apache.curator.framework.imps.CuratorMultiTransactionRecord,0,0.0
org.apache.curator.framework.imps.CuratorTempFrameworkImpl.Anonymous-5ffb94d3-c7d8-4007-a718-bb2ffb9be11c,1,
org.apache.curator.framework.imps.CuratorTempFrameworkImpl,0,0.0016
org.apache.curator.framework.imps.CuratorTransactionImpl.Anonymous-fb101918-c21e-45b2-83bf-879a0f283967,1,
org.apache.curator.framework.imps.CuratorTransactionImpl,0,0.0003
org.apache.curator.framework.imps.DefaultACLProvider,0,0.0
org.apache.curator.framework.imps.DeleteBuilderImpl.Anonymous-63d9c8b1-2b41-4512-a85a-54c854d16379,1,
