file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,"write/2[byte[],int]",false,56,2,2,1,1,1,1,3,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,isCompatibleUsbDevice/1[org.chromium.latency.walt.programmer.UsbDevice],false,36,1,0,0,0,3,2,3,1,0,1,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,16,4,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,getInstance/1[org.chromium.latency.walt.programmer.Context],false,16,2,2,1,1,2,1,8,1,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,12,9,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,"write/4[byte[],int,int,int]",false,60,2,2,1,1,5,4,14,1,1,4,4,0,0,1,0,1,0,0,7,2,0,2,0,0,0,8,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,getVid/0,false,31,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,getPid/0,false,26,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,onConnect/0,false,42,2,1,0,1,2,4,11,0,2,0,4,0,0,0,0,0,0,2,1,2,0,1,0,0,0,9,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,BootloaderConnection/1[org.chromium.latency.walt.programmer.Context],true,77,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\RemoteClockInfo.java,org.chromium.latency.walt.RemoteClockInfo,microTime/0,false,58,0,5,5,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,9,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\RemoteClockInfo.java,org.chromium.latency.walt.RemoteClockInfo,currentTimeMicro/0,false,95,0,0,0,0,2,5,12,1,3,0,5,0,0,0,0,1,0,3,1,4,0,1,0,0,0,12,9,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\RemoteClockInfo.java,org.chromium.latency.walt.RemoteClockInfo,micros/0,false,54,1,9,8,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\RemoteClockInfo.java,org.chromium.latency.walt.RemoteClockInfo,toString/0,false,113,1,2,1,1,1,1,3,1,0,0,1,1,2,0,0,0,0,5,0,0,1,0,0,0,0,13,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\RemoteClockInfo.java,org.chromium.latency.walt.RemoteClockInfo,uptimeZero/0,false,80,1,2,1,1,2,6,14,1,4,0,6,1,1,0,0,1,0,3,1,6,1,1,0,0,0,84,9,0,true
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\RemoteClockInfo.java,org.chromium.latency.walt.RemoteClockInfo,getMeanLag/0,false,109,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,5,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-29-72\google-walt-8265b16\android\WALT\app\src\main\java\org\chromium\latency\walt\NumberPickerPreference.java,org.chromium.latency.walt.NumberPickerPreference,"onSetInitialValue/2[boolean,java.lang.Object]",false,76,1,1,0,1,2,2,3,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,false
