class_name,new,portrait
addEquivalence,0,0.0092
addMigration,0,0.0009
addRevision,0,0.0103
apply,0,0.029
assertOptionsResult,0,0.0103
assertParseTerm,0,0.0009
assertParseTermCompletely,0,0.0088
assertSameDate,0,0.0014
bookkeep,0,0.0039
buildEditors,1,
builder,0,0.0103
buildMigrationConfigs,1,
buildRepositories,1,
buildTranslators,1,
change,0,0.0074
checkConfig,0,0.0074
checkType,1,
cloneAtLocalRoot,0,0.0103
cloneLocallyAtHead,0,0.0009
com.google.devtools.moe.client.codebase.Codebase,0,0.0014
com.google.devtools.moe.client.codebase.CodebaseCreator,0,0.0009
com.google.devtools.moe.client.codebase.CodebaseMerger,0,0.0032
com.google.devtools.moe.client.codebase.CodebaseMergerTest,0,0.0056
com.google.devtools.moe.client.codebase.CodebaseTest,0,0.0032
com.google.devtools.moe.client.codebase.FileCodebaseCreatorTest,0,0.001
com.google.devtools.moe.client.codebase.LocalClone,0,0.0103
com.google.devtools.moe.client.CommandRunner.CommandOutput,0,0.0103
com.google.devtools.moe.client.CommandRunner,0,0.0039
com.google.devtools.moe.client.database.Db,0,0.0074
com.google.devtools.moe.client.database.DbStorage,0,0.0074
com.google.devtools.moe.client.database.FileDb,0,0.0103
com.google.devtools.moe.client.database.FileDbTest,0,0.001
com.google.devtools.moe.client.database.RepositoryEquivalence,1,
com.google.devtools.moe.client.database.RepositoryEquivalenceMatcher.Result,1,
com.google.devtools.moe.client.database.RepositoryEquivalenceMatcher,1,
com.google.devtools.moe.client.database.RepositoryEquivalenceMatcherTest,1,
com.google.devtools.moe.client.database.RepositoryEquivalenceTest,1,
com.google.devtools.moe.client.database.SubmittedMigration,0,0.0036
com.google.devtools.moe.client.directives.BookkeepingDirective,0,0.0103
com.google.devtools.moe.client.directives.BookkeepingDirectiveTest,0,0.001
com.google.devtools.moe.client.directives.ChangeDirective,0,0.0145
com.google.devtools.moe.client.directives.ChangeDirectiveTest,0,0.0103
com.google.devtools.moe.client.directives.CheckConfigDirective,0,0.3129
com.google.devtools.moe.client.directives.CheckConfigDirectiveTest,0,0.1681
com.google.devtools.moe.client.directives.CreateCodebaseDirective,0,0.0437
com.google.devtools.moe.client.directives.CreateCodebaseDirectiveTest,0,0.001
com.google.devtools.moe.client.directives.DetermineMetadataDirective,0,0.0023
com.google.devtools.moe.client.directives.DetermineMetadataDirectiveTest,0,0.001
com.google.devtools.moe.client.directives.DetermineMigrationsDirective,0,0.0129
com.google.devtools.moe.client.directives.DiffCodebasesDirective,0,0.0056
com.google.devtools.moe.client.directives.Directive,0,0.0795
com.google.devtools.moe.client.directives.Directives,0,0.0504
com.google.devtools.moe.client.directives.FindEquivalenceDirective,0,0.2665
com.google.devtools.moe.client.directives.FindEquivalenceDirectiveTest,0,0.0103
com.google.devtools.moe.client.directives.HighestRevisionDirective,0,0.196
com.google.devtools.moe.client.directives.HighestRevisionDirectiveTest,0,0.0016
com.google.devtools.moe.client.directives.LastEquivalenceDirective,0,0.0014
com.google.devtools.moe.client.directives.LastEquivalenceDirectiveTest,0,0.0032
com.google.devtools.moe.client.directives.MagicDirective,0,0.0112
com.google.devtools.moe.client.directives.MergeCodebasesDirective,0,0.0643
com.google.devtools.moe.client.directives.NoteEquivalenceDirective,0,0.0418
com.google.devtools.moe.client.directives.NoteEquivalenceDirectiveTest,0,0.0009
com.google.devtools.moe.client.directives.OneMigrationDirective,0,0.0156
com.google.devtools.moe.client.directives.OneMigrationDirectiveTest,0,0.0014
com.google.devtools.moe.client.dvcs.AbstractDvcsCodebaseCreator,0,0.0014
com.google.devtools.moe.client.dvcs.AbstractDvcsCodebaseCreatorTest.Component,0,0.0074
com.google.devtools.moe.client.dvcs.AbstractDvcsCodebaseCreatorTest.Module,0,0.0103
