file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\ui\viewer\ClassySharkPanel.java,com.google.classyshark.ui.viewer.ClassySharkPanel,class,7,22,15,7,48,5,0,61,150,0.875,0.0,0.0,24,3,17,7,0,0,17,0,0,0,15,2,0,15,0,0,2,0,6,281,10,2,12,0,2,11,14,36,2,32,2,3,0,0,140,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\ui\viewer\PanelUtils.java,com.google.classyshark.ui.viewer.PanelUtils,class,3,5,2,3,7,1,0,8,10,0.0,0.0,0.0,5,4,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,25,4,0,0,0,0,2,3,2,1,1,1,0,0,0,20,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\ui\viewer\displayarea\FileStubGenerator.java,com.google.classyshark.ui.viewer.displayarea.FileStubGenerator,class,0,1,1,0,3,1,0,4,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,1,0,2,0,0,1,0,1,0,0,0,17,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\ui\viewer\tree\ExperimentalBlackTree.java,com.google.classyshark.ui.viewer.tree.ExperimentalBlackTree$Anonymous1,anonymous,0,0,0,0,8,1,0,0,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\translator\Translator.java,com.google.classyshark.translator.Translator$ELEMENT,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,12,0,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\ui\viewer\tree\ExperimentalBlackTree.java,com.google.classyshark.ui.viewer.tree.ExperimentalBlackTree$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\ui\viewer\tree\FilesTree.java,com.google.classyshark.ui.viewer.tree.FilesTree,class,3,7,4,3,19,1,0,31,14,0.7083333,0.0,0.0,8,1,5,3,0,0,5,0,0,0,3,0,0,3,0,0,1,0,1,107,3,2,3,0,0,10,7,32,1,24,4,1,0,0,61,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\translator\java\MetaObject.java,com.google.classyshark.translator.java.MetaObject$ExceptionInfo,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,class,17,19,2,17,23,1,0,47,33,0.4,0.0,0.0,15,2,12,3,0,0,12,0,0,0,1,0,0,1,0,0,1,0,11,112,13,6,0,0,0,6,1,41,1,25,2,0,0,0,56,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\translator\java\MetaObject.java,com.google.classyshark.translator.java.MetaObject$InterfaceInfo,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,2,0,0,0,0,7,9,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\Scenarios\src\com\google\classyshark\scenarios\AppDriver.java,com.google.classyshark.scenarios.AppDriver,class,1,2,1,1,3,1,0,2,1,0.0,NaN,NaN,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,1,2,2,1,2,1,1,0,0,15,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\translator\Translator.java,com.google.classyshark.translator.Translator,interface,1,11,10,1,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\translator\java\clazz\reflect\ClassLoadingUtils.java,com.google.classyshark.translator.java.clazz.reflect.ClassLoadingUtils,class,0,1,1,0,2,1,0,3,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,3,0,3,0,0,0,0,23,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\translator\Translator.java,com.google.classyshark.translator.Translator$TAG,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-10-17\google-android-classyshark-44c54b2\ClassySharkWS\src\com\google\classyshark\reducer\Reducer.java,com.google.classyshark.reducer.Reducer,class,2,9,7,2,16,1,0,16,0,0.5,0.0,0.0,6,1,4,2,0,0,4,0,0,0,4,0,0,4,0,0,1,0,3,107,7,1,0,1,2,5,3,18,0,9,2,0,1,0,64,1,0
