class_name,new,portrait
aboutIsValid,0,0.0043
acceptNode,0,0.0042
acceptURI,0,0.0043
acquireProperty,0,0.0028
add,0,0.0043
addAffiliations,0,0.0042
addAuthors,0,0.0043
addAverage,0,0.0042
addBest,0,0.0028
addBNodeProperty,0,0.0043
addCategory,0,0.0043
addChild,0,0.0028
addClass,0,0.0028
addClasses,0,0.0028
addClassesName,0,0.0028
addComponents,0,0.0028
addContact,0,0.0028
addCount,0,0.0043
addDateTimes,0,0.0043
addDescription,0,0.0043
addDomainTriplesPerResourceRoots,0,0.0042
addDuration,0,0.0028
addDurations,0,0.0043
addEducations,0,0.0043
addEmail,0,0.0028
addExperience,0,0.0028
addExperiences,0,0.0042
addExtractionTimeSizeMetaTriples,0,0.0042
addFieldTriple,0,0.0043
addFn,0,0.0028
addIngredient,0,0.0028
addIngredients,0,0.0042
addInstructions,0,0.0043
addItem,0,0.0028
addItemAddresses,0,0.0043
addItemName,0,0.0028
addItemPhoto,0,0.0043
addItemUrl,0,0.0043
addListener,0,0.0028
addListerEmail,0,0.0028
addListerFn,0,0.0028
addListerLogo,0,0.0028
addListerOrg,0,0.0042
addListerTel,0,0.0042
addListerUrl,0,0.0043
addLogo,0,0.0028
addNames,0,0.0042
addNestingRelationship,0,0.0043
addNutrition,0,0.0028
addNutritions,0,0.0043
addOrganizationName,0,0.0028
addOrganizer,0,0.0028
addPermalink,0,0.0042
addPhoto,0,0.0042
addPrice,0,0.0043
addPropertyPath,0,0.0028
addPublished,0,0.0028
addRating,0,0.0043
addResourceRoot,0,0.0042
addReviewer,0,0.0028
addRRule,0,0.0028
addRule,0,0.0043
addSkills,0,0.0043
addStringMultiProperty,0,0.0042
addStringProperty,0,0.0043
addSubMicroformat,0,0.0042
addSummary,0,0.0043
addTableMetadataStatements,0,0.0028
addTags,0,0.0043
addTel,0,0.0028
addTelephones,0,0.0042
addTextExtractor,0,0.0028
addTextProps,0,0.0028
addTime,0,0.0028
addType,0,0.0028
addUid,0,0.0042
addURIProperty,0,0.0043
addUrl,0,0.0043
addValue,0,0.0028
addVotes,0,0.0042
addWorst,0,0.0043
addYield,0,0.0028
applyOn,0,0.0043
applyTo,0,0.0042
assertContains,0,0.0028
assertContainsModel,0,0.0042
assertContent,0,0.0028
assertExtractorActivation,0,0.0028
assertIssue,0,0.0028
assertNotContains,0,0.0042
assertNotFound,0,0.0042
assertOutputString,0,0.0028
assertStatementsSize,0,0.0042
assertTriple,0,0.0042
assertTripleCount,0,0.0042
blockContext,0,0.0043
checkTemplateVariablesDeclared,0,0.0028
checkTriple,0,0.0043
closeContext,0,0.0043
conditionallyAddLiteralProperty,0,0.0002
conditionallyAddResourceProperty,0,0.0028
conditionallyAddStringProperty,0,0.0028
configureExtractors,0,0.0028
configureParser,0,0.0042
consolidateResources,0,0.0043
contains,0,0.0043
createElementLocation,0,0.0028
createElementNode,0,0.0042
createHTTPDocumentSource,0,0.0043
createLiteral,0,0.0042
createLocalCopy,0,0.0043
createNestingRelationship,0,0.0028
createStatement,0,0.0028
createWorkbook,0,0.0002
createWriter,0,0.0043
depthFirstChildren,0,0.0028
depthFirstNode,0,0.0042
disownProperty,0,0.0042
doGet,0,0.0043
doPost,0,0.0002
endDocument,0,0.0043
establishNewSubject,0,0.0028
establishNewSubjectCurrentObjectResource,0,0.0042
evaluateDefaultVariant,0,0.0042
evaluateVariant,0,0.0028
evaluateVariantAlias,0,0.0028
execute,0,0.0028
expectCloseContext,0,0.0042
expectEndDocument,0,0.0003
expectNamespace,0,0.0004
expectOpenContext,0,0.0042
expectStartDocument,0,0.0028
expectTriple,0,0.0043
extract,0,0.0042
extractCalendar,0,0.0028
extractComponent,0,0.0028
extractDocumentLanguage,0,0.0028
extractEntity,0,0.0028
extractLink,0,0.0043
extractLinkDefinedPrefixes,0,0.0042
extractMetaElement,0,0.0028
extractPrefixes,0,0.0028
extractProfile,0,0.0042
extractRel,0,0.0043
extractRelTag,0,0.0042
extractSkillValue,0,0.0043
filterByMIMEType,0,0.0043
find,0,0.0028
findActions,0,0.0002
findAll,0,0.0042
findAllBy,0,0.0028
findAllByAttributeContains,0,0.0028
findAllByAttributeName,0,0.0028
findAllByClassName,0,0.0028
findAllByTag,0,0.0042
findAllByTagAndClassName,0,0.0042
findDummy,0,0.0028
findExactlyOneBlankSubject,0,0.0028
findExactlyOneObject,0,0.0042
findNodeById,0,0.0042
findObject,0,0.0042
findObjectAsLiteral,0,0.0042
findObjectAsResource,0,0.0043
findObjects,0,0.0042
findSubjects,0,0.0028
fixIncludes,0,0.0042
gerCurrentObjectLiteral,0,0.0028
getApplicableExtractors,0,0.0028
getAsPlainLiteral,0,0.0028
getAsTypedLiteral,0,0.0042
getAsXMLLiteral,0,0.0028
getBlankNodeFor,0,0.0028
getCellURI,0,0.0042
getCommentFor,0,0.0043
getConnectionTimeout,0,0.0028
getContentTypeHeader,0,0.0042
getContextResource,0,0.0043
getCurrentObject,0,0.0043
getDocumentBase,0,0.0042
getDocumentLanguage,0,0.0042
getExactlyOneComponent,0,0.0001
getExtractionParameters,0,0.0028
getFactory,0,0.0042
getFixes,0,0.0028
getFormatFromRequest,0,0.0042
