file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-web\src\main\java\org\dromara\soul\web\balance\spi\RandomLoadBalance.java,org.dromara.soul.web.balance.spi.RandomLoadBalance,algorithm/0,false,83,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-web\src\main\java\org\dromara\soul\web\balance\spi\RandomLoadBalance.java,org.dromara.soul.web.balance.spi.RandomLoadBalance,select/1[java.util.List<org.dromara.soul.common.dto.convert.DivideUpstream>],false,44,1,0,0,0,9,4,22,2,6,1,4,0,0,2,1,0,0,0,6,9,1,3,0,0,0,19,1,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-web\src\main\java\org\dromara\soul\web\plugin\SoulPluginChain.java,org.dromara.soul.web.plugin.SoulPluginChain,execute/1[org.dromara.soul.web.plugin.ServerWebExchange],false,32,2,15,15,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\extend\CustomLastPlugin.java,org.dromara.soul.extend.demo.extend.CustomLastPlugin,named/0,false,83,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\extend\CustomLastPlugin.java,org.dromara.soul.extend.demo.extend.CustomLastPlugin,pluginType/0,false,63,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\extend\CustomLastPlugin.java,org.dromara.soul.extend.demo.extend.CustomLastPlugin,getOrder/0,false,73,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\extend\CustomLastPlugin.java,org.dromara.soul.extend.demo.extend.CustomLastPlugin,"execute/2[org.dromara.soul.extend.demo.extend.ServerWebExchange,org.dromara.soul.web.plugin.SoulPluginChain]",false,52,3,1,0,1,1,2,4,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,1,1,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\config\CustomConfiguration.java,org.dromara.soul.extend.demo.config.CustomConfiguration,functionPlugin/0,false,49,3,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-extend-demo\src\main\java\org\dromara\soul\extend\demo\config\CustomConfiguration.java,org.dromara.soul.extend.demo.config.CustomConfiguration,CustomConfiguration/1[org.dromara.soul.web.cache.ZookeeperCacheManager],true,39,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\mapper\PluginMapper.java,org.dromara.soul.admin.mapper.PluginMapper,updateSelective/1[org.dromara.soul.admin.entity.PluginDO],false,64,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\mapper\PluginMapper.java,org.dromara.soul.admin.mapper.PluginMapper,insert/1[org.dromara.soul.admin.entity.PluginDO],false,40,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\mapper\PluginMapper.java,org.dromara.soul.admin.mapper.PluginMapper,update/1[org.dromara.soul.admin.entity.PluginDO],false,56,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\mapper\PluginMapper.java,org.dromara.soul.admin.mapper.PluginMapper,selectById/1[java.lang.String],false,32,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\mapper\PluginMapper.java,org.dromara.soul.admin.mapper.PluginMapper,insertSelective/1[org.dromara.soul.admin.entity.PluginDO],false,48,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-web\src\main\java\org\dromara\soul\web\disruptor\event\SoulDataEvent.java,org.dromara.soul.web.disruptor.event.SoulDataEvent,clear/0,false,39,0,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\SoulAdminApplication.java,org.dromara.soul.admin.SoulAdminApplication,main/1[java.lang.String[]],false,42,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\PluginService.java,org.dromara.soul.admin.service.PluginService,enabled/1[org.dromara.soul.admin.dto.PluginDTO],false,41,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\PluginService.java,org.dromara.soul.admin.service.PluginService,saveOrUpdate/1[org.dromara.soul.admin.dto.PluginDTO],false,33,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\PluginService.java,org.dromara.soul.admin.service.PluginService,listByPage/1[org.dromara.soul.admin.query.PluginQuery],false,57,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\PluginService.java,org.dromara.soul.admin.service.PluginService,findById/1[java.lang.String],false,49,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-web\src\main\java\org\dromara\soul\web\plugin\SoulPlugin.java,org.dromara.soul.web.plugin.SoulPlugin,getOrder/0,false,50,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-web\src\main\java\org\dromara\soul\web\plugin\SoulPlugin.java,org.dromara.soul.web.plugin.SoulPlugin,pluginType/0,false,42,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-web\src\main\java\org\dromara\soul\web\plugin\SoulPlugin.java,org.dromara.soul.web.plugin.SoulPlugin,"execute/2[org.dromara.soul.web.plugin.ServerWebExchange,org.dromara.soul.web.plugin.SoulPluginChain]",false,32,3,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-web\src\main\java\org\dromara\soul\web\plugin\SoulPlugin.java,org.dromara.soul.web.plugin.SoulPlugin,skip/1[org.dromara.soul.web.plugin.ServerWebExchange],false,71,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,65536,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-web\src\main\java\org\dromara\soul\web\plugin\SoulPlugin.java,org.dromara.soul.web.plugin.SoulPlugin,named/0,false,57,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\SelectorService.java,org.dromara.soul.admin.service.SelectorService,enabled/1[org.dromara.soul.admin.dto.SelectorDTO],false,42,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\SelectorService.java,org.dromara.soul.admin.service.SelectorService,listByPage/1[org.dromara.soul.admin.query.SelectorQuery],false,58,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\SelectorService.java,org.dromara.soul.admin.service.SelectorService,saveOrUpdate/1[org.dromara.soul.admin.dto.SelectorDTO],false,34,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\SelectorService.java,org.dromara.soul.admin.service.SelectorService,findById/1[java.lang.String],false,50,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\RuleService.java,org.dromara.soul.admin.service.RuleService,listByPage/1[org.dromara.soul.admin.query.RuleQuery],false,58,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,true
C:\opt\GraphEvoPRV2\projects\incubator-shenyu\incubator-shenyu-1-3\apache-incubator-shenyu-b419bc8\soul-admin\src\main\java\org\dromara\soul\admin\service\RuleService.java,org.dromara.soul.admin.service.RuleService,enabled/1[org.dromara.soul.admin.dto.RuleDTO],false,42,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
