file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerListener,isRunning/0,false,524,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,33,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerListener,run/0,false,509,3,3,0,3,6,9,14,0,2,0,9,1,1,1,2,0,0,1,5,4,1,3,0,0,0,13,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerListener,stop/0,false,532,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,33,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\ClockManager.java,org.chromium.latency.walt.ClockManager$TriggerListener,isStopped/0,false,528,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,33,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\NumberPickerPreference.java,org.chromium.latency.walt.NumberPickerPreference,"NumberPickerPreference/2[org.chromium.latency.walt.Context,org.chromium.latency.walt.AttributeSet]",true,38,3,0,0,0,1,7,15,0,1,2,7,0,0,0,0,1,0,0,0,3,0,1,0,0,0,21,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\NumberPickerPreference.java,org.chromium.latency.walt.NumberPickerPreference,getValue/0,false,57,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\NumberPickerPreference.java,org.chromium.latency.walt.NumberPickerPreference,setValue/1[int],false,61,0,2,2,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\NumberPickerPreference.java,org.chromium.latency.walt.NumberPickerPreference,"onGetDefaultValue/2[org.chromium.latency.walt.TypedArray,int]",false,67,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\NumberPickerPreference.java,org.chromium.latency.walt.NumberPickerPreference,"onSetInitialValue/2[boolean,java.lang.Object]",false,72,1,1,0,1,2,2,3,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiFragment.java,org.chromium.latency.walt.MidiFragment$Anonymous1,"onReceive/2[org.chromium.latency.walt.Context,org.chromium.latency.walt.Intent]",false,88,2,9,0,9,1,2,4,0,1,2,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,5,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous1,onReceive/1[org.chromium.latency.walt.ClockManager.TriggerMessage],false,146,3,4,0,4,1,6,10,0,3,1,6,0,0,0,0,0,2,1,3,3,4,0,0,0,0,19,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-15-40\google-walt-ae05ef9\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous2,run/0,false,169,3,27,0,27,7,12,37,4,2,0,12,0,0,0,2,2,1,5,5,3,5,2,0,0,0,32,1,0,false
