class_name,new,portrait
add,0,0.0032
addField,1,
addImplementedType,1,
addMethod,1,
addParameter,1,
addSnippet,1,
addTypeVariable,1,
apply,0,0.0008
assertFailInjectNotRegistered,0,0.0001
attach,0,0.0001
buildNamesIndex,0,0.0001
coffee.CoffeeApp,0,0.0048
coffee.CoffeeMaker,0,0.0001
coffee.DripCoffeeModule,0,0.0009
coffee.ElectricHeater,0,0.0003
coffee.Heater,0,0.0031
coffee.Pump,0,0.0001
coffee.Thermosiphon,0,0.0001
collectImportsFromDependencies,0,0.0032
collectIncludedModulesRecursively,0,0.0003
collectReferencedClasses,1,
com.example.dagger.activitygraphs.ActivityModule,0,0.0001
com.example.dagger.activitygraphs.AndroidModule,0,0.0048
com.example.dagger.activitygraphs.DemoApplication,0,0.0003
com.example.dagger.activitygraphs.DemoBaseActivity,0,0.0078
com.example.dagger.activitygraphs.ui.ActivityTitleController,0,0.0048
com.example.dagger.activitygraphs.ui.HomeFragment,0,0.0032
com.example.dagger.simple.AndroidModule,0,0.0008
com.example.dagger.simple.DemoApplication,0,0.0048
compare,0,0.0008
computeNext,1,
contributeProvidesBinding,0,0.0007
contributeSetBinding,0,0.0003
create,0,0.0048
createMessage,0,0.0002
createWith,0,0.0003
dagger.ExtensionTest,0,0.0006
dagger.ExtensionWithSetBindingsTest.DuplicateModule,0,0.0031
dagger.ExtensionWithSetBindingsTest.ExtensionModule,0,0.0036
dagger.ExtensionWithSetBindingsTest.RootModule,0,0.0003
dagger.ExtensionWithSetBindingsTest.TestModule,0,0.0032
dagger.ExtensionWithSetBindingsTest,0,0.0003
dagger.ExtensionWithStateTest.RootModule,0,0.0009
dagger.ExtensionWithStateTest,0,0.0038
dagger.InjectionOfLazyTest.TestModule,0,0.0001
dagger.InjectionOfLazyTest,0,0.0006
dagger.InjectionTest.Anonymous-7ea1f46a-80b1-453b-a0ba-2ed2a297c0cf,1,
dagger.InjectionTest.BaseModule,0,0.0009
dagger.InjectionTest.ExtendsParameterizedType,0,0.0004
dagger.InjectionTest.OverridesModule,0,0.0032
dagger.InjectionTest.TestModule,0,0.0006
dagger.InjectionTest,0,0.0006
dagger.InjectStaticsTest.TestModule,0,0.0038
dagger.InjectStaticsTest,0,0.0036
dagger.internal.ArrayQueue.QueueIterator,0,0.0036
dagger.internal.ArrayQueue,0,0.005
dagger.internal.Binding.Anonymous-e6c61588-b816-44a9-88fc-874c74290df2,1,
dagger.internal.Binding,0,0.0048
dagger.internal.BindingsGroup,0,0.0004
dagger.internal.BuiltInBinding,0,0.0008
dagger.internal.codegen.AdapterJavadocs,0,0.0008
dagger.internal.codegen.AnnotationMirrors,0,0.0032
dagger.internal.codegen.AnnotationMirrorsTest.Anonymous-0737d298-8e9c-41b8-a478-e53628041f43,1,
dagger.internal.codegen.AnnotationMirrorsTest.Anonymous-bf499fdc-a73e-4b35-b511-af3df8844f20,1,
dagger.internal.codegen.AnnotationMirrorsTest,0,0.0038
dagger.internal.codegen.AnnotationValues,0,0.0038
dagger.internal.codegen.Binding.Anonymous-a5a1da70-7fd7-4e67-8906-f565b494672e,1,
dagger.internal.codegen.Binding.Anonymous-bb5558ca-dd13-4e9a-99c9-9f1aa52b7ca9,1,
dagger.internal.codegen.Binding,0,0.3381
dagger.internal.codegen.ClassNameTest,0,0.0049
dagger.internal.codegen.ComponentDescriptor.Factory,0,0.0032
dagger.internal.codegen.ComponentDescriptor,0,0.0048
dagger.internal.codegen.ComponentProcessor,0,0.0006
dagger.internal.codegen.ComponentProcessorTest,0,0.0032
dagger.internal.codegen.ComponentProcesssingStep,0,0.0001
dagger.internal.codegen.ComponentValidator.Anonymous-0061dd25-fa1e-4bbd-850c-109289ec3653,1,
dagger.internal.codegen.ComponentValidator.Anonymous-838b6eb5-e244-44ee-9ba3-a5b0a1d8e4c3,1,
dagger.internal.codegen.ComponentValidator,0,0.0001
dagger.internal.codegen.ConfigurationAnnotations,0,0.0003
dagger.internal.codegen.DependencyRequest.Factory,0,0.0007
dagger.internal.codegen.DependencyRequest,0,0.0036
dagger.internal.codegen.DotWriterTest,0,0.0004
dagger.internal.codegen.ElementUtilTest,0,0.0008
dagger.internal.codegen.FrameworkKey,0,0.0031
dagger.internal.codegen.GeneratorKeys,0,0.0048
dagger.internal.codegen.GraphAnalysisErrorHandler,0,0.0036
dagger.internal.codegen.GraphAnalysisInjectBinding,0,0.0004
dagger.internal.codegen.GraphAnalysisLoader,0,0.0036
dagger.internal.codegen.GraphAnalysisProcessor.ProviderMethodBinding,0,0.0003
dagger.internal.codegen.GraphAnalysisProcessor,0,0.0008
dagger.internal.codegen.GraphAnalysisStaticInjection,0,0.0001
dagger.internal.codegen.GraphVisualizer,0,0.0001
dagger.internal.codegen.GraphVisualizerTest,0,0.0048
dagger.internal.codegen.GraphVizWriter,0,0.0006
dagger.internal.codegen.InjectAdapterProcessor,0,0.0004
dagger.internal.codegen.InjectConstructorValidator,0,0.0001
dagger.internal.codegen.InjectFieldValidator,0,0.0001
dagger.internal.codegen.InjectionAnnotations,0,0.0032
dagger.internal.codegen.InjectMethodValidator,0,0.0001
dagger.internal.codegen.InjectProcessingStep.Anonymous-0761fb1c-10d2-4f7c-8aa2-0dc75c084e96,1,
dagger.internal.codegen.InjectProcessingStep.Anonymous-3c61e431-b471-4924-98f1-c8f71a7ebb13,1,
dagger.internal.codegen.InjectProcessingStep.Anonymous-a1f7c4fc-3be0-4909-bc00-c649e97e587e,1,
dagger.internal.codegen.InjectProcessingStep,0,0.0001
dagger.internal.codegen.InjectProcessorTest,0,0.0005
dagger.internal.codegen.Key.Factory,0,0.0004
dagger.internal.codegen.Key,0,0.0018
dagger.internal.codegen.KeyTest.PrimitiveTypes,0,0.0001
dagger.internal.codegen.KeyTest.ProvidesMethodModule,0,0.0003
dagger.internal.codegen.KeyTest.QualifiedProvidesMethodModule,0,0.0001
dagger.internal.codegen.KeyTest.SetProvidesMethodsModule,0,0.0001
dagger.internal.codegen.KeyTest,0,0.0049
dagger.internal.codegen.KeyVariableNamer.Anonymous-5b99da77-1a5a-41aa-9568-662b57517014,1,
dagger.internal.codegen.MembersInjectionBinding.InjectionSite.Factory,0,0.0008
dagger.internal.codegen.MembersInjectionBinding.InjectionSite,0,0.0005
dagger.internal.codegen.MembersInjectionBinding,0,0.0031
dagger.internal.codegen.MembersInjectorGenerator,0,0.0007
dagger.internal.codegen.ModuleAdapterProcessor,0,0.0051
dagger.internal.codegen.ModuleProcessorTest,0,0.0018
dagger.internal.codegen.ModuleProcesssingStep,0,0.0078
dagger.internal.codegen.ModuleValidator,0,0.0001
dagger.internal.codegen.MoreTypes.Anonymous-0d6468b0-db6a-40e4-8b72-05a02e873839,1,
dagger.internal.codegen.MoreTypes.Anonymous-0d711bbe-cf66-488e-b3c6-f77b315116db,1,
dagger.internal.codegen.MoreTypes.Anonymous-17a20903-eb2c-405d-825a-51f5d57e7845,1,
dagger.internal.codegen.MoreTypes.Anonymous-1b55e248-8024-42b9-8a0a-53720ce6f084,1,
dagger.internal.codegen.MoreTypes.Anonymous-2204ebbd-ba67-449b-955a-d6a440850063,1,
dagger.internal.codegen.MoreTypes.Anonymous-252d3881-1bab-43b7-9e95-51f37d4b0f1e,1,
dagger.internal.codegen.MoreTypes.Anonymous-2bc2b266-2949-4654-9c00-0d6c36757d84,1,
dagger.internal.codegen.MoreTypes.Anonymous-2df1c130-d569-467e-bd01-e826ad944178,1,
dagger.internal.codegen.MoreTypes.Anonymous-37ff3620-beb0-43fc-a78e-e227efd70e66,1,
dagger.internal.codegen.MoreTypes.Anonymous-49627d2f-7d68-4919-b6d3-7ac49e2a4abe,1,
dagger.internal.codegen.MoreTypes.Anonymous-52122742-cb14-4ee6-adee-ba8c616bd371,1,
dagger.internal.codegen.MoreTypes.Anonymous-80e9c2df-c2f8-47f9-85f8-70cd9df62d6c,1,
dagger.internal.codegen.MoreTypes.Anonymous-846763f8-7a9b-4ef3-9a76-8a08777b7f85,1,
dagger.internal.codegen.MoreTypes.Anonymous-909b4357-241c-4f01-9204-6e9ddca86d34,1,
dagger.internal.codegen.MoreTypes.Anonymous-90d2ffc7-722f-4153-8324-c87434357d1f,1,
dagger.internal.codegen.MoreTypes.Anonymous-9916fde2-5c5d-4113-a475-f6fbeab02dd1,1,
dagger.internal.codegen.MoreTypes.Anonymous-9d785fc4-44d9-452a-9c3e-c583cde588fc,1,
dagger.internal.codegen.MoreTypes.Anonymous-a8aeda3e-b7e3-4bb3-aa7c-590837f01f6b,1,
dagger.internal.codegen.MoreTypes.Anonymous-b0d307b8-828a-419b-98f1-b087cf8b31f1,1,
dagger.internal.codegen.MoreTypes.Anonymous-bde36aa8-b82d-43ba-9e81-76a2c092d301,1,
dagger.internal.codegen.MoreTypes.Anonymous-c412c36c-b8a8-4a59-8e6c-63ed346b5eec,1,
dagger.internal.codegen.MoreTypes.Anonymous-c974f7c5-4851-48cd-a255-70f7091f88b3,1,
dagger.internal.codegen.MoreTypes.Anonymous-ccd85e01-bf9e-4786-9a7d-1ff19b58bb66,1,
dagger.internal.codegen.MoreTypes.Anonymous-cf2583e8-7dd0-4e6c-8e53-5e7a7c8390d6,1,
dagger.internal.codegen.MoreTypes,0,0.005
dagger.internal.codegen.MoreTypesTest.Anonymous-3b53df70-ac5c-41d8-9cfc-59e4ce4c73bb,1,
dagger.internal.codegen.MoreTypesTest.Anonymous-47c67d85-583a-4df1-89a9-4a5c6485544d,1,
dagger.internal.codegen.MoreTypesTest.Anonymous-5e3cb747-f197-418c-bb13-ffe3e3a19de0,1,
dagger.internal.codegen.MoreTypesTest.Anonymous-73dec5e4-228d-49c6-9f34-7d87cd7a84b0,1,
dagger.internal.codegen.MoreTypesTest.Anonymous-8301ab63-3790-4985-a6dd-37b4b17ed1a2,1,
dagger.internal.codegen.MoreTypesTest.Anonymous-95f75946-ff17-4bcf-ade9-0bc470c49a04,1,
dagger.internal.codegen.MoreTypesTest.Anonymous-ce8d9c3c-8a5c-4320-8765-4e032c285dab,1,
dagger.internal.codegen.MoreTypesTest.Anonymous-fe79a231-eb6e-477c-b872-0112ed3d9972,1,
dagger.internal.codegen.MoreTypesTest.ExecutableElementsGroupA,0,0.0036
dagger.internal.codegen.MoreTypesTest.ExecutableElementsGroupB,0,0.0009
dagger.internal.codegen.MoreTypesTest.ExecutableElementsGroupC,0,0.0031
dagger.internal.codegen.MoreTypesTest.ExecutableElementsGroupD,0,0.0048
dagger.internal.codegen.MoreTypesTest.ExecutableElementsGroupE,0,0.0008
dagger.internal.codegen.MoreTypesTest,0,0.0032
dagger.internal.codegen.PrintableErrorMessage,0,0.0001
dagger.internal.codegen.ProcessingStep,0,0.0009
dagger.internal.codegen.ProvidesMethodValidator,0,0.0031
dagger.internal.codegen.ProvisionBinding.Factory,0,0.0024
dagger.internal.codegen.ProvisionBinding,0,0.0004
dagger.internal.codegen.SourceFileGenerationException,0,0.0004
dagger.internal.codegen.SourceFileGenerator,0,0.0049
dagger.internal.codegen.SourceFiles.Anonymous-5f3494ea-56c8-4112-8def-79133cb0e385,1,
dagger.internal.codegen.SourceFiles.Anonymous-cb3fac9f-2c4f-45f9-b7ad-845cb679b646,1,
dagger.internal.codegen.SourceFiles.Anonymous-d6b26b06-f09a-473c-8e57-991bd60d671d,1,
dagger.internal.codegen.SourceFiles,0,0.0009
dagger.internal.codegen.Util.Anonymous-0a324b53-84cc-4cb9-a120-22f8a459952e,1,
dagger.internal.codegen.Util.Anonymous-1afd729b-acfd-43ae-b7f1-826c0434b3b4,1,
dagger.internal.codegen.Util.Anonymous-2f2de782-4b69-40e1-90ba-d7df18fa4627,1,
dagger.internal.codegen.Util.Anonymous-4d8a946f-1ad9-4aa2-bf92-85dc70e78554,1,
dagger.internal.codegen.Util.Anonymous-52f30f18-9550-46ae-a229-a1890927b727,1,
dagger.internal.codegen.Util.Anonymous-6ccfd9da-37f2-4857-b39c-b017c637eea1,1,
dagger.internal.codegen.Util.Anonymous-7d6804cf-fade-47e1-abc5-6a0168770307,1,
dagger.internal.codegen.Util.Anonymous-c709fcc3-30db-4eb3-999f-016bb9b43768,1,
dagger.internal.codegen.Util.Anonymous-c84aec1a-4533-4ebb-bb95-436394c52b9d,1,
dagger.internal.codegen.Util.Anonymous-d66312f4-af6c-480e-bade-5c4c618dd743,1,
dagger.internal.codegen.Util.Anonymous-f407ab8b-8791-41d6-9866-6a228844ad10,1,
dagger.internal.codegen.Util,0,0.0006
dagger.internal.codegen.ValidationProcessor,0,0.0032
dagger.internal.codegen.ValidationReport.Builder,0,0.0008
dagger.internal.codegen.ValidationReport.Item,0,0.0004
dagger.internal.codegen.ValidationReport,0,0.0004
dagger.internal.codegen.Validator,0,0.0001
dagger.internal.codegen.writer.AnnotationWriter,1,
dagger.internal.codegen.writer.BlockWriter,1,
dagger.internal.codegen.writer.ClassName,1,
dagger.internal.codegen.writer.ClassWriter,1,
dagger.internal.codegen.writer.ConstructorWriter,1,
dagger.internal.codegen.writer.FieldWriter,1,
dagger.internal.codegen.writer.HasClassReferences,1,
dagger.internal.codegen.writer.IndentingAppendable,1,
dagger.internal.codegen.writer.InterfaceWriter,1,
dagger.internal.codegen.writer.JavaWriter.CompilationUnitContext,1,
dagger.internal.codegen.writer.JavaWriter,1,
dagger.internal.codegen.writer.MethodWriter,1,
dagger.internal.codegen.writer.Modifiable,1,
dagger.internal.codegen.writer.ParameterizedTypeName,1,
dagger.internal.codegen.writer.PrimitiveName,1,
dagger.internal.codegen.writer.Snippet,1,
dagger.internal.codegen.writer.StringLiteral,1,
dagger.internal.codegen.writer.TypeReferences.Anonymous-81106384-2d05-4ad4-92b6-2e377114e368,1,
dagger.internal.codegen.writer.TypeReferences.Anonymous-82ad7400-81c3-4a78-8752-26a71e335a99,1,
dagger.internal.codegen.writer.TypeReferences.Anonymous-890236fa-27ba-4013-8f02-6589586fe11f,1,
dagger.internal.codegen.writer.TypeReferences.Anonymous-9547e5ef-de4c-4d85-982c-8d1d6d47bcf3,1,
dagger.internal.codegen.writer.TypeReferences.Anonymous-ccab599a-98f8-4440-8784-df0194d301b7,1,
dagger.internal.codegen.writer.TypeReferences,1,
dagger.internal.codegen.writer.TypeVariableName,1,
dagger.internal.codegen.writer.VariableWriter,1,
dagger.internal.codegen.writer.VoidName,1,
dagger.internal.codegen.writer.WildcardName,1,
dagger.internal.codegen.writer.Writables,1,
dagger.internal.DoubleCheckLazy,0,0.0008
dagger.internal.DoubleCheckLazyTest.Anonymous-a5f803ad-ffe4-4053-8507-f6d4ed380890,1,
dagger.internal.DoubleCheckLazyTest.LatchedProvider,0,0.0008
dagger.internal.DoubleCheckLazyTest,0,0.0004
