class_name,new,portrait
add,0,0.0003
assertFailInjectNotRegistered,0,0.0002
attach,0,0.0002
buildNamesIndex,0,0.0003
coffee.CoffeeApp,0,0.0003
coffee.CoffeeMaker,0,0.0006
coffee.DripCoffeeModule,0,0.0003
coffee.ElectricHeater,0,0.0004
coffee.Heater,0,0.0003
coffee.Pump,0,0.0002
coffee.Thermosiphon,0,0.0002
collectIncludedModulesRecursively,0,0.0002
com.example.dagger.activitygraphs.ActivityModule,0,0.0004
com.example.dagger.activitygraphs.AndroidModule,0,0.0005
com.example.dagger.activitygraphs.DemoApplication,0,0.0002
com.example.dagger.activitygraphs.DemoBaseActivity,0,0.0003
com.example.dagger.activitygraphs.ui.ActivityTitleController,0,0.0005
com.example.dagger.activitygraphs.ui.HomeFragment,0,0.0003
com.example.dagger.simple.AndroidModule,0,0.0003
com.example.dagger.simple.DemoApplication,0,0.0004
compare,0,0.0003
contributeProvidesBinding,0,0.0003
contributeSetBinding,0,0.0002
create,0,0.0005
createWith,0,0.0002
dagger.ExtensionTest,0,0.0004
dagger.ExtensionWithSetBindingsTest.DuplicateModule,0,0.0003
dagger.ExtensionWithSetBindingsTest.ExtensionModule,0,0.0002
dagger.ExtensionWithSetBindingsTest.RootModule,0,0.0002
dagger.ExtensionWithSetBindingsTest.TestModule,0,0.0003
dagger.ExtensionWithSetBindingsTest,0,0.0003
dagger.ExtensionWithStateTest.RootModule,0,0.0003
dagger.ExtensionWithStateTest,0,0.0002
dagger.InjectionOfLazyTest.TestModule,0,0.0002
dagger.InjectionOfLazyTest,0,0.0003
dagger.InjectionTest.Anonymous-c675d6f2-212d-4e8e-a782-08cc5c12c71c,1,
dagger.InjectionTest.BaseModule,0,0.0003
dagger.InjectionTest.ExtendsParameterizedType,0,0.0003
dagger.InjectionTest.OverridesModule,0,0.0003
dagger.InjectionTest.TestModule,0,0.0003
dagger.InjectionTest,0,0.0003
dagger.InjectStaticsTest.TestModule,0,0.0002
dagger.InjectStaticsTest,0,0.0004
dagger.internal.ArrayQueue.QueueIterator,1,
dagger.internal.ArrayQueue,1,
dagger.internal.Binding.Anonymous-f58f518f-acf3-480d-b861-4221a189eed7,1,
dagger.internal.Binding,0,0.0005
dagger.internal.BindingsGroup,0,0.0003
dagger.internal.BuiltInBinding,0,0.0003
dagger.internal.codegen.AdapterJavadocs,0,0.0003
dagger.internal.codegen.DotWriterTest,0,0.0004
dagger.internal.codegen.GeneratorKeys,0,0.0005
dagger.internal.codegen.GraphAnalysisErrorHandler,0,0.0002
dagger.internal.codegen.GraphAnalysisInjectBinding,0,0.0004
dagger.internal.codegen.GraphAnalysisLoader,0,0.0002
dagger.internal.codegen.GraphAnalysisProcessor.ProviderMethodBinding,0,0.0003
dagger.internal.codegen.GraphAnalysisProcessor,0,0.0003
dagger.internal.codegen.GraphAnalysisStaticInjection,0,0.0003
dagger.internal.codegen.GraphVisualizer,0,0.0003
dagger.internal.codegen.GraphVisualizerTest,0,0.0004
dagger.internal.codegen.GraphVizWriter,0,0.0004
dagger.internal.codegen.InjectAdapterProcessor,0,0.0006
dagger.internal.codegen.ModuleAdapterProcessor,0,0.0006
dagger.internal.codegen.Util.Anonymous-21d0e1dc-5db3-42d1-859e-25a1675651c6,1,
dagger.internal.codegen.Util.Anonymous-225c909d-8d63-47d2-9371-75f48f97ae50,1,
dagger.internal.codegen.Util.Anonymous-5b874867-5b0a-47a2-8748-97fdfbc1a134,1,
dagger.internal.codegen.Util.Anonymous-6b2764ed-ccb3-4260-af6f-dd231ca3bd5b,1,
dagger.internal.codegen.Util.Anonymous-74c37d13-5d92-4e7d-ac02-b180bf4a109c,1,
dagger.internal.codegen.Util.Anonymous-7cbc5496-18d3-42f6-b9f3-e065fc5ccac9,1,
dagger.internal.codegen.Util.Anonymous-8c313ed4-4f75-477c-acb9-d090ff7e7edf,1,
dagger.internal.codegen.Util.Anonymous-96c72bb7-8a08-49e2-9b98-ea2113d0bf83,1,
dagger.internal.codegen.Util.Anonymous-a51b9834-75b1-451f-95c5-0e09d6c9415e,1,
dagger.internal.codegen.Util.Anonymous-c18adfef-acd5-4cad-aae0-11b50e7875ff,1,
dagger.internal.codegen.Util,0,0.0003
dagger.internal.codegen.ValidationProcessor,0,0.0004
dagger.internal.FailoverLoader,0,0.0002
dagger.internal.FailoverLoaderTest.TestModule,0,0.0003
dagger.internal.FailoverLoaderTest,0,0.0003
dagger.internal.Keys,0,0.0003
dagger.internal.KeysTest,0,0.0003
dagger.internal.LazyBinding,0,0.0002
dagger.internal.Linker.DeferredBinding,0,0.0003
dagger.internal.Linker.ErrorHandler.Anonymous-8abdce84-9b18-4ccb-8d20-c31f5b5779a9,1,
dagger.internal.Linker.ErrorHandler,0,0.0004
dagger.internal.Linker.SingletonBinding,0,0.0003
dagger.internal.Linker,0,0.0004
dagger.internal.Loader,0,0.0003
dagger.internal.loaders.ReflectiveAtInjectBinding,0,0.0003
dagger.internal.loaders.ReflectiveStaticInjection,0,0.0004
dagger.internal.Memoizer,0,0.0002
dagger.internal.ModuleAdapter,0,0.0005
dagger.internal.ProblemDetector.ArraySet,0,0.0004
dagger.internal.ProvidesBinding,0,0.0004
dagger.internal.SetBinding,0,0.0003
dagger.internal.SingletonBindingTest,0,0.0004
dagger.internal.StaticInjection,0,0.0004
dagger.internal.TestingLoader,0,0.0002
dagger.internal.TestingModuleAdapter.ReflectiveProvidesBinding,0,0.0003
dagger.internal.TestingModuleAdapter,0,0.0006
dagger.internal.ThrowingErrorHandler,0,0.0002
dagger.Lazy,0,0.0004
dagger.LazyInjectionTest.TestModule,0,0.0004
dagger.LazyInjectionTest,0,0.0005
dagger.MembersInjector,0,0.0002
dagger.MembersInjectorTest.StringModule,0,0.0002
dagger.MembersInjectorTest.TestModule,0,0.0002
dagger.MembersInjectorTest,0,0.0005
dagger.ModuleTest.ModuleWithBinding,0,0.0002
dagger.ModuleTest.ModuleWithConstructor,0,0.0002
dagger.ModuleTest.ProvidesLazyModule,0,0.0002
dagger.ModuleTest.ProvidesProviderModule,0,0.0002
dagger.ModuleTest.ProvidesRawLazyModule,0,0.0003
dagger.ModuleTest.ProvidesRawProviderModule,0,0.0003
dagger.ModuleTest.TestModule,0,0.0003
dagger.ModuleTest.TestModuleA,0,0.0002
dagger.ModuleTest,0,0.0003
dagger.ObjectGraph.DaggerObjectGraph,0,0.0004
dagger.ObjectGraph,0,0.0005
dagger.ProblemDetectorTest.TestModule,0,0.0003
dagger.ProblemDetectorTest,0,0.0004
dagger.SetBindingTest.Logger,0,0.0002
dagger.SetBindingTest.LogModule.Anonymous-52f6fdd3-831e-4306-bca1-bde05986cb64,1,
dagger.SetBindingTest.LogModule,0,0.0003
dagger.SetBindingTest.LogSink,0,0.0002
dagger.SetBindingTest.SetModule,0,0.0002
dagger.SetBindingTest.SetModule1,0,0.0003
dagger.SetBindingTest.SetModule2,0,0.0002
dagger.SetBindingTest.TestEntryPoint,0,0.0002
dagger.SetBindingTest.TestIncludesModule,0,0.0003
