file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\activities\ClassesListActivity.java,com.google.classysharkandroid.activities.ClassesListActivity$StartDexLoaderThread$Anonymous2,run/0,false,195,1,3,0,3,1,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\utils\UriUtils.java,com.google.classysharkandroid.utils.UriUtils,"getStreamFromUri/2[com.google.classysharkandroid.utils.Context,com.google.classysharkandroid.utils.Uri]",false,27,2,1,1,0,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\utils\UriUtils.java,com.google.classysharkandroid.utils.UriUtils,isAttach/1[com.google.classysharkandroid.utils.Uri],false,31,1,0,0,0,2,2,3,1,0,1,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,7,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\io\FileChooserUtils.java,com.google.classyshark.ui.panel.io.FileChooserUtils,isSupportedArchiveFile/1[java.io.File],false,36,0,1,1,0,1,3,4,1,1,1,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,6,10,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\io\FileChooserUtils.java,com.google.classyshark.ui.panel.io.FileChooserUtils,acceptFile/1[java.io.File],false,24,1,2,1,1,2,2,8,2,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\io\FileChooserUtils.java,com.google.classyshark.ui.panel.io.FileChooserUtils,FileChooserUtils/0,true,22,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\io\FileChooserUtils.java,com.google.classyshark.ui.panel.io.FileChooserUtils,getFileChooserDescription/0,false,32,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\activities\ClassesListActivity.java,com.google.classysharkandroid.activities.ClassesListActivity$FillClassesNamesThread$Anonymous1,run/0,false,158,2,3,0,3,3,9,12,0,3,0,9,0,0,1,0,0,0,1,1,3,0,1,0,0,0,8,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\io\Export2FileWriter.java,com.google.classyshark.ui.panel.io.Export2FileWriter,"writeAllClassNames/2[com.google.classyshark.reducer.Reducer,java.io.File]",false,36,1,2,1,1,2,4,8,0,2,2,4,0,0,1,0,0,0,2,0,2,2,1,0,0,0,14,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\io\Export2FileWriter.java,com.google.classyshark.ui.panel.io.Export2FileWriter,main/1[java.lang.String[]],false,67,2,3,0,3,1,3,6,0,2,1,3,1,1,0,0,0,0,3,0,2,1,0,0,0,0,15,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\io\Export2FileWriter.java,com.google.classyshark.ui.panel.io.Export2FileWriter,Export2FileWriter/0,true,32,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\io\Export2FileWriter.java,com.google.classyshark.ui.panel.io.Export2FileWriter,"writeAllClassContents/2[com.google.classyshark.reducer.Reducer,java.io.File]",false,56,3,6,3,3,2,6,9,0,2,2,6,0,0,1,0,0,0,1,0,2,0,1,0,0,0,16,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\io\Export2FileWriter.java,com.google.classyshark.ui.panel.io.Export2FileWriter,writeCurrentClass/1[com.google.classyshark.translator.Translator],false,46,1,3,2,1,2,4,8,0,1,1,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,12,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,"fromBytes/2[com.google.classysharkandroid.dex.Context,byte[]]",false,51,4,3,2,1,3,8,14,1,4,2,8,1,1,0,1,0,0,3,0,4,0,1,0,0,0,20,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,DexLoaderBuilder/0,true,38,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,"prepareDex/2[byte[],java.io.File]",false,76,1,1,1,0,7,4,35,2,4,2,4,0,0,1,2,3,1,0,3,6,0,3,0,0,0,27,10,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,"fromFile/2[com.google.classysharkandroid.dex.Context,java.io.File]",false,42,5,2,0,2,1,2,5,1,2,2,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,13,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree$Anonymous1,valueChanged/1[javax.swing.event.TreeSelectionEvent],false,152,2,1,0,1,9,7,26,5,2,1,7,0,0,0,2,0,1,4,0,2,0,2,0,0,0,14,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getSuperclass/0,false,165,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,convertAnnotations/1[java.util.Set<? extends org.jf.dexlib2.iface.Annotation>],false,129,3,7,4,3,2,5,10,1,3,1,5,0,0,1,0,0,0,0,0,4,0,1,0,0,0,9,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getName/0,false,45,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,main/1[java.lang.String[]],false,178,2,2,0,2,1,5,7,0,3,1,5,0,0,0,0,0,0,3,0,3,1,0,0,0,0,10,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getDeclaredConstructors/0,false,82,4,8,0,8,3,10,15,1,4,0,10,3,1,1,0,0,0,0,0,7,0,2,0,0,0,15,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getModifiers/0,false,160,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getDeclaredMethods/0,false,102,6,11,0,11,3,13,18,1,4,0,13,3,1,1,0,0,0,0,1,10,0,2,0,0,0,15,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getAnnotations/0,false,125,3,2,0,2,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,isConstructor/1[org.jf.dexlib2.iface.Method],false,174,1,3,2,1,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getInterfaces/0,false,50,3,3,0,3,2,5,10,1,3,0,5,0,0,1,0,0,0,0,0,4,0,1,0,0,0,8,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getDeclaredFields/0,false,63,5,8,0,8,2,10,14,1,4,0,10,1,1,1,0,0,0,0,0,8,0,1,0,0,0,12,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getClassGenerics/1[java.lang.String],false,155,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,MetaObjectDex/1[org.jf.dexlib2.iface.ClassDef],true,39,1,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,convertParameters/1[java.util.List<? extends org.jf.dexlib2.iface.MethodParameter>],false,142,3,5,2,3,2,5,10,1,3,1,5,0,0,1,0,0,0,0,0,4,0,1,0,0,0,10,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,getSuperclassGenerics/0,false,170,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,"createJTreeModelAndroid/2[java.lang.String,java.util.List<java.lang.String>]",false,70,1,2,1,1,9,8,39,1,9,2,8,0,0,2,2,0,0,3,3,12,0,5,0,0,0,30,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,setVisibleRoot/0,false,193,0,2,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,configureJTree/1[javax.swing.JTree],false,141,0,2,1,1,1,10,39,0,1,1,10,0,0,0,0,0,0,1,1,1,0,0,1,0,0,23,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,"fillArchive/2[java.io.File,java.util.List<java.lang.String>]",false,52,1,5,2,3,4,7,15,1,2,2,7,3,1,0,0,0,0,3,0,3,0,1,0,0,0,14,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,"createJTreeModelClass/2[java.lang.String,java.util.List<java.lang.String>]",false,108,1,2,1,1,5,6,21,1,7,2,6,0,0,1,1,0,0,1,3,10,0,2,0,0,0,23,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,FilesTree/1[com.google.classyshark.ui.panel.ViewerController],true,45,2,3,2,1,1,1,6,0,0,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,14,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,main/1[java.lang.String[]],false,197,3,7,0,7,2,11,16,0,5,1,11,2,2,1,0,0,0,3,0,5,0,1,0,0,0,18,9,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,createEmptyJTreeModelClass/0,false,133,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,getJTree/0,false,137,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,"parseStartTag/4[java.lang.StringBuilder,java.io.DataInput,java.util.List<java.lang.String>,int]",false,159,1,2,1,1,3,6,13,0,2,4,6,1,1,0,0,0,0,3,3,2,1,1,0,0,0,22,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,(initializer 1),false,62,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,decompressXml/1[byte[]],false,74,2,2,1,1,1,1,5,1,1,1,1,1,3,0,0,1,0,0,0,1,0,1,0,0,0,11,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,decompressXml/1[java.io.InputStream],false,80,2,8,1,7,7,9,43,1,6,1,9,4,2,2,3,1,0,1,2,7,0,3,0,0,0,43,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,setAppendCData/1[boolean],false,70,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,"parseEndTag/4[java.lang.StringBuilder,java.io.DataInput,java.util.List<java.lang.String>,int]",false,141,0,1,1,0,3,5,11,0,2,4,5,0,0,0,0,0,0,3,3,2,1,1,0,0,0,21,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,"parseCDataTag/4[java.lang.StringBuilder,java.io.DataInput,java.util.List<java.lang.String>,int]",false,127,0,1,1,0,2,5,9,0,1,4,5,0,0,0,0,0,0,0,3,1,1,1,0,0,0,20,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,parseStrings/1[java.io.DataInput],false,217,1,1,1,0,2,5,17,1,6,1,5,0,0,1,0,0,0,1,14,7,8,1,0,0,0,15,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,"parseAttributes/4[java.lang.StringBuilder,java.io.DataInput,java.util.List<java.lang.String>,int]",false,178,0,1,1,0,9,8,39,0,9,4,8,0,0,1,4,0,0,7,6,13,2,3,0,0,0,35,2,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\xml\XmlDecompressor.java,com.google.classyshark.translator.xml.XmlDecompressor,setAppendNamespaces/1[boolean],false,66,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\ui\panel\toolbar\RecentArchivesButton.java,com.google.classyshark.ui.panel.toolbar.RecentArchivesButton$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,79,1,6,0,6,1,4,6,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\apk\APKTranslator.java,com.google.classyshark.translator.apk.ApkTranslator$ApkInspectVisitor,ApkInspectVisitor/1[com.google.classyshark.translator.apk.ApkTranslator.DexData],true,206,1,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-20-37\google-android-classyshark-48d2913\ClassySharkWS\src\com\google\classyshark\translator\apk\APKTranslator.java,com.google.classyshark.translator.apk.ApkTranslator$ApkInspectVisitor,"visitClass/5[int,java.lang.String,java.lang.String[],java.lang.String,java.lang.String[]]",false,212,2,1,0,1,1,0,21,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,1,0,false
