class_name,new,portrait
add,0,0.0088
addNodes,0,0.0018
com.apisolutions.classysharkandroid.activities.classysharkandroid.ExampleUnitTest,0,0.0014
com.google.classyshark.analyzer.Analyzer,0,0.003
com.google.classyshark.analyzer.ClassInfo,0,0.0014
com.google.classyshark.analyzer.Node,0,0.0018
com.google.classyshark.reducer.ArchiveFileReader.ByteArrayClassLoader,0,0.0018
com.google.classyshark.reducer.ArchiveFileReader,0,0.0061
com.google.classyshark.reducer.Reducer.FormatStrategy,0,0.003
com.google.classyshark.reducer.Reducer,0,0.0062
com.google.classyshark.translator.apk.ApkTranslator.ApkAnalysis,1,
com.google.classyshark.translator.apk.ApkTranslator.ApkInspectVisitor,1,
com.google.classyshark.translator.apk.ApkTranslator.DexData,1,
com.google.classyshark.translator.apk.ApkTranslator,1,
com.google.classyshark.translator.dex.DexInfoTranslator,0,0.0017
com.google.classyshark.translator.jar.JarInfoTranslator,0,0.0018
com.google.classyshark.translator.java.clazz.asm.ClassBytesFromJarExtractor,0,0.0017
com.google.classyshark.translator.java.clazz.asm.ClassDetailsFiller,0,0.0088
com.google.classyshark.translator.java.clazz.asm.MetaObjectAsmClass,0,0.0062
com.google.classyshark.translator.java.clazz.QualifiedTypesMap,0,0.0061
com.google.classyshark.translator.java.clazz.reflect.ClassUtils,0,0.0015
com.google.classyshark.translator.java.clazz.reflect.MetaObjectClass,0,0.0058
com.google.classyshark.translator.java.dex.DexlibAdapter,0,0.0062
com.google.classyshark.translator.java.dex.MetaObjectDex,0,0.0014
com.google.classyshark.translator.java.dex.Multidex,0,0.0017
com.google.classyshark.translator.java.MetaObject,0,0.0058
com.google.classyshark.translator.java.MetaObjectFactory,0,0.0018
com.google.classyshark.translator.java.Translator2Java,0,0.0062
com.google.classyshark.translator.Translator,0,0.0018
com.google.classyshark.translator.TranslatorFactory,0,0.0014
com.google.classyshark.translator.xml.Translator2AndroidXml,0,0.0023
com.google.classyshark.translator.xml.XmlDecompressor,0,0.0017
com.google.classyshark.translator.xml.XmlHighlighter.Element,0,0.0017
com.google.classyshark.translator.xml.XmlHighlighter,0,0.0023
com.google.classyshark.ui.GUIMode.Anonymous-9c531154-023a-4f41-bac7-4224e40871f9,1,
com.google.classyshark.ui.GUIMode,0,0.0851
com.google.classyshark.ui.Main,0,0.0018
com.google.classyshark.ui.panel.analyzer.AnalyzerPanel.NodeWorker,0,0.0018
com.google.classyshark.ui.panel.analyzer.AnalyzerPanel,0,0.0018
com.google.classyshark.ui.panel.ClassySharkPanel.Anonymous-0327642f-9748-4cf6-b5c2-dabc77b3750c,1,
com.google.classyshark.ui.panel.ClassySharkPanel.Anonymous-1e560359-54f9-435c-b464-f456a921b1af,1,
com.google.classyshark.ui.panel.ClassySharkPanel.Anonymous-290a2306-b3f0-40c8-abbd-f17a693043ca,1,
com.google.classyshark.ui.panel.ClassySharkPanel.Anonymous-2a501c76-a99f-49b8-b3e3-0c4d25ba2dd2,1,
com.google.classyshark.ui.panel.ClassySharkPanel.Anonymous-2be346a4-3696-4e2a-a67b-b4f8bbf86d1b,1,
com.google.classyshark.ui.panel.ClassySharkPanel.Anonymous-591be82a-20cd-41b6-abff-0b46e1dca925,1,
