file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\activities\ClassesListActivity.java,com.google.classysharkandroid.activities.ClassesListActivity$StartDexLoaderThread$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\utils\UriUtils.java,com.google.classysharkandroid.utils.UriUtils,class,2,3,1,2,3,1,0,4,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,2,1,0,0,0,0,0,0,0,0,16,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkWS\src\com\google\classyshark\ui\panel\io\FileChooserUtils.java,com.google.classyshark.ui.panel.io.FileChooserUtils,class,1,3,2,1,5,1,0,5,6,0.0,0.0,0.0,4,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19,4,0,0,0,0,5,0,1,0,1,1,0,0,0,12,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\activities\ClassesListActivity.java,com.google.classysharkandroid.activities.ClassesListActivity$FillClassesNamesThread$Anonymous1,anonymous,2,2,0,2,3,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,1,1,3,0,3,1,0,0,0,8,-1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkWS\src\com\google\classyshark\ui\panel\io\Export2FileWriter.java,com.google.classyshark.ui.panel.io.Export2FileWriter,class,4,7,3,4,8,1,0,11,10,0.0,0.0,0.0,5,4,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,35,0,2,1,0,0,7,0,7,4,7,1,0,0,0,36,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkAndroid\app\src\main\java\com\google\classysharkandroid\dex\DexLoaderBuilder.java,com.google.classysharkandroid.dex.DexLoaderBuilder,class,5,7,2,5,12,1,0,14,6,0.75,0.0,0.0,4,3,2,2,0,0,2,0,0,0,1,1,0,1,0,0,1,0,3,59,4,1,3,3,1,3,5,13,1,11,3,0,0,0,46,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree$Anonymous1,anonymous,1,1,0,1,6,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,2,0,0,2,0,2,0,2,1,0,0,0,13,-1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkWS\src\com\google\classyshark\translator\java\MetaObject.java,com.google.classyshark.translator.java.MetaObject$ExceptionInfo,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkWS\src\com\google\classyshark\translator\java\dex\MetaObjectDex.java,com.google.classyshark.translator.java.dex.MetaObjectDex,class,17,19,2,17,23,1,0,47,33,0.4,0.0,0.0,15,2,12,3,0,0,12,0,0,0,1,0,0,1,0,0,1,0,11,112,13,6,0,0,0,6,1,41,1,25,2,0,0,0,56,1,0
C:\PR\GraphEvoPRV2\projects\android-classyshark\android-classyshark-16-31\google-android-classyshark-f35b4d8\ClassySharkWS\src\com\google\classyshark\ui\panel\tree\FilesTree.java,com.google.classyshark.ui.panel.tree.FilesTree,class,3,6,3,3,24,1,0,35,22,0.7407408,0.0,0.0,9,1,5,4,0,0,5,0,0,0,3,0,0,3,0,0,1,0,1,138,5,3,3,0,0,13,7,36,1,27,5,1,0,0,70,1,0
