file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\programmer\BootloaderConnection.java,org.chromium.latency.walt.programmer.BootloaderConnection,class,7,10,3,7,16,2,0,12,24,0.8125,0.0,0.0,8,1,6,1,1,0,7,0,0,0,4,4,0,4,0,0,3,0,1,54,5,1,3,1,3,2,11,8,0,7,2,0,0,0,48,0,0
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\NumberPickerPreference.java,org.chromium.latency.walt.NumberPickerPreference,class,6,9,3,6,6,3,0,15,2,0.71428573,0.0,0.0,5,0,3,0,2,0,5,0,0,0,7,3,0,7,0,0,4,0,1,83,2,0,0,1,0,0,3,8,0,8,1,0,1,0,46,1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous1,anonymous,4,4,0,4,2,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,1,0,2,3,2,3,6,3,1,0,0,0,26,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous2,anonymous,4,4,0,4,8,1,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,38,4,0,2,2,1,4,5,3,7,2,2,0,0,0,35,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\HistogramChart.java,org.chromium.latency.walt.HistogramChart$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,1,0,1,2,1,0,0,0,0,14,-1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\BaseTest.java,org.chromium.latency.walt.BaseTest,class,5,9,4,5,2,1,2,2,1,0.625,0.0,0.0,2,0,0,0,0,2,2,0,0,0,4,0,0,0,0,4,0,0,2,18,0,0,0,0,0,0,0,5,0,4,0,0,1,0,18,1024,0
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\DragLatencyFragment.java,org.chromium.latency.walt.DragLatencyFragment,class,19,24,5,19,35,2,0,44,0,0.7589744,0.0,0.0,13,0,7,0,0,6,13,0,0,0,15,0,0,12,0,3,0,0,11,231,11,8,4,4,4,23,27,44,18,37,2,3,0,0,131,1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\AutoRunFragment.java,org.chromium.latency.walt.AutoRunFragment$AudioResultHandler,innerclass,2,2,0,2,9,1,0,8,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,38,1,3,1,2,0,6,3,4,3,3,4,0,0,0,23,2,0
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\MainActivity.java,org.chromium.latency.walt.MainActivity,class,32,33,1,32,45,2,0,75,273,0.8981482,0.0,0.0,27,0,22,2,3,0,25,0,0,0,8,2,2,5,0,1,2,0,6,264,8,0,4,5,0,37,5,37,14,34,2,2,1,0,165,1,0
C:\opt\GraphEvoPRV2\projects\walt\walt-36-82\google-walt-f603c13\android\WALT\app\src\main\java\org\chromium\latency\walt\AudioTest.java,org.chromium.latency.walt.AudioTest$Anonymous3,anonymous,2,2,0,2,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,1,0,2,1,2,3,1,1,0,0,0,10,-1,0
