file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\tests\ValidityTest.java,com.google.openlocationcode.tests.ValidityTest,testIsFull/0,false,77,2,1,0,1,2,2,5,0,0,0,2,0,0,1,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\tests\ValidityTest.java,com.google.openlocationcode.tests.ValidityTest,testIsValid/0,false,57,2,1,0,1,2,2,5,0,0,0,2,0,0,1,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\tests\ValidityTest.java,com.google.openlocationcode.tests.ValidityTest,testIsShort/0,false,67,2,1,0,1,2,2,5,0,0,0,2,0,0,1,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\tests\ValidityTest.java,com.google.openlocationcode.tests.ValidityTest,setUp/0,false,44,2,1,0,1,3,4,11,0,3,0,4,0,0,1,1,0,1,2,0,3,0,2,0,0,0,13,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\tests\ShorteningTest.java,com.google.openlocationcode.tests.ShorteningTest,setUp/0,false,40,2,1,0,1,3,4,11,0,3,0,4,0,0,1,1,0,1,2,0,3,0,2,0,0,0,13,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\tests\ShorteningTest.java,com.google.openlocationcode.tests.ShorteningTest,testShortening/0,false,53,2,3,0,3,2,3,7,0,2,0,3,0,0,1,0,0,0,1,0,2,1,1,0,0,0,13,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\tests\ShorteningTest.java,com.google.openlocationcode.tests.ShorteningTest,testRecovering/0,false,66,2,3,0,3,2,3,7,0,2,0,3,0,0,1,0,0,0,0,0,2,0,1,0,0,0,10,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,getCode/0,false,177,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,isShort/1[java.lang.String],false,275,1,2,0,2,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,toString/0,false,401,1,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,(initializer 1),false,26,0,0,0,0,2,2,9,0,2,0,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,12,8,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,"encode/3[double,double,int]",false,193,1,3,1,2,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,isFullCode/1[java.lang.String],false,485,1,4,2,2,2,1,8,2,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,16,9,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,isValidCode/1[java.lang.String],false,408,0,2,2,0,24,7,59,13,6,1,7,0,0,2,13,0,0,0,16,7,4,3,0,0,0,39,9,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,isShort/0,false,270,0,2,2,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,isPadded/0,false,283,0,2,2,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,2,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,equals/1[java.lang.Object],false,384,1,1,0,1,5,2,10,3,1,1,2,1,1,0,4,0,0,0,0,1,0,1,0,0,0,13,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,"OpenLocationCode/3[double,double,int]",true,107,1,5,2,3,12,9,51,0,6,3,9,3,1,2,4,0,1,1,15,20,8,2,0,0,0,50,1,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,"shorten/2[double,double]",false,300,2,7,1,6,9,7,21,3,3,2,7,3,3,0,0,0,0,3,9,3,2,1,0,0,0,49,1,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,normalizeLongitude/1[double],false,508,0,2,2,0,3,0,9,1,0,1,0,0,0,0,0,0,2,0,6,2,4,1,0,0,0,3,10,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,hashCode/0,false,396,0,1,1,0,2,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,isPadded/1[java.lang.String],false,291,1,2,0,2,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,clipLatitude/1[double],false,504,0,2,2,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,10,0,false
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,OpenLocationCode/1[java.lang.String],true,97,1,15,14,1,2,2,6,0,0,1,2,1,1,0,0,0,0,2,0,1,1,1,0,0,0,15,1,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,isShortCode/1[java.lang.String],false,494,1,3,1,2,2,1,8,2,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,15,9,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,decode/0,false,201,2,10,8,2,4,7,27,1,6,0,7,1,2,1,0,0,2,4,13,16,8,2,0,0,0,40,1,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,"recover/2[double,double]",false,329,2,11,1,10,6,11,29,2,9,2,11,5,3,0,0,0,1,0,10,15,11,1,0,0,0,39,1,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,computeLatitudePrecision/1[int],false,523,0,1,1,0,2,2,6,2,0,1,2,0,0,0,0,0,0,0,8,0,4,1,0,0,0,32,10,0,true
C:\PR\GraphEvoPRV3\projects\open-location-code\open-location-code-5-43\google-open-location-code-a5af010\java\com\google\openlocationcode\OpenLocationCode.java,com.google.openlocationcode.OpenLocationCode,decode/1[java.lang.String],false,255,2,2,0,2,1,1,3,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
