class_name,new,portrait
aboutIsValid,0,0.0001
acceptIRI,0,0.0001
acceptNode,0,0.0001
acquireProperty,0,0.0001
add,0,0.0001
addAdditionalName,0,0.0001
addAdr,0,0.0001
addAffiliations,0,0.0001
addAnniversary,0,0.0001
addAttendees,0,0.0001
addAuthors,0,0.0001
addAverage,0,0.0001
addBday,0,0.0001
addBest,0,0.0001
addBNodeProperty,0,0.0001
addBrand,0,0.0001
addCategories,0,0.0001
addCategory,0,0.0001
addChild,0,0.0001
addClass,0,0.0001
addClasses,0,0.0001
addClassesName,0,0.0001
addComponents,0,0.0001
addContact,0,0.0001
addContacts,0,0.0001
addContent,0,0.0001
addCount,0,0.0002
addDateTimes,0,0.0002
addDescription,0,0.0002
addDomainTriplesPerResourceRoots,0,0.0001
addDuration,0,0.0001
addDurations,0,0.0001
addEducations,0,0.0001
addEmail,0,0.0001
addEmails,0,0.0001
addEnd,0,0.0001
addExperience,0,0.0001
addExperiences,0,0.0002
addExtractionTimeSizeMetaTriples,0,0.0001
addFamilyName,0,0.0001
addFieldTriple,0,0.0002
addFn,0,0.0001
addGenderIdentity,0,0.0001
addGeo,0,0.0001
addGeoAsUrlResource,0,0.0001
addGivenName,0,0.0001
addHonorificPrefix,0,0.0001
addHonorificSuffix,0,0.0001
addIdentifiers,0,0.0001
addImpp,0,0.0001
addIngredient,0,0.0001
addIngredients,0,0.0001
addInReplyTo,0,0.0001
addInstructions,0,0.0001
addIRIProperty,0,0.0001
addItem,0,0.0001
addItemAddresses,0,0.0001
addItemName,0,0.0001
addItemPhoto,0,0.0001
addItemUrl,0,0.0001
addJobTitle,0,0.0001
addKey,0,0.0002
addListener,0,0.0001
addListerEmail,0,0.0001
addListerFn,0,0.0001
addListerLogo,0,0.0001
addListerOrg,0,0.0001
addListerTel,0,0.0001
addListerUrl,0,0.0001
addLocations,0,0.0001
addLogo,0,0.0001
addName,0,0.0001
addNames,0,0.0001
addNestingRelationship,0,0.0001
addNickname,0,0.0001
addNotes,0,0.0001
addNutrition,0,0.0001
addNutritions,0,0.0001
addOrg,0,0.0001
addOrganizationName,0,0.0001
addOrganizer,0,0.0001
addPermalink,0,0.0001
addPhoto,0,0.0001
addPhotos,0,0.0001
addPrice,0,0.0001
addPropertyPath,0,0.0001
addPublished,0,0.0001
addRating,0,0.0001
addResourceRoot,0,0.0001
addReviewer,0,0.0001
addRole,0,0.0001
addRRule,0,0.0001
addRule,0,0.0002
addSex,0,0.0001
addSkills,0,0.0001
addSortString,0,0.0001
addStart,0,0.0001
addStringMultiProperty,0,0.0001
addStringProperty,0,0.0001
addSubMicroformat,0,0.0001
addSummary,0,0.0001
addSyndications,0,0.0002
addTableMetadataStatements,0,0.0001
addTags,0,0.0001
addTel,0,0.0001
addTelephones,0,0.0001
addTextExtractor,0,0.0001
addTextProps,0,0.0001
addTime,0,0.0001
addType,0,0.0001
addUid,0,0.0001
addUpdated,0,0.0002
addUrl,0,0.0001
addUrls,0,0.0001
addValue,0,0.0001
addVotes,0,0.0001
addWorst,0,0.0001
addYield,0,0.0001
appendFormatted,0,0.0001
applyOn,0,0.0001
applyTo,0,0.0001
asModel,0,0.0001
asModelHolder,0,0.0002
assertCompareModels,0,0.0001
assertContains,0,0.0001
assertContainsModel,0,0.0001
assertContent,0,0.0001
assertExtractorActivation,0,0.0001
assertIssue,0,0.0001
assertNotContains,0,0.0001
assertNotFound,0,0.0001
assertOutputString,0,0.0001
assertStatementsSize,0,0.0001
assertTriple,0,0.0001
assertTripleCount,0,0.0001
blockContext,0,0.0002
capabilities,0,0.0002
cellTypeToType,0,0.0001
checkTemplateVariablesDeclared,0,0.0001
checkTriple,0,0.0002
close,0,0.0002
closeContext,0,0.0001
conditionallyAddLiteralProperty,0,0.0001
conditionallyAddResourceProperty,0,0.0001
conditionallyAddStringProperty,0,0.0001
configure,0,0.0001
configureExtractors,0,0.0001
configureParser,0,0.0001
consolidateResources,0,0.0001
contains,0,0.0001
content,0,0.0001
convert,0,0.0001
copyAttributes,0,0.0001
correctVariant,0,0.0001
countTags,0,0.0001
createHTTPDocumentSource,0,0.0002
createLiteral,0,0.0001
createLocalCopy,0,0.0001
createNestingRelationship,0,0.0001
createStatement,0,0.0001
createSubjectForItemId,0,0.0002
createWorkbook,0,0.0001
dataType,0,0.0001
depthFirstChildren,0,0.0001
depthFirstNode,0,0.0001
disownProperty,0,0.0001
documentToInputStream,0,0.0001
doGet,0,0.0002
doPost,0,0.0
dumpModel,0,0.0001
endDocument,0,0.0001
endElement,1,
endRDF,0,0.0001
establishNewSubject,0,0.0001
establishNewSubjectCurrentObjectResource,0,0.0001
evaluateDefaultVariant,0,0.0001
evaluateVariant,0,0.0001
evaluateVariantAlias,0,0.0001
execute,0,0.0001
expectCloseContext,0,0.0001
expectEndDocument,0,0.0001
expectNamespace,0,0.0001
expectOpenContext,0,0.0001
expectStartDocument,0,0.0001
expectTriple,0,0.0001
extract,0,0.0001
extractCalendar,0,0.0001
extractComponent,0,0.0001
extractDocumentLanguage,0,0.0001
extractEntity,0,0.0001
extractEntityAsEmbeddedProperty,0,0.0001
extractHCardTextContent,0,0.0001
extractJSONLDScript,0,0.0001
extractLink,0,0.0001
extractLinkDefinedPrefixes,0,0.0001
extractMetaElement,0,0.0001
extractPrefixes,0,0.0001
extractProfile,0,0.0001
extractRel,0,0.0001
extractRelTag,0,0.0001
extractSkillValue,0,0.0002
extractTextInValue,0,0.0001
extractTextNotInType,0,0.0002
filterByMIMEType,0,0.0001
find,0,0.0001
findActions,0,0.0
findAll,0,0.0001
findAllBy,0,0.0001
findAllByAttributeContains,0,0.0001
findAllByAttributeName,0,0.0001
findAllByClassName,0,0.0001
findAllByTag,0,0.0001
findAllByTagAndClassName,0,0.0001
findDummy,0,0.0001
findExactlyOneBlankSubject,0,0.0002
findExactlyOneObject,0,0.0001
findNodeById,0,0.0001
findObject,0,0.0001
findObjectAsLiteral,0,0.0001
findObjectAsResource,0,0.0001
findObjects,0,0.0002
findSubjects,0,0.0001
fixIncludes,0,0.0001
format,0,0.0001
gerCurrentObjectLiteral,0,0.0001
get,0,0.0001
getApplicableExtractors,0,0.0001
getAsPlainLiteral,0,0.0001
getAsTypedLiteral,0,0.0001
getAsXMLLiteral,0,0.0001
getBlankNodeFor,0,0.0001
getCellIRI,0,0.0001
getCommentFor,0,0.0001
getCompatFactory,0,0.0001
getConnectionTimeout,0,0.0001
getContentTypeHeader,0,0.0001
getContextResource,0,0.0002
getCurrentObject,0,0.0001
getDocumentBase,0,0.0001
getDocumentLanguage,0,0.0001
getExactlyOneComponent,0,0.0001
getExtractionParameters,0,0.0001
getFactory,0,0.0001
getFixes,0,0.0001
getFormatFromRequest,0,0.0001
getFormatFromRequestOrNegotiation,0,0.0001
getFunctionalSyntaxParser,0,0.0001
getIdentifier,0,0.0001
getIndexInParent,0,0.0001
getInputIRIFromRequest,0,0.0002
getItemPropNodes,0,0.0001
getItemProps,0,0.0001
getItemScope,0,0.0001
getItemScopeNodes,0,0.0002
getJSONLDParser,0,0.0001
getKey,0,0.0001
getLanguage,0,0.0001
getManchesterSyntaxParser,0,0.0001
getMicrodata,0,0.0001
getMicrodataAsJSON,0,0.0001
getMimeType,0,0.0001
getMimeTypesStr,0,0.0001
getNamespaceIRI,0,0.0001
getNodeContent,0,0.0001
getNodeLocation,0,0.0001
getNQuadsParser,0,0.0001
getNTriplesParser,0,0.0001
getParser,0,0.0001
getPredicate,0,0.0001
getProperty,0,0.0001
getPropertyValue,0,0.0001
getRDFa10Parser,0,0.0002
getRDFa11Parser,0,0.0001
getRDFXMLParser,0,0.0001
getRels,0,0.0001
getRevs,0,0.0001
getRowIRI,0,0.0001
getSheetIRI,0,0.0001
getSoTimeout,0,0.0001
getStatements,0,0.0001
getStatementsSize,0,0.0002
getSupportedSettings,0,0.0001
getTagSoupDOM,0,0.0001
getTopLevelItemScopeNodes,0,0.0002
getTripleFormat,0,0.0001
getTripleObject,0,0.0001
getTripleWriter,0,0.0001
getTriXParser,0,0.0001
getTurtleParserInstance,0,0.0002
getType,0,0.0001
getTypes,0,0.0001
getValidationMode,0,0.0001
getWriter,0,0.0001
getXPathForNode,0,0.0001
getXPathListForNode,0,0.0001
guessMIMEType,0,0.0001
guessMimeTypeByInputAndMeta,0,0.0002
handleComment,0,0.0001
handleNamespace,0,0.0001
handleStatement,0,0.0001
hasAttribute,0,0.0001
hasC1Control,0,0.0001
hasClassName,0,0.0001
hasNoneOf,0,0.0001
head,0,0.0001
htmlCharset,0,0.0001
init,0,0.0001
iri,0,0.0001
isAncestorOf,0,0.0001
isAnnotated,0,0.0002
isContainedInId,0,0.0001
isContainedInItemScope,0,0.0001
isElementNode,0,0.0001
isItemProp,0,0.0001
isItemScope,0,0.0001
isOpenIE,0,0.0001
iso_8859_1_or_15,0,0.0001
isRDFaContext,0,0.0002
isRelativeNode,0,0.0001
isReport,0,0.0001
isTitleContext,0,0.0001
isTooGeneric,0,0.0001
isXMLNSDeclared,0,0.0001
itemrefIds,0,0.0001
join,0,0.0001
link,0,0.0001
literal,0,0.0001
makeIRI,0,0.0002
manageError,0,0.0001
mapFieldWithProperty,0,0.0001
newDefault,0,0.0001
newFixInstance,0,0.0001
newRuleInstance,0,0.0001
nodeToInputStream,0,0.0001
normalize,0,0.0001
normalizeAndReportIfInvalid,0,0.0001
notifyError,0,0.0002
notifyErrors,0,0.0001
notifyIssue,0,0.0001
notifyPage,0,0.0002
of,0,0.0001
ofModifiable,0,0.0001
openContext,0,0.0001
openSubResult,0,0.0002
org.apache.any23.AbstractAny23TestBase,0,0.0001
