class_name,new,portrait
accept,0,0.0001
addArgumentToSequence,0,0.0001
addChild,0,0.0001
addExpectedResult,0,0.0001
addItem,0,0.0051
addNodeToTuple,0,0.0001
adjustDateTimeToTimezone,0,0.0001
afce,0,0.0001
appendArgument,0,0.0001
appendArguments,0,0.0001
appendFunction,0,0.0001
arithmeticOperation,0,0.0001
arraysEqual,0,0.0001
assembleResult,0,0.0001
assignFunctionExpressions,0,0.0001
atomize,0,0.0002
atomizeNode,0,0.0001
bindVariable,0,0.0001
buildConcatenationRec,0,0.0002
buildStringConcatenation,0,0.0001
canBeNull,0,0.0001
cast,0,0.0002
castable,0,0.0002
ce,0,0.0001
checkAllFunctionExpressions,0,0.0001
checkSubString,0,0.0001
close,0,0.0001
compare,0,0.0001
compareKeys,1,
compareTaggedValues,0,0.0001
compareTo,0,0.0001
compile,0,0.0001
compute,0,0.0001
computeFDs,0,0.0001
computePropertiesVector,0,0.0001
constructNode,0,0.0001
convertAlgebricksExpression,0,0.0001
convertAnyURI,0,0.0003
convertBase64Binary,0,0.0001
convertBoolean,0,0.0001
convertByte,0,0.0001
convertDate,0,0.0001
convertDatetime,0,0.0001
convertDecimal,0,0.0001
convertDouble,0,0.0001
convertDoubleCanonical,0,0.0001
convertDTDuration,0,0.0001
convertDuration,0,0.0001
convertEntity,0,0.0001
convertFloat,0,0.0001
convertFloatCanonical,0,0.0001
convertFunctionToAlgebricksExpression,0,0.0001
convertGDay,0,0.0001
convertGMonth,0,0.0001
convertGMonthDay,0,0.0001
convertGYear,0,0.0001
convertGYearMonth,0,0.0001
convertHexBinary,0,0.0001
convertID,0,0.0001
convertIDREF,0,0.0001
convertInt,0,0.0001
convertInteger,0,0.0001
convertLanguage,0,0.0001
convertLong,0,0.0001
convertName,0,0.0001
convertNCName,0,0.0002
convertNegativeInteger,0,0.0001
convertNMToken,0,0.0001
convertNonNegativeInteger,0,0.0002
convertNonPositiveInteger,0,0.0001
convertNormalizedString,0,0.0001
convertNotation,0,0.0001
convertPositiveInteger,0,0.0001
convertQName,0,0.0001
convertShort,0,0.0001
convertString,0,0.0001
convertStringExtra,0,0.0001
convertTime,0,0.0001
convertToken,0,0.0001
convertToText,0,0.0001
convertUnsignedByte,0,0.0001
convertUnsignedInt,0,0.0001
convertUnsignedLong,0,0.0001
convertUnsignedShort,0,0.0001
convertUntypedAtomic,0,0.0001
convertYMDuration,0,0.0001
copyAttribute,0,0.0001
copyComment,0,0.0001
copyDocument,0,0.0001
copyElement,0,0.0001
copyPI,0,0.0001
copyText,0,0.0001
create,0,0.0001
createAggregateEvaluator,0,0.0001
createAggregateEvaluatorFactory,0,0.0001
createAggregateFunctionFactory,0,0.0001
createArgumentEvaluatorFactories,0,0.0001
createAssignment,0,0.0001
createBinaryBooleanInspector,0,0.0001
createBinaryIntegerInspector,0,0.0001
createBuiltinEntry,0,0.0001
createConcatenation,0,0.0001
createDynamicContext,0,0.0001
createEvaluator,0,0.0001
createEvaluatorFactory,0,0.0001
createException,0,0.0001
createFunctionCall,0,0.0001
createGlobalJobData,0,0.0001
createInstance,0,0.0001
createItemType,0,0.0001
createOptimizationContext,0,0.0001
createPointable,0,0.0001
createPushRuntime,0,0.0001
createQName,0,0.0001
createRecordReader,0,0.0001
createRunner,0,0.0001
createRunningAggregateFunctionFactory,0,0.0001
createScalarEvaluator,0,0.0001
createScalarEvaluatorFactory,0,0.0001
createSequenceType,0,0.0001
