file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MainActivity.java,org.chromium.latency.walt.MainActivity$Anonymous1,run/0,false,103,1,17,0,17,2,2,8,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest$WaltReceiver,"onSend/4[byte[],int,int,long]",false,220,3,2,0,2,3,3,9,0,0,4,3,0,0,0,1,0,0,1,3,2,2,1,0,0,0,15,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\DragLatencyFragment.java,org.chromium.latency.walt.DragLatencyFragment$Anonymous1,"onReceive/2[org.chromium.latency.walt.Context,org.chromium.latency.walt.Intent]",false,55,3,12,0,12,1,2,4,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,teardownMidiIn/0,false,237,1,2,1,1,2,3,8,0,0,0,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,11,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,scheduleNote/0,false,139,2,3,1,2,3,5,16,2,1,0,5,0,0,0,1,1,0,2,4,2,4,1,0,0,0,18,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,teardownMidiOut/0,false,170,2,5,2,3,2,6,11,0,0,0,6,0,0,0,0,1,0,1,0,0,1,1,0,0,0,14,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,setupMidiOut/0,false,88,2,3,1,2,1,4,6,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,setupMidiIn/0,false,231,2,3,1,2,1,3,5,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,testMidiOut/0,false,69,2,4,1,3,2,4,9,1,0,0,4,2,1,0,1,0,0,1,0,0,1,1,0,0,0,14,0,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,testMidiIn/0,false,79,2,3,1,2,2,3,8,1,0,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,11,0,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,findMidiDevice/0,false,98,3,2,1,1,3,6,23,0,2,0,6,0,0,1,0,0,0,2,0,2,1,2,1,0,0,21,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,"MidiTest/3[org.chromium.latency.walt.Context,org.chromium.latency.walt.SimpleLogger,org.chromium.latency.walt.ClockManager]",true,60,5,2,1,1,1,3,7,0,0,3,3,1,1,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiTest.java,org.chromium.latency.walt.MidiTest,finishMidiOut/0,false,155,2,3,1,2,1,3,5,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\DragLatencyFragment.java,org.chromium.latency.walt.DragLatencyFragment$Anonymous2,"onTouch/2[org.chromium.latency.walt.View,org.chromium.latency.walt.MotionEvent]",false,63,4,9,0,9,2,4,13,1,5,2,4,0,0,1,0,0,0,0,2,6,1,1,0,0,0,19,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\DragLatencyFragment.java,org.chromium.latency.walt.DragLatencyFragment$Anonymous3,"onReceive/2[org.chromium.latency.walt.Context,org.chromium.latency.walt.Intent]",false,288,6,12,0,12,1,6,7,0,2,2,6,0,0,0,0,0,0,2,0,2,1,0,0,0,0,10,1,0,false
C:\opt\GraphEvoPRV2\projects\walt\walt-6-27\google-walt-d31c849\android\WALT\app\src\main\java\org\chromium\latency\walt\MidiFragment.java,org.chromium.latency.walt.MidiFragment$Anonymous1,"onReceive/2[org.chromium.latency.walt.Context,org.chromium.latency.walt.Intent]",false,90,2,12,0,12,1,2,4,0,1,2,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,5,1,0,false
